FECHA,PLANTACION,SECTOR,Peso,Racimos
2023-06-15,Palmawasi,SE02,128499.92926,11600.0
2023-06-15,Palmawasi,SE03,202495.73974,10545.0
2023-06-15,Palmawasi,SE04,144478.05862999998,8250.0
2023-06-15,Palmawasi,SE4F,68142.44883,3611.0
2023-06-15,Shanuzi,SE01,206991.84845,12288.0
2023-06-15,Shanuzi,SE02,110164.44715,7971.0
2023-06-15,Shanuzi,SE03,201876.66907,12420.0
2023-06-15,Shanuzi,SE04,143741.5674,9149.0
2023-06-16,Nuevo Horizonte,SE05,19440.321210000002,1189.0
2023-06-16,Palmawasi,SE01,170314.32235,7719.0
2023-06-16,Palmawasi,SE02,161626.68917,13605.0
2023-06-16,Palmawasi,SE03,203085.35446,10594.0
2023-06-16,Palmawasi,SE04,134326.79174,7492.0
2023-06-16,Palmawasi,SE4F,78089.85142,4567.0
2023-06-16,Shanuzi,SE01,301724.73339,16204.0
2023-06-16,Shanuzi,SE02,94409.20618000001,7203.0
2023-06-16,Shanuzi,SE03,190334.55219000002,11283.0
2023-06-16,Shanuzi,SE04,84459.40506,5241.0
2023-06-17,Nuevo Horizonte,SE05,27909.69586,1707.0
2023-06-17,Palmawasi,SE01,143084.02892,6523.0
2023-06-17,Palmawasi,SE02,152372.14984,13544.0
2023-06-17,Palmawasi,SE03,175169.49371,9195.0
2023-06-17,Palmawasi,SE04,174340.61789,9751.0
2023-06-17,Palmawasi,SE4F,71160.17265,4218.0
2023-06-17,Shanuzi,SE01,345583.00068,19100.0
2023-06-17,Shanuzi,SE02,115936.91333000001,7675.0
2023-06-17,Shanuzi,SE03,119556.78150000001,7006.0
2023-06-17,Shanuzi,SE04,78346.33245,4843.0
2023-06-19,Nuevo Horizonte,SE05,33980.47675,2072.0
2023-06-19,Palmawasi,SE01,155227.06015,7050.0
2023-06-19,Palmawasi,SE02,132742.15232,11457.0
2023-06-19,Palmawasi,SE03,172851.53959,9237.0
2023-06-19,Palmawasi,SE04,139116.20966999998,7832.0
2023-06-19,Palmawasi,SE4F,80008.19149,4320.0
2023-06-19,Shanuzi,SE01,181929.2424,10535.0
2023-06-19,Shanuzi,SE02,210001.58746,13543.0
2023-06-19,Shanuzi,SE03,86755.95821,4788.0
2023-06-19,Shanuzi,SE04,74604.54443,4408.0
2023-06-20,Nuevo Horizonte,SE05,20007.809690000002,1220.0
2023-06-20,Palmawasi,SE01,177223.97208,7925.0
2023-06-20,Palmawasi,SE02,163257.77094,13647.0
2023-06-20,Palmawasi,SE03,194634.72082000002,10740.0
2023-06-20,Palmawasi,SE04,160483.36038,8808.0
2023-06-20,Palmawasi,SE4F,85261.10335,5015.0
2023-06-20,Shanuzi,SE01,295695.94722,15424.0
2023-06-20,Shanuzi,SE02,191211.92399,12810.0
2023-06-20,Shanuzi,SE03,139274.09998,8524.0
2023-06-20,Shanuzi,SE04,64810.716609999996,4035.0
2023-06-21,Nuevo Horizonte,SE05,28917.71041,1768.0
2023-06-21,Palmawasi,SE01,174782.13344,9366.0
2023-06-21,Palmawasi,SE02,162357.11424999998,12575.0
2023-06-21,Palmawasi,SE03,175116.46877,10093.0
2023-06-21,Palmawasi,SE04,138952.33717,7672.0
2023-06-21,Palmawasi,SE4F,87636.42093000001,4884.0
2023-06-21,Shanuzi,SE01,232208.37960000001,12303.0
2023-06-21,Shanuzi,SE02,202525.44165999998,13377.0
2023-06-21,Shanuzi,SE03,169722.14689,10432.0
2023-06-21,Shanuzi,SE04,162283.73913,9973.0
2023-06-22,Nuevo Horizonte,SE05,29509.88321,1825.0
2023-06-22,Palmawasi,SE01,166402.06566,13263.0
2023-06-22,Palmawasi,SE02,145722.76011,11255.0
2023-06-22,Palmawasi,SE03,209161.17369,11935.0
2023-06-22,Palmawasi,SE04,172860.07677,9432.0
2023-06-22,Palmawasi,SE4F,65275.44105,3404.0
2023-06-22,Shanuzi,SE01,120588.1764,6833.0
2023-06-22,Shanuzi,SE02,228326.42283999998,15143.0
2023-06-22,Shanuzi,SE03,156772.32722,9959.0
2023-06-22,Shanuzi,SE04,275400.73777,17138.0
2023-06-23,Nuevo Horizonte,SE05,27516.60266,1696.0
2023-06-23,Palmawasi,SE01,164460.77368,13641.0
2023-06-23,Palmawasi,SE02,151838.72374000002,11780.0
2023-06-23,Palmawasi,SE03,193023.20081,10768.0
2023-06-23,Palmawasi,SE04,148105.64818,8109.0
2023-06-23,Palmawasi,SE4F,54272.78621,2820.0
2023-06-23,Shanuzi,SE01,141533.06468,8536.0
2023-06-23,Shanuzi,SE02,247992.62722,16430.0
2023-06-23,Shanuzi,SE03,93482.10982,5642.0
2023-06-23,Shanuzi,SE04,301873.38933,18490.0
2023-06-24,Nuevo Horizonte,SE05,25308.697650000002,1568.0
2023-06-24,Palmawasi,SE01,130563.38859,10593.0
2023-06-24,Palmawasi,SE02,127414.07847000001,9896.0
2023-06-24,Palmawasi,SE03,118858.86231,6362.0
2023-06-24,Palmawasi,SE04,106121.49109,5872.0
2023-06-24,Palmawasi,SE4F,34297.67825,1783.0
2023-06-24,Shanuzi,SE01,173840.55401,10818.0
2023-06-24,Shanuzi,SE02,161971.06533,10160.0
2023-06-24,Shanuzi,SE03,25820.81442,1507.0
2023-06-24,Shanuzi,SE04,254502.97626,15362.0
2023-06-26,Nuevo Horizonte,SE05,23144.9428,1437.0
2023-06-26,Palmawasi,SE01,149281.10945,13758.0
2023-06-26,Palmawasi,SE02,137706.21406,11217.0
2023-06-26,Palmawasi,SE03,185944.70571,9935.0
2023-06-26,Palmawasi,SE04,157859.89031000002,8684.0
2023-06-26,Palmawasi,SE4F,49517.16288,2577.0
2023-06-26,Shanuzi,SE01,421066.39623,25961.0
2023-06-26,Shanuzi,SE02,106263.4776,7152.0
2023-06-26,Shanuzi,SE03,37240.15896,2168.0
2023-06-26,Shanuzi,SE04,128307.55007,7637.0
2023-06-27,Nuevo Horizonte,SE05,30183.45356,1874.0
2023-06-27,Palmawasi,SE01,159622.40978,11984.0
2023-06-27,Palmawasi,SE02,148189.07314,12456.0
2023-06-27,Palmawasi,SE03,214121.479,11455.0
2023-06-27,Palmawasi,SE04,180971.52614,10053.0
2023-06-27,Palmawasi,SE4F,59939.71746,3321.0
2023-06-27,Shanuzi,SE01,490762.66052000003,28489.0
2023-06-27,Shanuzi,SE02,85112.40233,6225.0
2023-06-27,Shanuzi,SE03,61858.11892,3680.0
2023-06-27,Shanuzi,SE04,113245.31748,7096.0
2023-06-28,Nuevo Horizonte,SE05,34532.190279999995,2144.0
2023-06-28,Palmawasi,SE01,174988.0856,7862.0
2023-06-28,Palmawasi,SE02,139699.82119,11168.0
2023-06-28,Palmawasi,SE03,188199.78764,10111.0
2023-06-28,Palmawasi,SE04,170801.03176,9427.0
2023-06-28,Palmawasi,SE4F,49389.74336,2687.0
2023-06-28,Shanuzi,SE01,381076.18484,21838.0
2023-06-28,Shanuzi,SE02,147936.70667,10713.0
2023-06-28,Shanuzi,SE03,138468.2324,8301.0
2023-06-28,Shanuzi,SE04,73083.51084999999,4868.0
2023-06-29,Nuevo Horizonte,SE05,19818.60003,1232.0
2023-06-29,Palmawasi,SE01,137372.05742,6286.0
2023-06-29,Palmawasi,SE02,157232.91266,11540.0
2023-06-29,Palmawasi,SE03,190021.89765,10291.0
2023-06-29,Palmawasi,SE04,115306.55901,6408.0
2023-06-29,Palmawasi,SE4F,68818.6878,3716.0
2023-06-29,Shanuzi,SE01,307896.75598,17418.0
2023-06-29,Shanuzi,SE02,104117.36167,6983.0
2023-06-29,Shanuzi,SE03,215949.6274,12710.0
2023-06-29,Shanuzi,SE04,69193.53571,4337.0
2023-06-30,Nuevo Horizonte,SE05,26227.66351,1618.0
2023-06-30,Palmawasi,SE01,154564.19892,7161.0
2023-06-30,Palmawasi,SE02,138529.40594,12443.0
2023-06-30,Palmawasi,SE03,229270.92001,12427.0
2023-06-30,Palmawasi,SE04,92696.04489,5185.0
2023-06-30,Palmawasi,SE4F,73309.6934,4097.0
2023-06-30,Shanuzi,SE01,151071.21211,8718.0
2023-06-30,Shanuzi,SE02,86065.32452,5994.0
2023-06-30,Shanuzi,SE03,228529.86904,12929.0
2023-06-30,Shanuzi,SE04,76648.74263,4896.0
2023-07-01,Nuevo Horizonte,SE05,24610.59293,1517.0
2023-07-01,Palmawasi,SE01,125402.56939,5731.0
2023-07-01,Palmawasi,SE02,128881.94053,11496.0
2023-07-01,Palmawasi,SE03,157035.28122,8968.0
2023-07-01,Palmawasi,SE04,74642.15139,4154.0
2023-07-01,Palmawasi,SE4F,64877.17984,3661.0
2023-07-03,Nuevo Horizonte,SE05,19851.9552,1386.0
2023-07-03,Palmawasi,SE01,126260.45641,8641.0
2023-07-03,Palmawasi,SE02,122143.25091999999,10705.0
2023-07-03,Palmawasi,SE03,137154.16072,7914.0
2023-07-03,Palmawasi,SE04,162432.1121,8684.0
2023-07-03,Palmawasi,SE4F,49487.88202,2966.0
2023-07-03,Shanuzi,SE01,92821.82852,5260.0
2023-07-03,Shanuzi,SE02,27402.98747,2043.0
2023-07-03,Shanuzi,SE03,102537.50213,5965.0
2023-07-03,Shanuzi,SE04,62828.866630000004,3977.0
2023-07-04,Nuevo Horizonte,SE05,26056.03166,1787.0
2023-07-04,Palmawasi,SE01,145361.54697,11681.0
2023-07-04,Palmawasi,SE02,125450.27174000001,12742.0
2023-07-04,Palmawasi,SE03,147091.03996,8317.0
2023-07-04,Palmawasi,SE04,197752.96291,9794.0
2023-07-04,Palmawasi,SE4F,74711.2253,3990.0
2023-07-04,Shanuzi,SE01,214265.06709,11729.0
2023-07-04,Shanuzi,SE02,54324.62157,4549.0
2023-07-04,Shanuzi,SE03,75844.25119,5472.0
2023-07-04,Shanuzi,SE04,161844.8588,14040.0
2023-07-05,Nuevo Horizonte,SE05,18949.6697,1303.0
2023-07-05,Palmawasi,SE01,142684.4392,11750.0
2023-07-05,Palmawasi,SE02,147625.8648,13714.0
2023-07-05,Palmawasi,SE03,120833.86486,6831.0
2023-07-05,Palmawasi,SE04,140813.84787,7279.0
2023-07-05,Palmawasi,SE4F,54928.97977,3277.0
2023-07-05,Shanuzi,SE01,115851.95423999999,7179.0
2023-07-05,Shanuzi,SE02,162459.3788,10420.0
2023-07-05,Shanuzi,SE03,64950.7971,4527.0
2023-07-05,Shanuzi,SE04,233103.29631,16456.0
2023-07-06,Nuevo Horizonte,SE05,27345.2357,1717.0
2023-07-06,Palmawasi,SE01,145047.82609,11570.0
2023-07-06,Palmawasi,SE02,142200.07384,13364.0
2023-07-06,Palmawasi,SE03,126734.16845,6982.0
2023-07-06,Palmawasi,SE04,149272.40899999999,7679.0
2023-07-06,Palmawasi,SE4F,53003.90354,3032.0
2023-07-06,Shanuzi,SE01,164558.84124,8990.0
2023-07-06,Shanuzi,SE02,189805.4438,12751.0
2023-07-06,Shanuzi,SE03,36079.32787,2406.0
2023-07-06,Shanuzi,SE04,170959.22036,11609.0
2023-07-07,Nuevo Horizonte,SE05,20433.27742,1283.0
2023-07-07,Palmawasi,SE01,128275.39173,5873.0
2023-07-07,Palmawasi,SE02,112757.34855000001,10941.0
2023-07-07,Palmawasi,SE03,122283.95357,6680.0
2023-07-07,Palmawasi,SE04,129845.85858,6743.0
2023-07-07,Palmawasi,SE4F,47477.14481,2938.0
2023-07-07,Shanuzi,SE01,232455.58939,11920.0
2023-07-07,Shanuzi,SE02,116680.21598000001,8632.0
2023-07-07,Shanuzi,SE03,153849.94861,9855.0
2023-07-07,Shanuzi,SE04,132643.44802,9301.0
2023-07-08,Nuevo Horizonte,SE05,21058.508710000002,1330.0
2023-07-08,Palmawasi,SE01,131528.75417,5940.0
2023-07-08,Palmawasi,SE02,116036.6334,10744.0
2023-07-08,Palmawasi,SE03,105413.81119,5714.0
2023-07-08,Palmawasi,SE04,139489.50485,7513.0
2023-07-08,Palmawasi,SE4F,59174.94956,3382.0
2023-07-08,Shanuzi,SE01,248832.95226,13155.0
2023-07-08,Shanuzi,SE02,118897.0874,8955.0
2023-07-08,Shanuzi,SE03,161909.65449,10653.0
2023-07-08,Shanuzi,SE04,90900.02793,5934.0
2023-07-10,Nuevo Horizonte,SE05,23431.96086,1480.0
2023-07-10,Palmawasi,SE01,137696.64889,6246.0
2023-07-10,Palmawasi,SE02,93569.09294999999,9815.0
2023-07-10,Palmawasi,SE03,116084.4179,6368.0
2023-07-10,Palmawasi,SE04,124635.8755,6421.0
2023-07-10,Palmawasi,SE4F,54999.9323,2958.0
2023-07-10,Shanuzi,SE01,266926.36041,14576.0
2023-07-10,Shanuzi,SE02,153288.45046,11314.0
2023-07-10,Shanuzi,SE03,97749.7289,6397.0
2023-07-10,Shanuzi,SE04,79448.65001,5394.0
2023-07-11,Nuevo Horizonte,SE05,23495.290539999998,1484.0
2023-07-11,Palmawasi,SE01,121766.14802,5753.0
2023-07-11,Palmawasi,SE02,120332.31516,11965.0
2023-07-11,Palmawasi,SE03,119626.07179,6557.0
2023-07-11,Palmawasi,SE04,166365.1107,9008.0
2023-07-11,Palmawasi,SE4F,64087.70274,3402.0
2023-07-11,Shanuzi,SE01,360274.04324,20873.0
2023-07-11,Shanuzi,SE02,187569.49393,12983.0
2023-07-11,Shanuzi,SE03,60255.629759999996,4014.0
2023-07-11,Shanuzi,SE04,76802.13614,5360.0
2023-07-12,Nuevo Horizonte,SE05,22460.282339999998,1422.0
2023-07-12,Palmawasi,SE01,111785.94023000001,5159.0
2023-07-12,Palmawasi,SE02,118009.7506,11736.0
2023-07-12,Palmawasi,SE03,118252.66763,6851.0
2023-07-12,Palmawasi,SE04,158045.26979,8482.0
2023-07-12,Palmawasi,SE4F,72201.96154,3880.0
2023-07-12,Shanuzi,SE01,322558.45597,19035.0
2023-07-12,Shanuzi,SE02,121315.14301,8880.0
2023-07-12,Shanuzi,SE03,46733.33923,2892.0
2023-07-12,Shanuzi,SE04,153493.68349999998,10713.0
2023-07-13,Nuevo Horizonte,SE05,23621.33125,1505.0
2023-07-13,Palmawasi,SE01,102215.71014,5903.0
2023-07-13,Palmawasi,SE02,140007.10442,13669.0
2023-07-13,Palmawasi,SE03,114794.49879,6731.0
2023-07-13,Palmawasi,SE04,134028.29339,7308.0
2023-07-13,Palmawasi,SE4F,80682.25503,4586.0
2023-07-13,Shanuzi,SE01,187407.97261,10850.0
2023-07-13,Shanuzi,SE02,126351.08684,9238.0
2023-07-13,Shanuzi,SE03,111323.81096,6900.0
2023-07-13,Shanuzi,SE04,239583.36434,16793.0
2023-07-14,Nuevo Horizonte,SE05,20146.73332,1278.0
2023-07-14,Palmawasi,SE01,122310.76902,8337.0
2023-07-14,Palmawasi,SE02,117894.99549,11510.0
2023-07-14,Palmawasi,SE03,108216.23311,6110.0
2023-07-14,Palmawasi,SE04,130362.95029,6912.0
2023-07-14,Palmawasi,SE4F,80091.94012,4681.0
2023-07-14,Shanuzi,SE01,85708.79044,5009.0
2023-07-14,Shanuzi,SE02,115548.26382000001,7831.0
2023-07-14,Shanuzi,SE03,231467.44699,13988.0
2023-07-14,Shanuzi,SE04,213347.42531999998,14743.0
2023-07-15,Nuevo Horizonte,SE05,11143.84712,707.0
2023-07-15,Palmawasi,SE01,111011.05374,8007.0
2023-07-15,Palmawasi,SE02,121437.14801,11604.0
2023-07-15,Palmawasi,SE03,98252.15191,5315.0
2023-07-15,Palmawasi,SE04,122159.31052,6472.0
2023-07-15,Palmawasi,SE4F,74711.80317,4361.0
2023-07-15,Shanuzi,SE01,282183.95653,16633.0
2023-07-15,Shanuzi,SE02,79637.26324,4858.0
2023-07-15,Shanuzi,SE03,214500.03937,13049.0
2023-07-15,Shanuzi,SE04,97650.28204,6882.0
2023-07-17,Nuevo Horizonte,SE05,28462.739419999998,1763.0
2023-07-17,Palmawasi,SE01,121299.37610000001,8882.0
2023-07-17,Palmawasi,SE02,120634.10411,10918.0
2023-07-17,Palmawasi,SE03,110734.27111,6049.0
2023-07-17,Palmawasi,SE04,123565.56069,6646.0
2023-07-17,Palmawasi,SE4F,86620.61178,4647.0
2023-07-17,Shanuzi,SE01,283851.79476,15747.0
2023-07-17,Shanuzi,SE02,156788.56509,12309.0
2023-07-17,Shanuzi,SE03,73364.60913,4469.0
2023-07-17,Shanuzi,SE04,88080.47483,6026.0
2023-07-18,Nuevo Horizonte,SE05,27671.65928,1714.0
2023-07-18,Palmawasi,SE01,138781.85405,10885.0
2023-07-18,Palmawasi,SE02,128874.17165,12212.0
2023-07-18,Palmawasi,SE03,130342.43956,7138.0
2023-07-18,Palmawasi,SE04,141881.57429,7585.0
2023-07-18,Palmawasi,SE4F,101920.51613999999,5461.0
2023-07-18,Shanuzi,SE01,239127.98393,13371.0
2023-07-18,Shanuzi,SE02,247179.64042,16960.0
2023-07-18,Shanuzi,SE03,76033.33087,5223.0
2023-07-18,Shanuzi,SE04,80087.36713,5473.0
2023-07-19,Nuevo Horizonte,SE05,28949.33132,1813.0
2023-07-19,Palmawasi,SE01,155481.14025,7841.0
2023-07-19,Palmawasi,SE02,133884.35689,11576.0
2023-07-19,Palmawasi,SE03,142673.77885,7775.0
2023-07-19,Palmawasi,SE04,141308.16774,7533.0
2023-07-19,Palmawasi,SE4F,86775.45273,4652.0
2023-07-19,Shanuzi,SE01,213714.31686,11447.0
2023-07-19,Shanuzi,SE02,308808.45389,20349.0
2023-07-19,Shanuzi,SE03,58615.54676,3837.0
2023-07-19,Shanuzi,SE04,89713.74042,6181.0
2023-07-20,Nuevo Horizonte,SE05,29380.66471,1846.0
2023-07-20,Palmawasi,SE01,123782.66876,5869.0
2023-07-20,Palmawasi,SE02,162431.40191000002,14168.0
2023-07-20,Palmawasi,SE03,149517.57654,8118.0
2023-07-20,Palmawasi,SE04,117868.52444000001,6404.0
2023-07-20,Palmawasi,SE4F,67735.60972000001,3819.0
2023-07-20,Shanuzi,SE01,181837.06711,10098.0
2023-07-20,Shanuzi,SE02,225390.24251,14197.0
2023-07-20,Shanuzi,SE03,157617.03281,10589.0
2023-07-20,Shanuzi,SE04,126525.61201,8583.0
2023-07-21,Nuevo Horizonte,SE05,41126.564150000006,2584.0
2023-07-21,Palmawasi,SE01,139280.35751,6623.0
2023-07-21,Palmawasi,SE02,152247.85222,13164.0
2023-07-21,Palmawasi,SE03,145747.44655,8148.0
2023-07-21,Palmawasi,SE04,138403.11224,7502.0
2023-07-21,Palmawasi,SE4F,99614.88257,5493.0
2023-07-21,Shanuzi,SE01,194202.14390999998,11488.0
2023-07-21,Shanuzi,SE02,206580.97853,14177.0
2023-07-21,Shanuzi,SE03,102976.25243,6358.0
2023-07-21,Shanuzi,SE04,235022.91499,15924.0
2023-07-22,Nuevo Horizonte,SE05,28305.58941,1785.0
2023-07-22,Palmawasi,SE01,120549.10264,5697.0
2023-07-22,Palmawasi,SE02,144624.15472,12603.0
2023-07-22,Palmawasi,SE03,142678.65024,8304.0
2023-07-22,Palmawasi,SE04,115690.09122999999,6317.0
2023-07-22,Palmawasi,SE4F,92505.39448,5131.0
2023-07-22,Shanuzi,SE01,224294.99315,12968.0
2023-07-22,Shanuzi,SE02,166931.44139,11474.0
2023-07-22,Shanuzi,SE03,54090.44501,3312.0
2023-07-22,Shanuzi,SE04,241306.55321,16331.0
2023-07-24,Nuevo Horizonte,SE05,19319.56701,1245.0
2023-07-24,Palmawasi,SE01,128266.34641,6046.0
2023-07-24,Palmawasi,SE02,120498.33005,10261.0
2023-07-24,Palmawasi,SE03,154186.88596,9088.0
2023-07-24,Palmawasi,SE04,125598.58813,6761.0
2023-07-24,Palmawasi,SE4F,82065.78226,4491.0
2023-07-24,Shanuzi,SE01,184725.44769,10717.0
2023-07-24,Shanuzi,SE02,109612.13438999999,7504.0
2023-07-24,Shanuzi,SE03,167618.05171,10512.0
2023-07-24,Shanuzi,SE04,217525.75879,14760.0
2023-07-25,Nuevo Horizonte,SE05,24118.86991,1533.0
2023-07-25,Palmawasi,SE01,143319.82024,6795.0
2023-07-25,Palmawasi,SE02,143132.07151,12889.0
2023-07-25,Palmawasi,SE03,137147.69838,7621.0
2023-07-25,Palmawasi,SE04,120743.5079,6426.0
2023-07-25,Palmawasi,SE4F,89053.78265,4843.0
2023-07-25,Shanuzi,SE01,340661.48205,19699.0
2023-07-25,Shanuzi,SE02,115116.97465999999,7735.0
2023-07-25,Shanuzi,SE03,194712.18778,12147.0
2023-07-25,Shanuzi,SE04,146137.47215000002,10069.0
2023-07-26,Nuevo Horizonte,SE05,34315.37928,2184.0
2023-07-26,Palmawasi,SE01,145920.91034,6902.0
2023-07-26,Palmawasi,SE02,170541.48176,13802.0
2023-07-26,Palmawasi,SE03,144918.63906000002,8234.0
2023-07-26,Palmawasi,SE04,148208.27827,7877.0
2023-07-26,Palmawasi,SE4F,80028.8683,4495.0
2023-07-26,Shanuzi,SE01,352647.49309,20474.0
2023-07-26,Shanuzi,SE02,91117.46176,6689.0
2023-07-26,Shanuzi,SE03,189457.5667,11602.0
2023-07-26,Shanuzi,SE04,94210.76701,6649.0
2023-07-27,Nuevo Horizonte,SE05,52585.03385,3348.0
2023-07-27,Palmawasi,SE01,147526.38108,10532.0
2023-07-27,Palmawasi,SE02,162252.21722,12660.0
2023-07-27,Palmawasi,SE03,147612.23261,8083.0
2023-07-27,Palmawasi,SE04,159297.09869,8492.0
2023-07-27,Palmawasi,SE4F,111423.70423999999,6645.0
2023-07-27,Shanuzi,SE01,410219.04773,23928.0
2023-07-27,Shanuzi,SE02,70361.11283,4836.0
2023-07-27,Shanuzi,SE03,161841.20955,9870.0
2023-07-27,Shanuzi,SE04,76773.48385,5334.0
2023-07-28,Shanuzi,SE01,376966.20054,21771.0
2023-07-28,Shanuzi,SE02,167336.47789,10804.0
2023-07-28,Shanuzi,SE03,46139.43991,3336.0
2023-07-28,Shanuzi,SE04,69280.67178,4672.0
2023-07-31,Nuevo Horizonte,SE05,32172.22023,2064.0
2023-07-31,Palmawasi,SE01,162799.37507,15370.0
2023-07-31,Palmawasi,SE02,108705.719,10397.0
2023-07-31,Palmawasi,SE03,175899.16576,9545.0
2023-07-31,Palmawasi,SE04,135454.59708,7339.0
2023-07-31,Palmawasi,SE4F,82652.06282,4473.0
2023-07-31,Shanuzi,SE01,300294.20178,16654.0
2023-07-31,Shanuzi,SE02,180597.56842999998,11585.0
2023-07-31,Shanuzi,SE03,121300.60914,7883.0
2023-07-31,Shanuzi,SE04,65412.77653,4280.0
2023-08-01,Nuevo Horizonte,SE05,17068.11102,1095.0
2023-08-01,Palmawasi,SE01,158192.60138,13887.0
2023-08-01,Palmawasi,SE02,157103.25581,13580.0
2023-08-01,Palmawasi,SE03,197284.73275999998,10736.0
2023-08-01,Palmawasi,SE04,139696.10088,7556.0
2023-08-01,Palmawasi,SE4F,118188.95122,6424.0
2023-08-01,Shanuzi,SE01,227498.57583,13018.0
2023-08-01,Shanuzi,SE02,212538.25485,13864.0
2023-08-01,Shanuzi,SE03,182681.24869,11515.0
2023-08-01,Shanuzi,SE04,187123.36878,12380.0
2023-08-02,Nuevo Horizonte,SE05,27651.8986,1774.0
2023-08-02,Palmawasi,SE01,156999.69186,12817.0
2023-08-02,Palmawasi,SE02,156244.56566,12696.0
2023-08-02,Palmawasi,SE03,185343.96612,10486.0
2023-08-02,Palmawasi,SE04,156141.03386,8860.0
2023-08-02,Palmawasi,SE4F,89396.40596999999,4896.0
2023-08-02,Shanuzi,SE01,224321.91471,9770.0
2023-08-02,Shanuzi,SE02,308851.08536,18760.0
2023-08-02,Shanuzi,SE03,100709.76315,6756.0
2023-08-02,Shanuzi,SE04,400504.95328,22210.0
2023-08-03,Nuevo Horizonte,SE05,51108.1237,3253.0
2023-08-03,Palmawasi,SE01,174478.55304,16695.0
2023-08-03,Palmawasi,SE02,172554.45891,13829.0
2023-08-03,Palmawasi,SE03,164863.59415000002,9682.0
2023-08-03,Palmawasi,SE04,149005.78823,8519.0
2023-08-03,Palmawasi,SE4F,129089.00853,7070.0
2023-08-03,Shanuzi,SE01,293389.93483,16718.0
2023-08-03,Shanuzi,SE02,199248.59765,14781.0
2023-08-03,Shanuzi,SE03,34363.91729,2417.0
2023-08-03,Shanuzi,SE04,446541.41851,24186.0
2023-08-04,Nuevo Horizonte,SE05,63953.13742,4035.0
2023-08-04,Palmawasi,SE01,173764.49918,12648.0
2023-08-04,Palmawasi,SE02,127243.14352,11387.0
2023-08-04,Palmawasi,SE03,185429.22987,10686.0
2023-08-04,Palmawasi,SE04,174967.66389,9637.0
2023-08-04,Palmawasi,SE4F,111041.27625,6571.0
2023-08-04,Shanuzi,SE01,255673.1184,16063.0
2023-08-04,Shanuzi,SE02,155635.18861,10768.0
2023-08-04,Shanuzi,SE03,21736.151729999998,1526.0
2023-08-04,Shanuzi,SE04,322019.19119,18998.0
2023-08-05,Nuevo Horizonte,SE05,53287.9386,3359.0
2023-08-05,Palmawasi,SE01,198601.07926,9419.0
2023-08-05,Palmawasi,SE02,156623.08237,14194.0
2023-08-05,Palmawasi,SE03,170555.56893,9410.0
2023-08-05,Palmawasi,SE04,150038.79072,8284.0
2023-08-05,Palmawasi,SE4F,102320.53858,5803.0
2023-08-07,Nuevo Horizonte,SE05,34100.98987,2140.0
2023-08-07,Palmawasi,SE01,152480.65842,7204.0
2023-08-07,Palmawasi,SE02,135554.94362,12627.0
2023-08-07,Palmawasi,SE03,167968.8607,8927.0
2023-08-07,Palmawasi,SE04,160220.64672,9120.0
2023-08-07,Palmawasi,SE4F,103770.69757,5920.0
2023-08-07,Shanuzi,SE01,152400.61709,9319.0
2023-08-07,Shanuzi,SE02,55962.69343,4233.0
2023-08-07,Shanuzi,SE03,62301.191300000006,4084.0
2023-08-07,Shanuzi,SE04,90244.81910000001,5742.0
2023-08-08,Nuevo Horizonte,SE05,44543.0905,2855.0
2023-08-08,Palmawasi,SE01,157019.80529,7427.0
2023-08-08,Palmawasi,SE02,164004.76916999999,13770.0
2023-08-08,Palmawasi,SE03,188886.27464,9813.0
2023-08-08,Palmawasi,SE04,151631.41268,8511.0
2023-08-08,Palmawasi,SE4F,101479.08521,5832.0
2023-08-08,Shanuzi,SE01,422109.45318,22055.0
2023-08-08,Shanuzi,SE02,118294.11933,7898.0
2023-08-08,Shanuzi,SE03,198831.85961,12488.0
2023-08-08,Shanuzi,SE04,104744.8296,5970.0
2023-08-09,Nuevo Horizonte,SE05,75463.52021,4820.0
2023-08-09,Palmawasi,SE01,188036.89991,8960.0
2023-08-09,Palmawasi,SE02,169396.89424999998,15847.0
2023-08-09,Palmawasi,SE03,195095.33951,11419.0
2023-08-09,Palmawasi,SE04,174419.23877,9644.0
2023-08-09,Palmawasi,SE4F,122129.33267999999,7143.0
2023-08-09,Shanuzi,SE01,435969.16399000003,26580.0
2023-08-09,Shanuzi,SE02,141373.75297,8809.0
2023-08-09,Shanuzi,SE03,291491.72156,18086.0
2023-08-09,Shanuzi,SE04,127836.55796,6388.0
2023-08-10,Nuevo Horizonte,SE05,31545.5291,2026.0
2023-08-10,Palmawasi,SE01,174010.98635,8362.0
2023-08-10,Palmawasi,SE02,141093.69145,12210.0
2023-08-10,Palmawasi,SE03,191273.93206,11362.0
2023-08-10,Palmawasi,SE04,159845.06425,9183.0
2023-08-10,Palmawasi,SE4F,134820.25566999998,8133.0
2023-08-10,Shanuzi,SE01,425757.22919,26215.0
2023-08-10,Shanuzi,SE02,98201.89655,6613.0
2023-08-10,Shanuzi,SE03,354274.00132,22341.0
2023-08-10,Shanuzi,SE04,149123.03367,8079.0
2023-08-11,Nuevo Horizonte,SE05,42004.41788,2714.0
2023-08-11,Palmawasi,SE01,183506.80773,8829.0
2023-08-11,Palmawasi,SE02,134997.78505,11555.0
2023-08-11,Palmawasi,SE03,212683.10755,12197.0
2023-08-11,Palmawasi,SE04,181870.13422,10330.0
