AÑO,MES,FECHA,PESO NETO T.M.,% VERDES,% MADUROS,% SMADUROS,% ESCOBAJO,TOTAL,FRUTO SUELTO K.G.,% IMPUREZAS,% PEDUNCULO,% MALFORMADO,PLANTACION
2022,Diciembre,2022-12-14,305.11,0.003260869565217392,0.975,0.02173913043478261,0,1,0.002146766739864311,0.0,0.0002173913043478261,0.01173913043478261,Nuevo Horizonte
2022,Diciembre,2022-12-15,197.62,0.002924587424274076,0.9715897221641947,0.02506789220806351,0.0004177982034677251,1,0.002732516951725534,0.0,0.002088991017338625,0.0150407353248381,Nuevo Horizonte
2022,Diciembre,2022-12-16,202.99,0.002510621861722673,0.9714175357280802,0.02587871765160293,0.0001931247585940518,1,0.003226759938913248,0.0,0.00212437234453457,0.009463113171108536,Nuevo Horizonte
2022,Diciembre,2022-12-17,153.3,0.004028648164726947,0.9717994628469113,0.02372426141450313,0.0004476275738585497,1,0.003444227005870842,0.0,0.0006714413607878247,0.02238137869292748,Nuevo Horizonte
2022,Diciembre,2022-12-18,100.42,0.001740644038294169,0.9643167972149695,0.0339425587467363,0,1,0.001563433578968333,0.0,0.002610966057441253,0.01392515230635335,Nuevo Horizonte
2022,Diciembre,2022-12-19,154.76,0.002421307506053269,0.9752488566047888,0.02206080172181867,0.0002690341673392521,1,0.001919100542775911,0.0,0.001076136669357008,0.03900995426419155,Nuevo Horizonte
2022,Diciembre,2022-12-20,289.6,0.001407459535538353,0.9766009852216749,0.02146375791695989,0.0005277973258268825,1,0.00149171270718232,0.0,0.001583391977480647,0.007741027445460942,Nuevo Horizonte
2022,Diciembre,2022-12-21,342.01,0.002345300378856215,0.9718563954537253,0.02507667328161645,0.0007216308858019123,1,0.001292359872518347,0.0,0.001443261771603825,0.008839978351073426,Nuevo Horizonte
2022,Diciembre,2022-12-22,278.03,0.001798561151079137,0.9760191846522783,0.02218225419664269,0,1,0.001611336906089271,0.0,0.002398081534772182,0.0021982414068745,Nuevo Horizonte
2022,Diciembre,2022-12-23,294.79,0.002331390507910075,0.97751873438801,0.02014987510407993,0,1,0.001736829607517216,0.0,0.002331390507910075,0.008159866777685262,Nuevo Horizonte
2022,Diciembre,2022-12-24,160.19,0.002586549940310386,0.9737365698368484,0.0230799840827696,0.0005968961400716276,1,0.00333978400649229,0.0,0.0009948269001193793,0.0181058495821727,Nuevo Horizonte
2022,Diciembre,2022-12-26,134.65,0.003810733566211496,0.9695141314703081,0.02667513496348047,0,1,0.002525064983290011,0.0,0.0231819625277866,0.0206414734836456,Nuevo Horizonte
2022,Diciembre,2022-12-27,307.44,0.003441568158012868,0.9732156217267695,0.02274427652251983,0.0005985335926978902,1,0.002114233671610721,0.0,0.005536435732455484,0.01421517282657489,Nuevo Horizonte
2022,Diciembre,2022-12-28,245.37,0.001740139211136891,0.9735112142304718,0.02455529775715391,0.0001933488012374324,1,0.001996984146391164,0.0,0.001353441608662026,0.01894818252126837,Nuevo Horizonte
2022,Diciembre,2022-12-29,215.07,0.002444987775061125,0.9671038008446321,0.02978439653256279,0.0006668148477439431,1,0.003278002510810434,0.0,0.002000444543231829,0.008446321404756613,Nuevo Horizonte
2022,Diciembre,2022-12-30,274.85,0.003889734483341789,0.9702350752579063,0.02553695247759175,0.0003382377811601556,1,0.003038020738584682,0.0,0.0003382377811601556,0.01860307796380856,Nuevo Horizonte
2022,Diciembre,2022-12-31,182.15,0.002183406113537118,0.9737991266375546,0.02353226589034449,0.000485201358563804,1,0.00183914356299753,0.0,0.000727802037845706,0.009946627850557981,Nuevo Horizonte
2024,Enero,2024-01-01,29.05,-,-,-,-,-,0.0,0.0,-,-,Shanuzi
2024,Enero,2024-01-02,36.36,0,0.9722222222222222,0.02638888888888889,0.001388888888888889,1,0.0,0.0,0,0.001388888888888889,Shanuzi
2024,Enero,2024-01-03,75.37,0,0.9763888888888889,0.02152777777777778,0.002083333333333333,1,0.0,0.0,0.001388888888888889,0.004166666666666667,Shanuzi
2024,Enero,2024-01-04,111.23,0,0.9858585858585859,0.01414141414141414,0,1,0.0,0.0,0.006060606060606061,0.00303030303030303,Shanuzi
2024,Enero,2024-01-05,111.79,0,0.9627218934911242,0.03431952662721893,0.002958579881656805,1,0.0,0.0,0.002958579881656805,0.004142011834319527,Shanuzi
2024,Enero,2024-01-06,75.21000000000001,0,0.9746606334841628,0.02398190045248869,0.001357466063348416,1,0.0,0.0,0.008597285067873304,0.003619909502262444,Shanuzi
2024,Enero,2024-01-07,23.27,-,-,-,-,-,0.0,0.0,-,-,Shanuzi
2024,Enero,2024-01-08,73.74,0,0.8126482213438735,0.1822134387351779,0.005138339920948616,1,0.0,0.0,0.005928853754940712,0,Shanuzi
2024,Enero,2024-01-09,87.0,0.007272727272727273,0.9727272727272729,0.02,0,1,0.0,0.0,0.003636363636363636,0.005454545454545455,Shanuzi
2024,Enero,2024-01-10,80.37,0,0.9831858407079646,0.0168141592920354,0,1,0.0,0.0,0,0.002654867256637168,Shanuzi
2024,Enero,2024-01-11,125.7,0.007103825136612021,0.9737704918032787,0.01912568306010929,0,1,0.0,0.0,0.001092896174863388,0.007103825136612021,Shanuzi
2024,Enero,2024-01-12,98.88,0,0.969090909090909,0.02787878787878788,0.00303030303030303,1,0.0,0.0,0.001212121212121212,0.00787878787878788,Shanuzi
2024,Enero,2024-01-13,88.36,0,0.9791666666666666,0.015,0.005833333333333334,1,0.0,0.0,0.001666666666666667,0.001666666666666667,Shanuzi
2024,Enero,2024-01-14,47.43,-,-,-,-,-,0.0,0.0,-,-,Shanuzi
2024,Enero,2024-01-15,14.99,0.005454545454545455,0.96,0.02818181818181818,0.006363636363636364,1,0.0,0.0,0.007272727272727273,0.003636363636363636,Shanuzi
2024,Enero,2024-01-16,99.37,0,0.9633699633699634,0.03406593406593406,0.002564102564102564,1,0.0,0.0,0.01355311355311355,0.005128205128205128,Shanuzi
2024,Enero,2024-01-17,109.07,0,0.9704142011834319,0.02633136094674556,0.003254437869822485,1,0.0,0.0,0.01479289940828402,0.002958579881656805,Shanuzi
2024,Enero,2024-01-18,105.48,0,0.9874074074074074,0.01259259259259259,0,1,0.0,0.0,0.0007407407407407407,0.002962962962962962,Shanuzi
2024,Enero,2024-01-19,116.71,0,0.9987113402061856,0.001288659793814433,0,1,0.0,0.0,0,0.0005154639175257732,Shanuzi
2024,Enero,2024-01-20,92.32000000000001,0,0.9791666666666666,0.02083333333333333,0,1,0.0,0.0,0.005952380952380952,0.005952380952380952,Shanuzi
2024,Enero,2024-01-21,41.48,-,-,-,-,-,0.0,0.0,-,-,Shanuzi
2024,Enero,2024-01-22,98.59,0,0.9633962264150944,0.03169811320754717,0.004905660377358491,1,0.0,0.0,0.003018867924528301,0.003018867924528301,Shanuzi
2024,Enero,2024-01-23,136.24,0,0.97,0.025,0.005,1,0.0,0.0,0,0.006666666666666667,Shanuzi
2024,Enero,2024-01-24,157.48,0.004001600640256103,0.9707883153261304,0.02400960384153662,0.001200480192076831,1,0.0,0.0,0,0.004401760704281713,Shanuzi
2024,Enero,2024-01-25,105.68,0,0.9681528662420382,0.03057324840764332,0.001273885350318471,1,0.0,0.0,0.002547770700636943,0.001910828025477707,Shanuzi
2024,Enero,2024-01-26,115.7,0,0.9737903225806451,0.02580645161290323,0.0004032258064516129,1,0.0,0.0,0.007056451612903226,0.004233870967741936,Shanuzi
2024,Enero,2024-01-27,97.3,0,0.9653846153846154,0.03461538461538462,0,1,0.0,0.0,0,0.003846153846153846,Shanuzi
2024,Enero,2024-01-28,16.19,-,-,-,-,-,0.0,0.0,-,-,Shanuzi
2024,Enero,2024-01-29,86.78,0.03796296296296296,0.9361111111111111,0.02592592592592593,0,1,0.0,0.0,0.01203703703703704,0,Shanuzi
2024,Enero,2024-01-30,128.55,0,0.98,0.01904761904761905,0.0009523809523809523,1,0.0,0.0,0.002857142857142857,0.003809523809523809,Shanuzi
2024,Enero,2024-01-31,127.42,0,0.9930434782608696,0.006956521739130434,0,1,0.0,0.0,0.00826086956521739,0.005652173913043478,Shanuzi
2024,Febrero,2024-02-01,109.16,0.01035856573705179,0.9414342629482072,0.04163346613545817,0.006374501992031874,1,0.0,0.0,0.005179282868525896,0.007768924302788845,Shanuzi
2024,Febrero,2024-02-02,79.34,0.03029411764705882,0.9252941176470588,0.03941176470588235,0.005,1,0.0,0.0,0.002058823529411765,0.005588235294117647,Shanuzi
2024,Febrero,2024-02-03,76.83,0,0.8994413407821229,0.0824022346368715,0.01815642458100559,1,0.0,0.0,0.008379888268156424,0.008938547486033519,Shanuzi
2024,Febrero,2024-02-04,11.95,-,-,-,-,-,0.0,0.0,-,-,Shanuzi
2024,Febrero,2024-02-05,86.3,0,0.6661572052401746,0.2960698689956332,0.03777292576419214,1,0.0,0.0,0.006986899563318777,0.006550218340611353,Shanuzi
2024,Febrero,2024-02-06,106.94,0.002747252747252747,0.8483516483516483,0.1197802197802198,0.02912087912087912,1,0.0,0.0,0.007967032967032966,0.007417582417582416,Shanuzi
2024,Febrero,2024-02-07,87.61,0.002372881355932203,0.9135593220338983,0.07050847457627119,0.0135593220338983,1,0.0,0.0,0.007118644067796609,0.007796610169491525,Shanuzi
2024,Febrero,2024-02-08,156.14,0.002563839606194236,0.9268792944313404,0.04573889857450518,0.02481796738796021,1,0.0,0.0,0.006665982976105015,0.006768536560352784,Shanuzi
2024,Febrero,2024-02-09,133.31,0.02538461538461538,0.9236923076923077,0.04323076923076923,0.007692307692307693,1,0.0,0.0,0.006615384615384614,0.007384615384615384,Shanuzi
2024,Febrero,2024-02-10,128.76,0.0006486486486486486,0.926054054054054,0.05632432432432433,0.01697297297297297,1,0.0,0.0,0.004756756756756757,0.006918918918918918,Shanuzi
2024,Febrero,2024-02-11,27.32,-,-,-,-,-,0.0,0.0,-,-,Shanuzi
2024,Febrero,2024-02-12,86.04,0.01531393568147014,0.8716692189892803,0.09111791730474732,0.0218989280245023,1,0.0,0.0,0.008116385911179172,0.005819295558958652,Shanuzi
2024,Febrero,2024-02-13,127.92,0.004052863436123348,0.9517180616740089,0.03665198237885463,0.007577092511013216,1,0.0,0.0,0.008458149779735682,0.007048458149779736,Shanuzi
2024,Febrero,2024-02-14,154.99,0.006256517205422316,0.8693430656934307,0.09822732012513034,0.02617309697601668,1,0.0,0.0,0.006569343065693431,0.004900938477580813,Shanuzi
2024,Febrero,2024-02-15,95.15,0.0126679462571977,0.928214971209213,0.05604606525911708,0.003071017274472169,1,0.0,0.0,0.006717850287907869,0.004222648752399232,Shanuzi
2024,Febrero,2024-02-16,122.33,0.00184331797235023,0.8559907834101382,0.1080645161290323,0.03410138248847926,1,0.0,0.0,0.00184331797235023,0.003686635944700461,Shanuzi
2024,Febrero,2024-02-17,74.05,0.007379134860050891,0.9455470737913486,0.04274809160305344,0.004325699745547073,1,0.0,0.0,0.008905852417302799,0.008142493638676845,Shanuzi
2024,Febrero,2024-02-18,30.02,-,-,-,-,-,0.0,0.0,-,-,Shanuzi
2024,Febrero,2024-02-19,68.95,0,0.9188759278897138,0.06548250265111347,0.01564156945917285,1,0.0,0.0,0.004772004241781549,0.003976670201484623,Shanuzi
2024,Febrero,2024-02-20,99.04,0.01923076923076923,0.9280936454849499,0.04682274247491638,0.005852842809364548,1,0.0,0.0,0.0108695652173913,0.01003344481605351,Shanuzi
2024,Febrero,2024-02-21,112.85,0.02562674094707521,0.9337047353760446,0.03621169916434541,0.004456824512534819,1,0.0,0.0,0.006685236768802228,0.008356545961002786,Shanuzi
2024,Febrero,2024-02-22,50.29,0.005,0.9226666666666666,0.055,0.01733333333333333,1,0.0,0.0,0.01,0.007,Shanuzi
2024,Febrero,2024-02-23,103.32,0.03922518159806295,0.9154963680387409,0.03535108958837772,0.009927360774818402,1,0.0,0.0,0.008232445520581114,0.01065375302663438,Shanuzi
2024,Febrero,2024-02-24,57.22,0.04588235294117647,0.943921568627451,0.01019607843137255,0,1,0.0,0.0,0.01019607843137255,0.009411764705882352,Shanuzi
2024,Febrero,2024-02-25,41.88,-,-,-,-,-,0.0,0.0,-,-,Shanuzi
2024,Febrero,2024-02-26,53.93,0,0.9672727272727273,0.03090909090909091,0.001818181818181818,1,0.0,0.0,0.01333333333333333,0.005454545454545455,Shanuzi
2024,Febrero,2024-02-27,149.24,0.005605058924978442,0.8189134808853119,0.1674331704512791,0.008048289738430584,1,0.0,0.0,0.007617131359586088,0.007329692440356425,Shanuzi
2024,Febrero,2024-02-28,128.71,0.01199232491205628,0.9387591941157659,0.04221298369043812,0.007035497281739686,1,0.0,0.0,0.009593859929645027,0.00847457627118644,Shanuzi
2024,Febrero,2024-02-29,137.66,0.003333333333333334,0.951,0.03916666666666667,0.0065,1,0.0,0.0,0.0085,0.01416666666666667,Shanuzi
2024,Marzo,2024-03-01,61.35,0.002857142857142857,0.981904761904762,0.01428571428571429,0.0009523809523809523,1,0.0,0.0,0.02857142857142857,0.008571428571428572,Shanuzi
2024,Marzo,2024-03-02,85.04,0,1,0,0,1,0.0,0.0,0.02191780821917808,0.005479452054794521,Shanuzi
2024,Marzo,2024-03-03,6.56,-,-,-,-,-,0.0,0.0,-,-,Shanuzi
2024,Marzo,2024-03-04,60.14,0,0.8724061810154525,0.09933774834437085,0.0282560706401766,1,0.0,0.0,0.005298013245033113,0.01059602649006623,Shanuzi
2024,Marzo,2024-03-05,87.91,0.02984054669703873,0.9544419134396356,0.01435079726651481,0.001366742596810934,1,0.0,0.0,0.01138952164009112,0.01047835990888383,Shanuzi
2024,Marzo,2024-03-06,120.66,0.03467336683417085,0.9375209380234506,0.02412060301507538,0.003685092127303182,1,0.0,0.0,0.008207705192629816,0.006365159128978224,Shanuzi
2024,Marzo,2024-03-07,124.45,0.06836734693877551,0.9036734693877551,0.02448979591836735,0.003469387755102041,1,0.0,0.0,0.01857142857142857,0.01489795918367347,Shanuzi
2024,Marzo,2024-03-08,83.0,0,0.9554716981132075,0.03811320754716981,0.006415094339622642,1,0.0,0.0,0.008679245283018867,0.009056603773584906,Shanuzi
2024,Marzo,2024-03-09,117.62,0.01774193548387097,0.9541935483870968,0.02580645161290323,0.002258064516129032,1,0.0,0.0,0.01516129032258065,0.01451612903225806,Shanuzi
2024,Marzo,2024-03-10,48.18,-,-,-,-,-,0.0,0.0,-,-,Shanuzi
2024,Marzo,2024-03-11,77.34,0,0.9528550512445095,0.04202049780380673,0.005124450951683748,1,0.0,0.0,0.003660322108345535,0.004685212298682284,Shanuzi
2024,Marzo,2024-03-12,116.07,0.005686844433211172,0.9515986351573361,0.03677492733476558,0.005939593074687223,1,0.0,0.0,0.005813218753949198,0.007076961961329458,Shanuzi
2024,Marzo,2024-03-13,99.39,0.01361900016608537,0.9471848530144494,0.03354924431157615,0.005646902507889055,1,0.0,0.0,0.009632951336987211,0.0114598903836572,Shanuzi
2024,Marzo,2024-03-14,153.65,0.002301790281329923,0.9554987212276215,0.0360613810741688,0.006138107416879795,1,0.0,0.0,0.01163682864450128,0.008184143222506393,Shanuzi
2024,Marzo,2024-03-15,132.22,0.000975609756097561,0.961138211382114,0.03333333333333333,0.004552845528455285,1,0.0,0.0,0.008455284552845528,0.007967479674796748,Shanuzi
2024,Marzo,2024-03-16,132.39,0.001505016722408026,0.9678929765886287,0.02642140468227425,0.004180602006688963,1,0.0,0.0,0.006020066889632106,0.005852842809364548,Shanuzi
2024,Marzo,2024-03-17,27.23,-,-,-,-,-,0.0,0.0,-,-,Shanuzi
2024,Marzo,2024-03-18,103.99,0.02475314486676586,0.8529690247531448,0.1163262545651292,0.005951575814960097,1,0.0,0.0,0.01284999323684567,0.01176788854321656,Shanuzi
2024,Marzo,2024-03-19,137.13,0.0016,0.9494666666666666,0.04266666666666667,0.006266666666666668,1,0.0,0.0,0.004266666666666667,0.005333333333333333,Shanuzi
2024,Marzo,2024-03-20,144.76,0.001311475409836066,0.9783606557377049,0.01901639344262295,0.001311475409836066,1,0.0,0.0,0.002622950819672131,0.007213114754098361,Shanuzi
2024,Marzo,2024-03-21,93.09,0.03209302325581395,0.9404651162790698,0.02465116279069767,0.002790697674418605,1,0.0,0.0,0.01348837209302326,0.01441860465116279,Shanuzi
2024,Marzo,2024-03-22,109.21,0.03709677419354838,0.9093548387096773,0.04193548387096774,0.01161290322580645,1,0.0,0.0,0.01306451612903226,0.009193548387096774,Shanuzi
2024,Marzo,2024-03-23,102.81,0,0.9490112994350283,0.04138418079096045,0.0096045197740113,1,0.0,0.0,0.007627118644067796,0.006920903954802259,Shanuzi
2024,Marzo,2024-03-24,24.18,-,-,-,-,-,0.0,0.0,-,-,Shanuzi
2024,Marzo,2024-03-25,93.41,0.02014388489208633,0.9418465227817746,0.03321342925659473,0.004796163069544364,1,0.0,0.0,0.01043165467625899,0.007673860911270983,Shanuzi
2024,Marzo,2024-03-26,122.72,0.005186170212765957,0.9396276595744681,0.0449468085106383,0.01023936170212766,1,0.0,0.0,0.009441489361702127,0.0101063829787234,Shanuzi
2024,Marzo,2024-03-27,165.74,0.01065482796892342,0.944062153163152,0.03718091009988901,0.008102108768035516,1,0.0,0.0,0.01109877913429523,0.006992230854605993,Shanuzi
2024,Marzo,2024-03-28,167.71,0.01462765957446809,0.9454787234042553,0.03470744680851064,0.005186170212765957,1,0.0,0.0,0.01063829787234043,0.00851063829787234,Shanuzi
2024,Marzo,2024-03-29,88.24,-,-,-,-,-,0.0,0.0,-,-,Shanuzi
2024,Marzo,2024-03-30,43.52,-,-,-,-,-,0.0,0.0,-,-,Shanuzi
2024,Abril,2024-04-01,95.65,0.05,0.9245454545454546,0.02272727272727273,0.002727272727272727,1,0.0,0.0,0.01045454545454545,0.008181818181818182,Shanuzi
2024,Abril,2024-04-02,123.07,0.009719222462203024,0.9442764578833693,0.03714902807775378,0.008855291576673866,1,0.0,0.0,0.0113390928725702,0.009719222462203024,Shanuzi
2024,Abril,2024-04-03,136.41,0.0002715546503733877,0.973387644263408,0.02335369993211134,0.002987101154107264,1,0.0,0.0,0.009368635437881873,0.00678886625933469,Shanuzi
2024,Abril,2024-04-04,108.78,0.002781456953642384,0.9603973509933775,0.03112582781456954,0.005695364238410596,1,0.0,0.0,0.01231788079470199,0.008211920529801325,Shanuzi
2024,Abril,2024-04-05,100.35,0,0.9724137931034482,0.02335423197492163,0.004231974921630094,1,0.0,0.0,0.006426332288401254,0.01081504702194357,Shanuzi
2024,Abril,2024-04-06,73.53,0,0.9520967741935484,0.03887096774193548,0.00903225806451613,1,0.0,0.0,0.01064516129032258,0.006612903225806451,Shanuzi
2024,Abril,2024-04-07,28.21,-,-,-,-,-,0.0,0.0,-,-,Shanuzi
2024,Abril,2024-04-08,105.14,0.01647183846971307,0.9522848034006376,0.02167906482465462,0.009564293304994687,1,0.0,0.0,0.01030818278427205,0.009032943676939426,Shanuzi
2024,Abril,2024-04-09,183.7,0.01311288483466363,0.9436716077537058,0.03112884834663626,0.0120866590649943,1,0.0,0.0,0.00855188141391106,0.01117445838084379,Shanuzi
2024,Abril,2024-04-10,177.69,0.01198402130492676,0.9645805592543277,0.01930758988015979,0.004127829560585885,1,0.0,0.0,0.01291611185086551,0.01304926764314248,Shanuzi
2024,Abril,2024-04-11,145.93,0.003066812705366922,0.971960569550931,0.02179627601314348,0.003176341730558598,1,0.0,0.0,0.007009857612267251,0.009419496166484118,Shanuzi
2024,Abril,2024-04-12,146.42,0.01163234172387491,0.9670099160945843,0.01754385964912281,0.003813882532418001,1,0.0,0.0,0.007246376811594203,0.008867276887871853,Shanuzi
2024,Abril,2024-04-13,62.24,0.02038834951456311,0.9549514563106796,0.02116504854368932,0.003495145631067961,1,0.0,0.0,0.009708737864077669,0.009708737864077669,Shanuzi
2024,Abril,2024-04-14,11.86,-,-,-,-,-,0.0,0.0,-,-,Shanuzi
2024,Abril,2024-04-15,33.97,0,0.9675675675675676,0.02432432432432433,0.008108108108108109,1,0.0,0.0,0.007567567567567567,0.01243243243243243,Shanuzi
2024,Abril,2024-04-16,73.10000000000001,0,0.9644094488188977,0.02803149606299212,0.007559055118110236,1,0.0,0.0,0.0121259842519685,0.008346456692913385,Shanuzi
2024,Abril,2024-04-17,123.09,0,0.9698113207547169,0.02566037735849057,0.004528301886792453,1,0.0,0.0,0.007421383647798742,0.01182389937106918,Shanuzi
2024,Abril,2024-04-18,47.99,0,0.9751196172248804,0.02200956937799043,0.002870813397129187,1,0.0,0.0,0.003827751196172249,0.01148325358851675,Shanuzi
2024,Abril,2024-04-19,66.98,0,0.9776422764227642,0.01971544715447154,0.002642276422764228,1,0.0,0.0,0.006910569105691057,0.00975609756097561,Shanuzi
2024,Abril,2024-04-20,86.45,0.03340938722294654,0.940677966101695,0.02346805736636245,0.002444589308996089,1,0.0,0.0,0.01548239895697523,0.01580834419817471,Shanuzi
2024,Abril,2024-04-21,19.64,-,-,-,-,-,0.0,0.0,-,-,Shanuzi
2024,Abril,2024-04-22,58.08,0.06473684210526316,0.9042105263157895,0.02789473684210526,0.003157894736842105,1,0.0,0.0,0.009473684210526316,0.00631578947368421,Shanuzi
2024,Abril,2024-04-23,101.61,0.03111111111111111,0.9317647058823529,0.03254901960784314,0.004575163398692811,1,0.0,0.0,0.01071895424836601,0.01019607843137255,Shanuzi
2024,Abril,2024-04-24,157.64,0.02051063829787234,0.940595744680851,0.03378723404255319,0.005106382978723404,1,0.0,0.0,0.007914893617021277,0.01012765957446808,Shanuzi
2024,Abril,2024-04-25,188.29,0.02809791408705591,0.9340889608534146,0.0303838460805791,0.007429278978950377,1,0.0,0.0,0.00981045813887037,0.01133441280121916,Shanuzi
2024,Abril,2024-04-26,160.17,0.02901680909005541,0.9380223495163865,0.02845337590384074,0.004507465489717344,1,0.0,0.0,0.01211381350361536,0.01446145177950981,Shanuzi
2024,Abril,2024-04-27,164.55,0,0.9667178699436764,0.02734254992319508,0.005939580133128519,1,0.0,0.0,0.00931899641577061,0.01433691756272401,Shanuzi
2024,Abril,2024-04-28,22.51,-,-,-,-,-,0.0,0.0,-,-,Shanuzi
2024,Abril,2024-04-29,138.98,0.004615384615384616,0.9446153846153845,0.04423076923076923,0.006538461538461538,1,0.0,0.0,0.009230769230769232,0.01538461538461539,Shanuzi
2024,Abril,2024-04-30,173.17,0.02155172413793104,0.9331896551724138,0.03663793103448276,0.008620689655172414,1,0.0,0.0,0.0110632183908046,0.01293103448275862,Shanuzi
2024,Mayo,2024-05-01,63.48,0,0.9583505154639175,0.03711340206185567,0.004536082474226804,1,0.0,0.0,0.006597938144329897,0.009690721649484537,Shanuzi
2024,Mayo,2024-05-02,68.0,0.01251533742331288,0.9420858895705522,0.04061349693251533,0.004785276073619632,1,0.0,0.0,0.006503067484662577,0.007730061349693252,Shanuzi
2024,Mayo,2024-05-03,63.28,0,0.9514511873350924,0.04379947229551451,0.00474934036939314,1,0.0,0.0,0.004221635883905013,0.002902374670184696,Shanuzi
2024,Mayo,2024-05-04,21.32,0,0.9828571428571429,0.01714285714285714,0,1,0.0,0.0,0.004761904761904762,0.01333333333333333,Shanuzi
2024,Mayo,2024-05-05,5.34,-,-,-,-,-,0.0,0.0,-,-,Shanuzi
2024,Mayo,2024-05-06,8.66,0.175,0.79875,0.025,0.00125,1,0.0,0.0,0.01875,0.01,Shanuzi
2024,Mayo,2024-05-07,51.82,0.003170028818443804,0.9674351585014409,0.02737752161383285,0.002017291066282421,1,0.0,0.0,0.01268011527377522,0.01325648414985591,Shanuzi
2024,Mayo,2024-05-08,60.34,0.03211991434689507,0.9299785867237687,0.0291220556745182,0.008779443254817988,1,0.0,0.0,0.01284796573875803,0.0145610278372591,Shanuzi
2024,Mayo,2024-05-09,111.48,0.03873015873015873,0.8987301587301587,0.0546031746031746,0.007936507936507936,1,0.0,0.0,0.01634920634920635,0.0126984126984127,Shanuzi
2024,Mayo,2024-05-10,106.7,0.0167741935483871,0.9308387096774194,0.04387096774193548,0.008516129032258065,1,0.0,0.0,0.01212903225806452,0.01406451612903226,Shanuzi
2024,Mayo,2024-05-11,81.10000000000001,0,0.9525252525252526,0.04161616161616161,0.005858585858585858,1,0.0,0.0,0.005252525252525253,0.007474747474747475,Shanuzi
2024,Mayo,2024-05-12,33.45,-,-,-,-,-,0.0,0.0,-,-,Shanuzi
2024,Mayo,2024-05-13,49.04,0.0375,0.9321875,0.025625,0.0046875,1,0.0,0.0,0.01125,0.019375,Shanuzi
2024,Mayo,2024-05-14,79.77,0.07462686567164178,0.8791044776119403,0.04079601990049751,0.005472636815920398,1,0.0,0.0,0.01243781094527363,0.009701492537313432,Shanuzi
2024,Mayo,2024-05-15,80.61,0.008113590263691683,0.952738336713996,0.03448275862068965,0.004665314401622718,1,0.0,0.0,0.004665314401622718,0.0103448275862069,Shanuzi
2024,Mayo,2024-05-16,51.76,0.057,0.9008,0.0372,0.005,1,0.0,0.0,0.0092,0.0108,Shanuzi
2024,Mayo,2024-05-17,61.89,0,0.8279620853080568,0.1699842022116904,0.002053712480252765,1,0.0,0.0,0.006951026856240126,0.01390205371248025,Shanuzi
2024,Mayo,2024-05-18,56.15,0,0.893095238095238,0.1011904761904762,0.005714285714285714,1,0.0,0.0,0.007857142857142858,0.01333333333333333,Shanuzi
2024,Mayo,2024-05-19,42.23,-,-,-,-,-,0.0,0.0,-,-,Shanuzi
2024,Mayo,2024-05-20,64.62,0.0101010101010101,0.9377777777777778,0.04343434343434344,0.008686868686868687,1,0.0,0.0,0.01313131313131313,0.01919191919191919,Shanuzi
2024,Mayo,2024-05-21,67.46000000000001,0.01886792452830189,0.8579245283018868,0.1175471698113208,0.005660377358490566,1,0.0,0.0,0.01113207547169811,0.008867924528301888,Shanuzi
2024,Mayo,2024-05-22,108.23,0.02961038961038961,0.9051948051948052,0.05727272727272727,0.007922077922077922,1,0.0,0.0,0.01506493506493507,0.01545454545454546,Shanuzi
2024,Mayo,2024-05-23,91.18,0,0.9299371069182389,0.06012578616352201,0.009937106918238993,1,0.0,0.0,0.01320754716981132,0.01433962264150943,Shanuzi
2024,Mayo,2024-05-24,105.15,0.01752464403066813,0.8980284775465498,0.07754654983570647,0.006900328587075575,1,0.0,0.0,0.01204819277108434,0.02102957283680175,Shanuzi
2024,Mayo,2024-05-25,18.22,0.1375,0.81125,0.0375,0.01375,1,0.0,0.0,0.0225,0.02625,Shanuzi
2024,Mayo,2024-05-26,1.7,-,-,-,-,-,0.0,0.0,-,-,Shanuzi
2024,Mayo,2024-05-27,20.16,0,0.9590909090909091,0.04090909090909091,0,1,0.0,0.0,0.008181818181818182,0.01545454545454546,Shanuzi
2024,Mayo,2024-05-28,34.98,0.09615384615384616,0.8661538461538462,0.02653846153846154,0.01115384615384615,1,0.0,0.0,0.02384615384615385,0.03076923076923077,Shanuzi
2024,Mayo,2024-05-29,41.13,0.08166666666666667,0.8941666666666667,0.01972222222222222,0.004444444444444444,1,0.0,0.0,0.02138888888888889,0.02277777777777778,Shanuzi
2024,Mayo,2024-05-30,37.48,0,0.9837004405286344,0.01629955947136564,0,1,0.0,0.0,0.02687224669603524,0.03348017621145374,Shanuzi
2024,Mayo,2024-05-31,61.41,0.04385964912280702,0.9196491228070175,0.03333333333333333,0.003157894736842105,1,0.0,0.0,0.02210526315789474,0.02789473684210526,Shanuzi
2024,Junio,2024-06-01,47.63,0.0009375,0.94625,0.043125,0.0096875,1,0.0,0.0,0.009375,0.0228125,Shanuzi
2024,Junio,2024-06-02,28.76,-,-,-,-,-,0.0,0.0,-,-,Shanuzi
2024,Junio,2024-06-03,10.31,0.1947368421052632,0.78,0.02210526315789474,0.003157894736842105,1,0.0,0.0,0.03368421052631579,0.01894736842105263,Shanuzi
2024,Junio,2024-06-04,50.85,0.08362369337979095,0.8700348432055749,0.04076655052264808,0.005574912891986063,1,0.0,0.0,0.02508710801393728,0.03275261324041812,Shanuzi
