FECHA,PLANTACION,VERDES,MADUROS,SMADUROS,PEDUNCULO,ESCOBAJO,MALFORMADOA,MALFORMADOB,Peso,Racimos
2022-08-30,Palmawasi,35.0,2445.0,143.0,0.0,0.0,84.0,3.0,858356.56447,43712.0
2022-08-30,Shanuzi,,,,,,,,1190229.06372,74212.0
2022-08-31,Nuevo Horizonte,,,,,,,,50271.64408,3430.0
2022-08-31,Palmawasi,38.0,1680.0,81.0,0.0,0.0,73.0,2.0,916712.2361099999,46961.0
2022-08-31,Shanuzi,,,,,,,,1040695.6837800001,66326.0
2022-09-01,Nuevo Horizonte,,,,,,,,43574.42281,2979.0
2022-09-01,Palmawasi,40.0,1050.0,78.0,0.0,0.0,41.0,7.0,903760.5735599999,45829.0
2022-09-01,Shanuzi,,,,,,,,1148625.03278,72092.0
2022-09-02,Nuevo Horizonte,,,,,,,,46511.50633,3382.0
2022-09-02,Palmawasi,72.0,1767.0,91.0,1.0,0.0,38.0,13.0,835341.73182,46170.0
2022-09-02,Shanuzi,,,,,,,,695972.14578,46023.0
2022-09-03,Nuevo Horizonte,,,,,,,,32360.14354,2390.0
2022-09-03,Palmawasi,24.0,1332.0,62.0,0.0,0.0,52.0,10.0,706149.70757,39092.0
2022-09-04,Palmawasi,,,,,,,,100420.31241,5784.0
2022-09-05,Nuevo Horizonte,,,,,,,,34203.63339,2435.0
2022-09-05,Palmawasi,80.0,1663.0,69.0,0.0,0.0,45.0,13.0,697024.47686,36680.0
2022-09-05,Shanuzi,,,,,,,,379923.78035,23626.0
2022-09-06,Nuevo Horizonte,,,,,,,,34416.78503,2420.0
2022-09-06,Palmawasi,78.0,1815.0,167.0,4.0,0.0,73.0,20.0,804483.29317,42262.0
2022-09-06,Shanuzi,,,,,,,,975734.85083,60170.0
2022-09-07,Nuevo Horizonte,,,,,,,,36520.31018,2610.0
2022-09-07,Palmawasi,126.0,1771.0,80.0,0.0,0.0,65.0,18.0,887980.5504300001,46516.0
2022-09-07,Shanuzi,,,,,,,,1105709.9739700002,71538.0
2022-09-08,Nuevo Horizonte,,,,,,,,35847.02236,2559.0
2022-09-08,Palmawasi,83.0,1154.0,23.0,0.0,0.0,34.0,3.0,839860.37491,45235.0
2022-09-08,Shanuzi,,,,,,,,1225191.76883,78828.0
2022-09-09,Nuevo Horizonte,,,,,,,,28310.60273,2021.0
2022-09-09,Palmawasi,95.0,1729.0,135.0,0.0,0.0,80.0,27.0,807754.64334,41713.0
2022-09-09,Shanuzi,,,,,,,,1375724.1711300001,90410.0
2022-09-10,Nuevo Horizonte,,,,,,,,23318.07525,1665.0
2022-09-10,Palmawasi,37.0,1652.0,97.0,0.0,0.0,44.0,6.0,756625.02728,41265.0
2022-09-10,Shanuzi,,,,,,,,1299416.9626500001,86063.0
2022-09-11,Palmawasi,,,,,,,,18544.57195,1042.0
2022-09-11,Shanuzi,,,,,,,,425409.4338,28039.0
2022-09-12,Nuevo Horizonte,,,,,,,,24973.2965,1815.0
2022-09-12,Palmawasi,74.0,2035.0,97.0,2.0,0.0,70.0,6.0,797636.60622,41369.0
2022-09-12,Shanuzi,,,,,,,,1243885.75572,80831.0
2022-09-13,Nuevo Horizonte,,,,,,,,34756.22416,2526.0
2022-09-13,Palmawasi,54.0,2678.0,86.0,0.0,0.0,111.0,20.0,740583.87696,38387.0
2022-09-13,Shanuzi,,,,,,,,1286028.79857,78981.0
2022-09-14,Nuevo Horizonte,,,,,,,,34723.96847,2528.0
2022-09-14,Palmawasi,91.0,2684.0,119.0,4.0,0.0,108.0,31.0,874903.62056,45701.0
2022-09-14,Shanuzi,,,,,,,,1296164.87134,82567.0
2022-09-15,Nuevo Horizonte,,,,,,,,33619.608,2448.0
2022-09-15,Palmawasi,34.0,1655.0,131.0,0.0,0.0,55.0,19.0,804267.16048,42135.0
2022-09-15,Shanuzi,,,,,,,,1293644.10794,84038.0
2022-09-16,Nuevo Horizonte,,,,,,,,42123.48234,3014.0
2022-09-16,Palmawasi,42.0,2461.0,104.0,0.0,0.0,163.0,18.0,839929.11886,45049.0
2022-09-16,Shanuzi,,,,,,,,1386872.94914,89590.0
2022-09-17,Nuevo Horizonte,,,,,,,,38997.81532,2834.0
2022-09-17,Palmawasi,29.0,2513.0,113.0,0.0,0.0,60.0,14.0,830238.35855,43251.0
2022-09-17,Shanuzi,,,,,,,,1360914.39974,89673.0
2022-09-18,Palmawasi,,,,,,,,116399.5429,6579.0
2022-09-18,Shanuzi,,,,,,,,612731.15439,35129.0
2022-09-19,Nuevo Horizonte,,,,,,,,38562.78121,2804.0
2022-09-19,Palmawasi,25.0,1847.0,79.0,0.0,0.0,52.0,12.0,788048.24566,42312.0
2022-09-19,Shanuzi,,,,,,,,1259525.59256,76673.0
2022-09-20,Nuevo Horizonte,,,,,,,,43313.37806,3134.0
2022-09-20,Palmawasi,65.0,2347.0,165.0,0.0,0.0,61.0,20.0,876247.15441,48097.0
2022-09-20,Shanuzi,,,,,,,,1244026.2808,76628.0
2022-09-21,Nuevo Horizonte,,,,,,,,42943.701980000005,3119.0
2022-09-21,Palmawasi,131.0,2135.0,71.0,1.0,0.0,64.0,14.0,897968.6001500001,49944.0
2022-09-21,Shanuzi,,,,,,,,1303320.97879,80559.0
2022-09-22,Nuevo Horizonte,,,,,,,,45424.30726,3304.0
2022-09-22,Palmawasi,49.0,1811.0,94.0,0.0,0.0,46.0,16.0,908501.35407,49121.0
2022-09-22,Shanuzi,,,,,,,,1364746.2056800001,85279.0
2022-09-23,Nuevo Horizonte,,,,,,,,46599.10073,3394.0
2022-09-23,Palmawasi,45.0,2356.0,128.0,1.0,0.0,98.0,26.0,950220.0046699999,49880.0
2022-09-23,Shanuzi,,,,,,,,1224542.54891,77976.0
2022-09-24,Nuevo Horizonte,,,,,,,,47247.38928,3446.0
2022-09-24,Palmawasi,74.0,2543.0,121.0,0.0,0.0,73.0,23.0,946002.473,49550.0
2022-09-24,Shanuzi,,,,,,,,1277876.86753,79753.0
2022-09-25,Palmawasi,,,,,,,,144120.54655,7595.0
2022-09-25,Shanuzi,,,,,,,,521937.17027999996,31616.0
2022-09-26,Nuevo Horizonte,,,,,,,,45413.232,3295.0
2022-09-26,Palmawasi,33.0,2163.0,48.0,0.0,0.0,62.0,17.0,968810.47895,51001.0
2022-09-26,Shanuzi,,,,,,,,1202104.1698099999,77140.0
2022-09-27,Nuevo Horizonte,,,,,,,,57713.928100000005,4199.0
2022-09-27,Palmawasi,26.0,3023.0,148.0,0.0,0.0,83.0,23.0,1017578.1466300001,53184.0
2022-09-27,Shanuzi,,,,,,,,1249929.8416499998,79894.0
2022-09-28,Nuevo Horizonte,,,,,,,,52729.8376,3843.0
2022-09-28,Palmawasi,92.0,3387.0,138.0,0.0,0.0,119.0,36.0,1034039.3584,55028.0
2022-09-28,Shanuzi,,,,,,,,1308957.89852,83056.0
2022-09-29,Nuevo Horizonte,,,,,,,,68343.31988,4970.0
2022-09-29,Palmawasi,45.0,3081.0,301.0,2.0,0.0,113.0,38.0,967771.36269,51449.0
2022-09-29,Shanuzi,,,,,,,,1234530.45547,78412.0
2022-09-30,Nuevo Horizonte,,,,,,,,67485.64044,4922.0
2022-09-30,Palmawasi,48.0,3085.0,204.0,1.0,0.0,158.0,17.0,917890.74014,50931.0
2022-09-30,Shanuzi,,,,,,,,830284.15052,53215.0
2022-10-01,Nuevo Horizonte,,,,,,,,72888.27908,5256.0
2022-10-01,Palmawasi,52.0,2553.0,77.0,0.0,0.0,116.0,20.0,950867.99186,52056.0
2022-10-01,Shanuzi,,,,,,,,952454.9775,62077.0
2022-10-02,Shanuzi,,,,,,,,122366.52702000001,7150.0
2022-10-03,Nuevo Horizonte,,,,,,,,66846.89563,4417.0
2022-10-03,Palmawasi,51.0,3952.0,187.0,0.0,0.0,118.0,34.0,778981.17505,44186.0
2022-10-03,Shanuzi,,,,,,,,1151457.6218,67623.0
2022-10-04,Nuevo Horizonte,,,,,,,,83822.71556,5546.0
2022-10-04,Palmawasi,61.0,2811.0,132.0,0.0,0.0,76.0,35.0,962877.02034,51414.0
2022-10-04,Shanuzi,,,,,,,,1316393.8832399999,82786.0
2022-10-05,Nuevo Horizonte,,,,,,,,66563.87895,4530.0
2022-10-05,Palmawasi,49.0,3185.0,114.0,0.0,0.0,84.0,15.0,1011134.8386,54653.0
2022-10-05,Shanuzi,,,,,,,,1306139.74919,81924.0
2022-10-06,Nuevo Horizonte,,,,,,,,64963.56295,4727.0
2022-10-06,Palmawasi,27.0,3554.0,138.0,3.0,0.0,72.0,29.0,1055215.09391,55908.0
2022-10-06,Shanuzi,,,,,,,,1412105.0594000001,85124.0
2022-10-07,Nuevo Horizonte,,,,,,,,54507.0313,4035.0
2022-10-07,Palmawasi,26.0,3707.0,167.0,0.0,0.0,128.0,34.0,1011761.24663,54603.0
2022-10-07,Shanuzi,,,,,,,,773622.3071600001,43618.0
2022-10-08,Nuevo Horizonte,,,,,,,,54640.2762,4036.0
2022-10-08,Palmawasi,,,,,,,,618538.81533,30971.0
2022-10-09,Palmawasi,,,,,,,,101916.02437,4522.0
2022-10-10,Nuevo Horizonte,,,,,,,,70445.97873999999,5254.0
2022-10-10,Palmawasi,102.0,6122.0,298.0,2.0,0.0,111.0,38.0,1010327.62944,52083.0
2022-10-10,Shanuzi,,,,,,,,437024.17394,27757.0
2022-10-11,Nuevo Horizonte,,,,,,,,78858.56443,5989.0
2022-10-11,Palmawasi,24.0,3320.0,188.0,0.0,0.0,64.0,25.0,1190641.63663,61946.0
2022-10-11,Shanuzi,,,,,,,,1189335.47149,72506.0
2022-10-12,Nuevo Horizonte,,,,,,,,83797.01944999999,6227.0
2022-10-12,Palmawasi,51.0,3672.0,249.0,0.0,0.0,122.0,32.0,1246056.10487,66197.0
2022-10-12,Shanuzi,,,,,,,,1372341.25374,83686.0
2022-10-13,Nuevo Horizonte,,,,,,,,80002.10805,5859.0
2022-10-13,Palmawasi,68.0,5622.0,309.0,0.0,0.0,154.0,36.0,1301873.91043,70388.0
2022-10-13,Shanuzi,,,,,,,,1505221.3632999999,91812.0
2022-10-14,Nuevo Horizonte,,,,,,,,65719.43108,4813.0
2022-10-14,Palmawasi,49.0,3781.0,241.0,0.0,0.0,57.0,25.0,1225927.19906,65907.0
2022-10-14,Shanuzi,,,,,,,,1513397.69365,93728.0
2022-10-15,Shanuzi,,,,,,,,701424.14034,47600.0
2022-10-16,Shanuzi,,,,,,,,294861.77304999996,17299.0
2022-10-17,Nuevo Horizonte,,,,,,,,67243.51193,4797.0
2022-10-17,Palmawasi,28.0,4014.0,307.0,0.0,0.0,126.0,22.0,1107638.73138,59054.0
2022-10-17,Shanuzi,,,,,,,,1168659.85356,70982.0
2022-10-18,Nuevo Horizonte,,,,,,,,48139.14746000001,3496.0
2022-10-18,Palmawasi,94.0,5217.0,287.0,1.0,0.0,116.0,25.0,1320654.86129,71205.0
2022-10-18,Shanuzi,,,,,,,,1484057.14588,88032.0
2022-10-19,Nuevo Horizonte,,,,,,,,44139.777740000005,3171.0
2022-10-19,Palmawasi,103.0,5211.0,322.0,0.0,0.0,142.0,41.0,1421065.64304,76214.0
2022-10-19,Shanuzi,,,,,,,,1533081.21755,91016.0
2022-10-20,Nuevo Horizonte,,,,,,,,44924.92639,3252.0
2022-10-20,Palmawasi,157.0,4930.0,292.0,0.0,0.0,169.0,60.0,1309359.69926,69086.0
2022-10-20,Shanuzi,,,,,,,,1635234.56763,98281.0
2022-10-21,Nuevo Horizonte,,,,,,,,48244.24406,3488.0
2022-10-21,Palmawasi,66.0,3938.0,167.0,0.0,0.0,72.0,13.0,1362505.1814100002,72474.0
2022-10-21,Shanuzi,,,,,,,,1721191.84014,104603.0
2022-10-22,Nuevo Horizonte,,,,,,,,45954.68454,3329.0
2022-10-22,Palmawasi,121.0,5832.0,235.0,0.0,0.0,139.0,29.0,995507.0269299999,54718.0
2022-10-22,Shanuzi,,,,,,,,1633687.37975,94270.0
2022-10-23,Palmawasi,,,,,,,,356534.92021,18220.0
2022-10-24,Nuevo Horizonte,,,,,,,,7860.505790000001,570.0
2022-10-24,Palmawasi,73.0,3672.0,93.0,0.0,0.0,46.0,18.0,1097440.98742,59134.0
2022-10-24,Shanuzi,,,,,,,,1433586.6619,86563.0
2022-10-25,Palmawasi,101.0,3723.0,347.0,2.0,0.0,105.0,51.0,1201587.47455,63724.0
2022-10-25,Shanuzi,,,,,,,,1122674.30138,65359.0
2022-10-26,Nuevo Horizonte,,,,,,,,3389.97008,236.0
2022-10-26,Palmawasi,99.0,5287.0,313.0,2.0,0.0,105.0,38.0,1192297.4144000001,63466.0
2022-10-26,Shanuzi,,,,,,,,1091486.11469,63688.0
2022-10-27,Nuevo Horizonte,,,,,,,,30052.03467,2174.0
2022-10-27,Palmawasi,64.0,2137.0,100.0,0.0,0.0,60.0,21.0,1220785.02726,64163.0
2022-10-27,Shanuzi,,,,,,,,1185823.46367,72157.0
2022-10-28,Palmawasi,42.0,4480.0,289.0,0.0,0.0,108.0,32.0,1070349.12387,57327.0
2022-10-28,Shanuzi,,,,,,,,1142422.26727,66936.0
2022-10-29,Palmawasi,87.0,2988.0,154.0,0.0,0.0,61.0,31.0,1163432.11317,61558.0
2022-10-29,Shanuzi,,,,,,,,868926.17018,52750.0
2022-10-30,Palmawasi,,,,,,,,287335.22835,15874.0
2022-10-30,Shanuzi,,,,,,,,185885.09318,10996.0
2022-10-31,Nuevo Horizonte,,,,,,,,44963.66136,3254.0
2022-10-31,Palmawasi,162.0,4077.0,274.0,3.0,0.0,141.0,34.0,1014984.65073,54141.0
2022-10-31,Shanuzi,,,,,,,,1291221.9315300002,77937.0
2022-11-01,Nuevo Horizonte,,,,,,,,75073.00929,5433.0
2022-11-01,Palmawasi,129.0,3695.0,206.0,0.0,0.0,83.0,34.0,1116523.25341,58902.0
2022-11-01,Shanuzi,,,,,,,,1408736.24716,84551.0
2022-11-02,Nuevo Horizonte,,,,,,,,60075.86844,4617.0
2022-11-02,Palmawasi,125.0,3427.0,188.0,3.0,0.0,84.0,33.0,1179261.6443399999,60392.0
2022-11-02,Shanuzi,,,,,,,,1463899.09272,91874.0
2022-11-03,Nuevo Horizonte,,,,,,,,55772.09066,4301.0
2022-11-03,Palmawasi,80.0,3914.0,139.0,0.0,0.0,107.0,27.0,1304651.51524,63963.0
2022-11-03,Shanuzi,,,,,,,,1238774.79152,90390.0
2022-11-04,Nuevo Horizonte,,,,,,,,67212.0822,4985.0
2022-11-04,Palmawasi,102.0,2938.0,146.0,4.0,0.0,142.0,29.0,1270117.23318,66124.0
2022-11-04,Shanuzi,,,,,,,,995023.9550999999,66332.0
2022-11-05,Palmawasi,,,,,,,,249357.63975,12133.0
2022-11-07,Nuevo Horizonte,,,,,,,,57308.98202,4197.0
2022-11-07,Palmawasi,72.0,5019.0,230.0,0.0,0.0,197.0,66.0,1023345.12376,54732.0
2022-11-07,Shanuzi,,,,,,,,465131.88844,28504.0
2022-11-08,Nuevo Horizonte,,,,,,,,50264.39974,3827.0
2022-11-08,Palmawasi,69.0,2255.0,135.0,1.0,0.0,62.0,24.0,1215341.61028,65222.0
2022-11-08,Shanuzi,,,,,,,,1001331.5179099999,60124.0
2022-11-09,Nuevo Horizonte,,,,,,,,68536.86409,5326.0
2022-11-09,Palmawasi,136.0,2856.0,145.0,2.0,0.0,76.0,46.0,1177658.90383,63261.0
2022-11-09,Shanuzi,,,,,,,,1426117.32243,80739.0
2022-11-10,Nuevo Horizonte,,,,,,,,72474.41954999999,5601.0
2022-11-10,Palmawasi,267.0,5507.0,204.0,13.0,0.0,131.0,40.0,1122973.97777,60091.0
2022-11-10,Shanuzi,,,,,,,,1387043.6314,86521.0
2022-11-11,Nuevo Horizonte,,,,,,,,69606.24005000001,5258.0
2022-11-11,Palmawasi,81.0,3743.0,246.0,0.0,0.0,129.0,45.0,1270799.24953,66449.0
2022-11-11,Shanuzi,,,,,,,,1453347.35844,92089.0
2022-11-12,Nuevo Horizonte,,,,,,,,66712.19517,4951.0
2022-11-12,Palmawasi,43.0,2378.0,130.0,2.0,0.0,49.0,17.0,1234072.66514,65814.0
2022-11-12,Shanuzi,,,,,,,,1567422.90797,98485.0
2022-11-13,Palmawasi,,,,,,,,395234.60935000004,20077.0
2022-11-13,Shanuzi,,,,,,,,438315.14104,28807.0
2022-11-14,Nuevo Horizonte,,,,,,,,29265.81159,2177.0
2022-11-14,Palmawasi,154.0,6231.0,309.0,0.0,0.0,117.0,55.0,1028695.41947,52700.0
2022-11-14,Shanuzi,,,,,,,,1234334.40154,82417.0
2022-11-15,Nuevo Horizonte,,,,,,,,51882.99552,3855.0
2022-11-15,Palmawasi,93.0,4515.0,239.0,3.0,0.0,149.0,39.0,1297875.64605,66896.0
2022-11-15,Shanuzi,,,,,,,,1335102.49451,88196.0
2022-11-16,Nuevo Horizonte,,,,,,,,31119.397320000004,2332.0
2022-11-16,Palmawasi,44.0,3661.0,198.0,0.0,0.0,83.0,26.0,1005402.73697,52615.0
2022-11-16,Shanuzi,,,,,,,,1336452.99783,86542.0
2022-11-17,Nuevo Horizonte,,,,,,,,41846.62649,3169.0
2022-11-17,Palmawasi,112.0,4395.0,127.0,0.0,0.0,141.0,32.0,1289060.97153,67428.0
2022-11-17,Shanuzi,,,,,,,,1441974.04488,92158.0
2022-11-18,Nuevo Horizonte,,,,,,,,35854.45379,2644.0
2022-11-18,Palmawasi,89.0,4111.0,151.0,0.0,0.0,143.0,33.0,1324186.51727,69781.0
2022-11-18,Shanuzi,,,,,,,,1500091.11338,96592.0
2022-11-19,Nuevo Horizonte,,,,,,,,30330.94951,2250.0
2022-11-19,Palmawasi,79.0,4027.0,199.0,0.0,0.0,91.0,21.0,1292959.34418,68239.0
2022-11-19,Shanuzi,,,,,,,,1414052.42479,89573.0
2022-11-20,Palmawasi,,,,,,,,293403.57061,16788.0
2022-11-20,Shanuzi,,,,,,,,343562.92963,21505.0
2022-11-21,Nuevo Horizonte,,,,,,,,25857.45182,1918.0
2022-11-21,Palmawasi,167.0,4493.0,156.0,0.0,0.0,173.0,35.0,1102783.64671,59002.0
2022-11-21,Shanuzi,,,,,,,,1351230.05528,85275.0
2022-11-22,Nuevo Horizonte,,,,,,,,20263.73871,1501.0
2022-11-22,Palmawasi,39.0,4351.0,208.0,0.0,0.0,159.0,26.0,739988.46255,39840.0
2022-11-22,Shanuzi,,,,,,,,1237275.44622,78312.0
2022-11-23,Nuevo Horizonte,,,,,,,,27702.32629,2052.0
2022-11-23,Palmawasi,55.0,2685.0,64.0,0.0,0.0,50.0,20.0,1297980.86887,69227.0
2022-11-23,Shanuzi,,,,,,,,1520285.3836400001,92848.0
2022-11-24,Nuevo Horizonte,,,,,,,,3117.47483,231.0
2022-11-24,Palmawasi,140.0,6546.0,228.0,0.0,0.0,141.0,40.0,1257122.80962,66943.0
2022-11-24,Shanuzi,,,,,,,,1580296.96925,97423.0
2022-11-25,Palmawasi,86.0,4609.0,210.0,1.0,0.0,136.0,33.0,1411407.08541,74480.0
2022-11-25,Shanuzi,,,,,,,,1579364.89414,99466.0
2022-11-26,Palmawasi,117.0,3842.0,118.0,0.0,0.0,101.0,18.0,1336991.75237,70224.0
2022-11-26,Shanuzi,,,,,,,,1601898.3277099999,97812.0
2022-11-27,Shanuzi,,,,,,,,317523.52756,19770.0
2022-11-28,Nuevo Horizonte,,,,,,,,32447.2567,2450.0
2022-11-28,Palmawasi,132.0,3494.0,180.0,0.0,0.0,114.0,26.0,1157167.85722,60336.0
2022-11-28,Shanuzi,,,,,,,,1353855.96586,82491.0
2022-11-29,Nuevo Horizonte,,,,,,,,32794.98114,2430.0
2022-11-29,Palmawasi,123.0,3768.0,281.0,0.0,0.0,119.0,24.0,1211538.51958,62358.0
2022-11-29,Shanuzi,,,,,,,,1527257.45974,95601.0
2022-11-30,Nuevo Horizonte,,,,,,,,39105.45371,2903.0
2022-11-30,Palmawasi,126.0,2369.0,114.0,0.0,0.0,65.0,26.0,1234744.26169,64344.0
2022-11-30,Shanuzi,,,,,,,,1596144.40698,94589.0
2022-12-01,Nuevo Horizonte,,,,,,,,39647.78363,2952.0
2022-12-01,Palmawasi,67.0,4647.0,268.0,0.0,0.0,123.0,14.0,996012.66284,51706.0
2022-12-01,Shanuzi,,,,,,,,1567061.49493,90514.0
2022-12-02,Nuevo Horizonte,,,,,,,,38185.97939,2720.0
2022-12-02,Palmawasi,129.0,4207.0,192.0,0.0,0.0,48.0,7.0,1117654.13584,55946.0
2022-12-02,Shanuzi,,,,,,,,1338459.45365,56930.0
2022-12-03,Nuevo Horizonte,,,,,,,,47613.77088,3216.0
2022-12-03,Palmawasi,21.0,2249.0,105.0,0.0,0.0,58.0,5.0,1133829.2309,56492.0
2022-12-05,Nuevo Horizonte,,,,,,,,51154.27995,3548.0
2022-12-05,Palmawasi,170.0,4332.0,175.0,0.0,0.0,114.0,25.0,1099218.09308,54511.0
2022-12-06,Nuevo Horizonte,,,,,,,,47776.40582,3386.0
2022-12-06,Palmawasi,123.0,4102.0,143.0,23.0,0.0,144.0,25.0,1307581.14153,63223.0
2022-12-06,Shanuzi,,,,,,,,829880.6578500001,52759.0
2022-12-07,Nuevo Horizonte,,,,,,,,59163.63793,4099.0
2022-12-07,Palmawasi,158.0,1946.0,98.0,0.0,0.0,43.0,20.0,1329104.94031,65145.0
2022-12-07,Shanuzi,,,,,,,,1116729.58176,76564.0
2022-12-08,Nuevo Horizonte,,,,,,,,50861.52613,3667.0
2022-12-08,Palmawasi,103.0,4095.0,241.0,3.0,0.0,120.0,37.0,1351795.7138399999,67459.0
2022-12-08,Shanuzi,,,,,,,,1367613.38893,86066.0
2022-12-09,Nuevo Horizonte,,,,,,,,33195.41954,2464.0
2022-12-09,Palmawasi,68.0,2477.0,96.0,0.0,0.0,43.0,19.0,1131167.31883,57468.0
2022-12-09,Shanuzi,,,,,,,,1559191.76926,95979.0
2022-12-10,Palmawasi,90.0,5009.0,211.0,9.0,0.0,76.0,27.0,406642.06545999995,19150.0
2022-12-10,Shanuzi,,,,,,,,1491743.92576,91281.0
2022-12-11,Palmawasi,,,,,,,,90526.18261,4460.0
2022-12-11,Shanuzi,,,,,,,,442575.63505,26834.0
2022-12-12,Nuevo Horizonte,,,,,,,,39386.25807,2895.0
2022-12-12,Palmawasi,43.0,1768.0,125.0,0.0,0.0,39.0,20.0,1089569.18731,56446.0
2022-12-12,Shanuzi,,,,,,,,1354306.31543,84552.0
2022-12-13,Nuevo Horizonte,,,,,,,,35427.22485,2604.0
2022-12-13,Palmawasi,101.0,3252.0,151.0,13.0,0.0,87.0,23.0,1054114.16264,53674.0
2022-12-13,Shanuzi,,,,,,,,1630354.19788,97968.0
2022-12-14,Nuevo Horizonte,,,,,,,,38380.12738,2882.0
2022-12-14,Palmawasi,53.0,1921.0,101.0,0.0,0.0,30.0,3.0,1241745.81229,64153.0
2022-12-14,Shanuzi,,,,,,,,1601270.7275099999,98110.0
2022-12-15,Nuevo Horizonte,,,,,,,,29317.091910000003,2196.0
2022-12-15,Palmawasi,51.0,4953.0,237.0,10.0,0.0,108.0,21.0,1212891.15192,62358.0
2022-12-15,Shanuzi,,,,,,,,1324554.4938,80459.0
2022-12-16,Nuevo Horizonte,,,,,,,,32806.86476,2469.0
2022-12-16,Palmawasi,74.0,4627.0,227.0,9.0,0.0,158.0,28.0,1305980.96872,64402.0
2022-12-16,Shanuzi,,,,,,,,1395002.3192699999,77823.0
2022-12-17,Nuevo Horizonte,,,,,,,,33278.791,2492.0
2022-12-17,Palmawasi,13.0,1828.0,81.0,0.0,0.0,62.0,15.0,1066310.20331,52714.0
2022-12-17,Shanuzi,,,,,,,,1249183.0373799999,73945.0
2022-12-18,Palmawasi,,,,,,,,75908.7249,3924.0
2022-12-19,Nuevo Horizonte,,,,,,,,23997.26159,1867.0
2022-12-19,Palmawasi,37.0,3906.0,199.0,0.0,0.0,52.0,24.0,994203.0382600001,49494.0
2022-12-19,Shanuzi,,,,,,,,1307359.11479,77705.0
2022-12-20,Nuevo Horizonte,,,,,,,,37636.92151,2812.0
2022-12-20,Palmawasi,128.0,4927.0,245.0,0.0,0.0,134.0,27.0,1257808.88975,61334.0
2022-12-20,Shanuzi,,,,,,,,1561403.22861,93825.0
2022-12-21,Nuevo Horizonte,,,,,,,,44121.61411,3279.0
2022-12-21,Palmawasi,27.0,3901.0,198.0,0.0,0.0,120.0,29.0,1199752.47813,58741.0
2022-12-21,Shanuzi,,,,,,,,1731170.40112,99157.0
2022-12-22,Nuevo Horizonte,,,,,,,,24627.82676,1824.0
2022-12-22,Palmawasi,48.0,3729.0,217.0,0.0,0.0,105.0,22.0,1144993.76108,56986.0
2022-12-22,Shanuzi,,,,,,,,1652231.15177,92331.0
2022-12-23,Nuevo Horizonte,,,,,,,,18802.42973,1397.0
2022-12-23,Palmawasi,44.0,3997.0,154.0,0.0,0.0,129.0,28.0,1295427.62122,64874.0
2022-12-23,Shanuzi,,,,,,,,1741683.3305,95361.0
2022-12-24,Palmawasi,,,,,,,,48601.60352,2708.0
2022-12-24,Shanuzi,,,,,,,,1104395.42592,64323.0
2022-12-26,Nuevo Horizonte,,,,,,,,20953.61088,1557.0
2022-12-26,Palmawasi,24.0,5487.0,299.0,0.0,0.0,99.0,22.0,783972.59221,39231.0
2022-12-26,Shanuzi,,,,,,,,1183076.33466,70371.0
2022-12-27,Nuevo Horizonte,,,,,,,,29512.69662,2193.0
2022-12-27,Palmawasi,29.0,5340.0,219.0,0.0,0.0,42.0,28.0,1143406.79185,56713.0
2022-12-27,Shanuzi,,,,,,,,1312741.2193200001,79465.0
2022-12-28,Nuevo Horizonte,,,,,,,,33980.89319,2558.0
2022-12-28,Palmawasi,37.0,3327.0,147.0,0.0,0.0,156.0,27.0,1312253.62436,64963.0
2022-12-28,Shanuzi,,,,,,,,1337620.06873,83121.0
2022-12-29,Palmawasi,26.0,6353.0,307.0,0.0,0.0,169.0,35.0,1066716.82266,52680.0
2022-12-29,Shanuzi,,,,,,,,876475.64967,55832.0
2022-12-30,Palmawasi,34.0,3684.0,100.0,0.0,0.0,63.0,18.0,1346285.59683,67784.0
2022-12-30,Shanuzi,,,,,,,,92052.1176,6200.0
2022-12-31,Palmawasi,30.0,4169.0,126.0,0.0,0.0,46.0,504.0,1149243.49696,56556.0
2023-01-02,Nuevo Horizonte,,,,,,,,0.0,2267.0
2023-01-02,Palmawasi,38.0,5406.0,361.0,3.0,0.0,62.0,26.0,0.0,43443.0
2023-01-02,Shanuzi,,,,,,,,0.0,13816.0
2023-01-03,Nuevo Horizonte,,,,,,,,0.0,3145.0
2023-01-03,Palmawasi,42.0,4990.0,242.0,0.0,0.0,101.0,16.0,748318.19226,53005.0
2023-01-03,Shanuzi,,,,,,,,710111.22531,56941.0
2023-01-04,Nuevo Horizonte,,,,,,,,42800.40527,2701.0
2023-01-04,Palmawasi,34.0,2825.0,54.0,2.0,0.0,37.0,13.0,970540.4402600001,49378.0
2023-01-04,Shanuzi,,,,,,,,878369.0194699999,63681.0
2023-01-05,Nuevo Horizonte,,,,,,,,42994.53544,2877.0
2023-01-05,Palmawasi,65.0,5602.0,229.0,0.0,0.0,195.0,18.0,1064455.60476,54786.0
2023-01-05,Shanuzi,,,,,,,,1344787.21776,79135.0
2023-01-06,Nuevo Horizonte,,,,,,,,32097.36867,2193.0
2023-01-06,Palmawasi,36.0,4449.0,320.0,0.0,0.0,118.0,30.0,1007730.40353,53744.0
2023-01-06,Shanuzi,,,,,,,,1453909.58026,86149.0
2023-01-07,Nuevo Horizonte,,,,,,,,37820.34637,2731.0
2023-01-07,Palmawasi,28.0,3790.0,219.0,0.0,0.0,63.0,19.0,1110482.93063,55431.0
