AÑO;MES;DIA;RFF PROCESADO;TM CONDENSADO;TM ACEITE CONDENSADO;% PERDIDA ACEITE CONDENSADO;TM ESCOBAJO SIN PICAR;TM ACEITE ESCOBAJO SIN PICAR;% PERDIDA ACEITE ESCOBAJO SIN PICAR;TM ESCOBAJO PICADO;TM ACEITE ESCOBAJO PICADO;% PERDIDA ACEITE ESCOBAJO PICADO;% PERDIDA TOTAL ACEITE ESCOBAJO;% RACIMOS DUROS;% RACIMOS MAL DESFRUTADO ANORMAL;% RACIMO MAL DESFRUTADO;FACTOR;TM ACEITE RACIMO MAL DESFRUTADO;% EN PESO DE FRUTO ADHERIDO;% PERDIDA ACEITE FRUTO ADHERIDO NORMAL;TM FIBRA;TM ACEITE FIBRA;% PERDIDA ACEITE FIBRA;M3 AGUA TD;TM ACEITE AGUA TD;% PERDIDA ACEITE AGUA TD;TM SOLIDOS TD;TM ACEITE SOLIDO TD;% PERDIDA ACEITE SOLIDO TD;TM ARENA;TM ACEITE EN ARENA;% PERDIDA ACEITE EN ARENA;TM NUEZ;TM ACEITE CASCARA;% PERDIDA ACEITE EN CASCARA;% PERDIDA TOTAL;PLANTACION;FECHA
2022;Marzo;16/03/2022 00:00;733.616;46.217808;0.145;0;128.3828;4.639;0;0;0;0;0;0;0;0;0;0;0;0;124.71472;4.923041923;0;183.404;1.25868009;0;47.68504;0;0;1.5405936;0;0;58.68928;0.181;0;0;Shanuzi;16/03/2022
2022;Marzo;17/03/2022 00:00;991.928;62.491464;0.176;0;173.5874;6.864;0;0;0;0;0;0;0;0;0;0;0;0;168.62776;5.047941396;0;247.982;1.701869732;0;64.47532;0;0;2.0830488;0;0;79.35424;0.177;0;0;Shanuzi;17/03/2022
2022;Marzo;18/03/2022 00:00;1208.74;76.15062;0.322;0;211.5295;10.516;0;0;0;0;0;0;0;0;0;0;0;0;205.4858;7.290600404;0;302.185;4.404116107;0;78.5681;0;0;2.538354;0;0;96.6992;0.234;0;0;Shanuzi;18/03/2022
2022;Marzo;19/03/2022 00:00;1065.8;67.1454;0.523;0;186.515;6.976;0;0;0;0;0;0;0;0;0;0;0;0;181.186;6.349458267;0;266.45;1.473644975;0;69.277;0;0;2.23818;0;0;85.264;0.324;0;0;Shanuzi;19/03/2022
2022;Marzo;20/03/2022 00:00;222.696;14.029848;0.105;0;38.9718;0.779;0;0;0;0;0;0;0;0;0;0;0;0;37.85832;1.005310153;0;55.674;0.307914142;0;14.47524;0;0;0.4676616;0;0;17.81568;0.067;0;0;Shanuzi;20/03/2022
2022;Marzo;21/03/2022 00:00;488.357;30.766491;0.086;0;85.462475;3.388;0;0;0;0;0;0;0;0;0;0;0;0;83.02069;3.348795347;0;122.08925;0.67523539;0;31.743205;0;0;1.0255497;0;0;39.06856;0.108;0;0;Shanuzi;21/03/2022
2022;Marzo;22/03/2022 00:00;980.614;61.778682;0.372;0;171.60745;6.472;0;0;0;0;0;0;0;0;0;0;0;0;166.70438;5.214391648;0;245.1535;1.13526455;0;63.73991;0;0;2.0592894;0;0;78.44912;0.236;0;0;Shanuzi;22/03/2022
2022;Marzo;23/03/2022 00:00;950.764;59.898132;0.057;0;166.3837;6.445;0;0;0;0;0;0;0;0;0;0;0;0;161.62988;5.54651109;0;237.691;0.094523481;0;61.79966;0;0;1.9966044;0;0;76.06112;0.08;0;0;Shanuzi;23/03/2022
2022;Marzo;24/03/2022 00:00;1065.21;67.10823;0.452;0;186.41175;7.387;0;0;0;0;0;0;0;0;0;0;0;0;181.0857;5.709605073;0;266.3025;1.646311034;0;69.23865;0;0;2.236941;0;0;85.2168;0.323;0;0;Shanuzi;24/03/2022
2022;Marzo;25/03/2022 00:00;867.005;54.621315;0.192;0;151.725875;5.22;0;0;0;0;0;0;0;0;0;0;0;0;147.39085;5.662268353;0;216.75125;1.394730289;0;56.355325;0;0;1.8207105;0;0;69.3604;0.206;0;0;Shanuzi;25/03/2022
2022;Marzo;26/03/2022 00:00;830.789;52.339707;0.266;0;145.388075;4.295;0;0;0;0;0;0;0;0;0;0;0;0;141.23413;4.851419097;0;207.69725;1.051033366;0;54.001285;0;0;1.7446569;0;0;66.46312;0.167;0;0;Shanuzi;26/03/2022
2022;Marzo;27/03/2022 00:00;98.373;6.197499;0.022;0;17.215275;0.624;0;0;0;0;0;0;0;0;0;0;0;0;16.72341;0.532797136;0;24.59325;0.073504948;0;6.394245;0;0;0.2065833;0;0;7.86984;0.019;0;0;Shanuzi;27/03/2022
2022;Marzo;28/03/2022 00:00;908.335;57.225105;0.234;0;158.958625;5.555;0;0;0;0;0;0;0;0;0;0;0;0;154.41695;5.110915886;0;227.08375;1.2749233;0;59.041775;0;0;1.9075035;0;0;72.6668;0.256;0;0;Shanuzi;28/03/2022
2022;Marzo;29/03/2022 00:00;746.748;47.045124;0.201;0;130.6809;3.764;0;0;0;0;0;0;0;0;0;0;0;0;126.94716;4.216835858;0;186.687;1.676218159;0;48.53862;0;0;1.5681708;0;0;59.73984;0.209;0;0;Shanuzi;29/03/2022
2022;Marzo;30/03/2022 00:00;877.471;55.280673;0.231;0;153.557425;6.452;0;0;0;0;0;0;0;0;0;0;0;0;149.17007;5.556285738;0;219.36775;1.49561813;0;57.035615;0;0;1.8426891;0;0;70.19768;0.226;0;0;Shanuzi;30/03/2022
2022;Marzo;31/03/2022 00:00;979.48;61.70724;0.197;0;171.409;6.857;0;0;0;0;0;0;0;0;0;0;0;0;166.5116;7.179920242;0;244.87;2.187365043;0;63.6662;0;0;2.056908;0;0;78.3584;0.338;0;0;Shanuzi;31/03/2022
2022;Abril;1/04/2022 00:00;839.743;52.903809;0.071;0;146.955025;5.275;0;0;0;0;0;0;0;0;0;0;0;0;142.75631;5.096443056;0;209.93575;2.242013877;0;54.583295;0;0;1.7634603;0;0;67.17944;0.198;0;0;Shanuzi;1/04/2022
2022;Abril;2/04/2022 00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Shanuzi;2/04/2022
2022;Abril;3/04/2022 00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Shanuzi;3/04/2022
2022;Abril;4/04/2022 00:00;40.727;2.565801;0.003;0;7.127225;0.256;0;0;0;0;0;0;0;0;0;0;0;0;6.92359;0.247176634;0;10.18175;0.108737297;0;2.647255;0;0;0.0855267;0;0;3.25816;0.01;0;0;Shanuzi;4/04/2022
2022;Abril;5/04/2022 00:00;612.679;38.598777;0.133;0;107.218825;5.624;0;0;0;0;0;0;0;0;0;0;0;0;104.15543;3.43783613;0;153.16975;0.43953966;0;39.824135;0;0;1.2866259;0;0;49.01432;0.146;0;0;Shanuzi;5/04/2022
2022;Abril;6/04/2022 00:00;829.524;52.260012;0.386;0;145.1667;5.824;0;0;0;0;0;0;0;0;0;0;0;0;141.01908;4.624104261;0;207.381;1.001137092;0;53.91906;0;0;1.7420004;0;0;66.36192;0.145;0;0;Shanuzi;6/04/2022
2022;Abril;7/04/2022 00:00;786.06;49.52178;0.188;0;137.5605;5.193;0;0;0;0;0;0;0;0;0;0;0;0;133.6302;3.760387628;0;196.515;0.948682117;0;51.0939;0;0;1.650726;0;0;62.8848;0.191;0;0;Shanuzi;7/04/2022
2022;Abril;8/04/2022 00:00;960.942;60.539346;0.67;0;168.16485;6.793;0;0;0;0;0;0;0;0;0;0;0;0;163.36014;5.579509072;0;240.2355;1.977667627;0;62.46123;0;0;2.0179782;0;0;76.87536;0.178;0;0;Shanuzi;8/04/2022
2022;Abril;9/04/2022 00:00;625.068;39.379284;0.275;0;109.3869;5.221;0;0;0;0;0;0;0;0;0;0;0;0;106.26156;3.191697839;0;156.267;1.9743707;0;40.62942;0;0;1.3126428;0;0;50.00544;0.187;0;0;Shanuzi;9/04/2022
2022;Abril;10/04/2022 00:00;71.641;4.513383;0.031;0;12.537175;0.598;0;0;0;0;0;0;0;0;0;0;0;0;12.17897;0.365809087;0;17.91025;0.226287945;0;4.656665;0;0;0.1504461;0;0;5.73128;0.021;0;0;Shanuzi;10/04/2022
2022;Abril;11/04/2022 00:00;516.022;32.509386;0.082;0;90.30385;4.415;0;0;0;0;0;0;0;0;0;0;0;0;87.72374;2.614889925;0;129.0055;0.684058693;0;33.54143;0;0;1.0836462;0;0;41.28176;0.09;0;0;Shanuzi;11/04/2022
2022;Abril;12/04/2022 00:00;627.66;39.54258;0.071;0;109.8405;4.234;0;0;0;0;0;0;0;0;0;0;0;0;106.7022;3.36782592;0;156.915;0.650980219;0;40.7979;0;0;1.318086;0;0;50.2128;0.139;0;0;Shanuzi;12/04/2022
2022;Abril;13/04/2022 00:00;1003.6;63.2268;0.127;0;175.63;8.841;0;0;0;0;0;0;0;0;0;0;0;0;170.612;5.558859971;0;250.9;2.007590635;0;65.234;0;0;2.10756;0;0;80.288;0.281;0;0;Shanuzi;13/04/2022
2022;Abril;14/04/2022 00:00;1075.31;67.74453;0.028;0;188.17925;5.279;0;0;0;0;0;0;0;0;0;0;0;0;182.8027;5.792820276;0;268.8275;2.062923736;0;69.89515;0;0;2.258151;0;0;86.0248;0.178;0;0;Shanuzi;14/04/2022
2022;Abril;15/04/2022 00:00;1062.02;66.90726;0.078;0;185.8535;10.541;0;0;0;0;0;0;0;0;0;0;0;0;180.5434;5.801728077;0;265.505;1.793070702;0;69.0313;0;0;2.230242;0;0;84.9616;0.148;0;0;Shanuzi;15/04/2022
2022;Abril;16/04/2022 00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Shanuzi;16/04/2022
2022;Abril;17/04/2022 00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Shanuzi;17/04/2022
2022;Abril;18/04/2022 00:00;466.993;29.420559;0.078;0;81.723775;3.573;0;0;0;0;0;0;0;0;0;0;0;0;79.38881;2.582520061;0;116.74825;0.906684897;0;30.354545;0;0;0.9806853;0;0;37.35944;0.104;0;0;Shanuzi;18/04/2022
2022;Abril;19/04/2022 00:00;903.397;56.914011;0.376;0;158.094475;5.723;0;0;0;0;0;0;0;0;0;0;0;0;153.57749;5.206375136;0;225.84925;1.30105471;0;58.720805;0;0;1.8971337;0;0;72.27176;0.27;0;0;Shanuzi;19/04/2022
2022;Abril;20/04/2022 00:00;885;55.755;0.353;0;154.875;11.045;0;0;0;0;0;0;0;0;0;0;0;0;150.45;5.105794569;0;221.25;1.613436845;0;57.525;0;0;1.8585;0;0;70.8;0.264;0;0;Shanuzi;20/04/2022
2022;Abril;21/04/2022 00:00;960.811;60.531093;0.19;0;168.141925;8.968;0;0;0;0;0;0;0;0;0;0;0;0;163.33787;5.380073142;0;240.20275;2.430743305;0;62.452715;0;0;2.0177031;0;0;76.86488;0.246;0;0;Shanuzi;21/04/2022
2022;Abril;22/04/2022 00:00;941.138;59.291694;0.161;0;164.69915;7.502;0;0;0;0;0;0;0;0;0;0;0;0;159.99346;4.855580484;0;235.2845;1.107807295;0;61.17397;0;0;1.9763898;0;0;75.29104;0.253;0;0;Shanuzi;22/04/2022
2022;Abril;23/04/2022 00:00;977.66;61.59258;0.219;0;171.0905;11.501;0;0;0;0;0;0;0;0;0;0;0;0;166.2022;5.863392621;0;244.415;1.718114874;0;63.5479;0;0;2.053086;0;0;78.2128;0.285;0;0;Shanuzi;23/04/2022
2022;Abril;24/04/2022 00:00;147.838;9.313794;0.032;0;25.87165;1.383;0;0;0;0;0;0;0;0;0;0;0;0;25.13246;0.675999304;0;36.9595;0.209615518;0;9.60947;0;0;0.3104598;0;0;11.82704;0.024;0;0;Shanuzi;24/04/2022
2022;Abril;25/04/2022 00:00;745.96;46.99548;0.204;0;130.543;9.717;0;0;0;0;0;0;0;0;0;0;0;0;126.8132;4.469417688;0;186.49;1.596679585;0;48.4874;0;0;1.566516;0;0;59.6768;0.201;0;0;Shanuzi;25/04/2022
2022;Abril;26/04/2022 00:00;860.495;54.211185;0.193;0;150.586625;6.399;0;0;0;0;0;0;0;0;0;0;0;0;146.28415;4.626927344;0;215.12375;1.127386854;0;55.932175;0;0;1.8070395;0;0;68.8396;0.204;0;0;Shanuzi;26/04/2022
2022;Abril;27/04/2022 00:00;571.637;36.013131;0.122;0;100.036475;5.648;0;0;0;0;0;0;0;0;0;0;0;0;97.17829;3.842429528;0;142.90925;1.869527978;0;37.156405;0;0;1.2004377;0;0;45.73096;0.13;0;0;Shanuzi;27/04/2022
2022;Abril;28/04/2022 00:00;1054.03;66.40389;0.639;0;184.45525;8.084;0;0;0;0;0;0;0;0;0;0;0;0;179.1851;6.162354176;0;263.5075;4.355857276;0;68.51195;0;0;2.213463;0;0;84.3224;0.228;0;0;Shanuzi;28/04/2022
2022;Abril;29/04/2022 00:00;673.665;42.440895;0.21;0;117.891375;4.01;0;0;0;0;0;0;0;0;0;0;0;0;114.52305;3.615254899;0;168.41625;0.781777948;0;43.788225;0;0;1.4146965;0;0;53.8932;0.131;0;0;Shanuzi;29/04/2022
2022;Abril;30/04/2022 00:00;297.121;18.718623;0.049;0;51.996175;2.277;0;0;0;0;0;0;0;0;0;0;0;0;50.51057;1.934708448;0;74.28025;0.730925552;0;19.312865;0;0;0.6239541;0;0;23.76968;0;0;0;Shanuzi;30/04/2022
2022;Mayo;1/05/2022 00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Shanuzi;1/05/2022
2022;Mayo;2/05/2022 00:00;500.333;31.520979;0.122;0;87.558275;4.067;0;0;0;0;0;0;0;0;0;0;0;0;85.05661;2.930221971;0;125.08325;0.741715706;0;32.521645;0;0;1.0506993;0;0;40.02664;0.129;0;0;Shanuzi;2/05/2022
2022;Mayo;3/05/2022 00:00;708.748;44.651124;0.156;0;124.0309;4.921;0;0;0;0;0;0;0;0;0;0;0;0;120.48716;4.703562041;0;177.187;0.838605969;0;46.06862;0;0;1.4883708;0;0;56.69984;0.301;0;0;Shanuzi;3/05/2022
2022;Mayo;4/05/2022 00:00;590.844;37.223172;0.178;0;103.3977;4.367;0;0;0;0;0;0;0;0;0;0;0;0;100.44348;3.898873208;0;147.711;1.305028696;0;38.40486;0;0;1.2407724;0;0;47.26752;0.144;0;0;Shanuzi;4/05/2022
2022;Mayo;5/05/2022 00:00;958.152;60.363576;0.252;0;167.6766;5.61;0;0;0;0;0;0;0;0;0;0;0;0;162.88584;6.642810426;0;239.538;1.885765297;0;62.27988;0;0;2.0121192;0;0;76.65216;0.286;0;0;Shanuzi;5/05/2022
2022;Mayo;6/05/2022 00:00;605.101;38.121363;0.109;0;105.892675;3.682;0;0;0;0;0;0;0;0;0;0;0;0;102.86717;2.596886454;0;151.27525;1.084209532;0;39.331565;0;0;1.2707121;0;0;48.40808;0.12;0;0;Shanuzi;6/05/2022
2022;Mayo;7/05/2022 00:00;835.722;52.650486;0.217;0;146.25135;5.625;0;0;0;0;0;0;0;0;0;0;0;0;142.07274;4.974470983;0;208.9305;1.426079623;0;54.32193;0;0;1.7550162;0;0;66.85776;0.219;0;0;Shanuzi;7/05/2022
2022;Mayo;8/05/2022 00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Shanuzi;8/05/2022
2022;Mayo;9/05/2022 00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Shanuzi;9/05/2022
2022;Mayo;10/05/2022 00:00;126.898;7.994574;0.016;0;22.20715;1.06;0;0;0;0;0;0;0;0;0;0;0;0;21.57266;0.737777738;0;31.7245;0.092189451;0;8.24837;0;0;0.2664858;0;0;10.15184;0.024;0;0;Shanuzi;10/05/2022
2022;Mayo;11/05/2022 00:00;761.088;47.948544;0.383;0;133.1904;5.414;0;0;0;0;0;0;0;0;0;0;0;0;129.38496;3.995353308;0;190.272;1.323512591;0;49.47072;0;0;1.5982848;0;0;60.88704;0.161;0;0;Shanuzi;11/05/2022
2022;Mayo;12/05/2022 00:00;901.046;56.765898;0.132;0;157.68305;6.157;0;0;0;0;0;0;0;0;0;0;0;0;153.17782;4.622820875;0;225.2615;1.38294551;0;58.56799;0;0;1.8921966;0;0;72.08368;0.198;0;0;Shanuzi;12/05/2022
2022;Mayo;13/05/2022 00:00;843.907;53.166141;0.321;0;147.683725;5.917;0;0;0;0;0;0;0;0;0;0;0;0;143.46419;3.933808061;0;210.97675;1.477930604;0;54.853955;0;0;1.7722047;0;0;67.51256;0.19;0;0;Shanuzi;13/05/2022
2022;Mayo;14/05/2022 00:00;833.611;52.517493;0.163;0;145.881925;7.873;0;0;0;0;0;0;0;0;0;0;0;0;141.71387;4.495613654;0;208.40275;1.085089363;0;54.184715;0;0;1.7505831;0;0;66.68888;0.158;0;0;Shanuzi;14/05/2022
2022;Mayo;15/05/2022 00:00;82.094;5.171922;0.017;0;14.36645;0.614;0;0;0;0;0;0;0;0;0;0;0;0;13.95598;0.423680333;0;20.5235;0.128558622;0;5.33611;0;0;0.1723974;0;0;6.56752;0.02;0;0;Shanuzi;15/05/2022
2022;Mayo;16/05/2022 00:00;855.408;53.890704;0.406;0;149.6964;8.433;0;0;0;0;0;0;0;0;0;0;0;0;145.41936;4.648859685;0;213.852;1.899242429;0;55.60152;0;0;1.7963568;0;0;68.43264;0.171;0;0;Shanuzi;16/05/2022
2022;Mayo;17/05/2022 00:00;701.499;44.194437;0.076;0;122.762325;6.334;0;0;0;0;0;0;0;0;0;0;0;0;119.25483;4.111326129;0;175.37475;1.176716458;0;45.597435;0;0;1.4731479;0;0;56.11992;0.147;0;0;Shanuzi;17/05/2022
2022;Mayo;18/05/2022 00:00;517.104;32.577552;0.07;0;90.4932;5.117;0;0;0;0;0;0;0;0;0;0;0;0;87.90768;3.462547749;0;129.276;0.565955334;0;33.61176;0;0;1.0859184;0;0;41.36832;0.12;0;0;Shanuzi;18/05/2022
2022;Mayo;19/05/2022 00:00;1027.24;64.71612;0.16;0;179.767;8.081;0;0;0;0;0;0;0;0;0;0;0;0;174.6308;6.101446166;0;256.81;2.474586263;0;66.7706;0;0;2.157204;0;0;82.1792;0.245;0;0;Shanuzi;19/05/2022
2022;Mayo;20/05/2022 00:00;841.643;53.023509;0.204;0;147.287525;6.96;0;0;0;0;0;0;0;0;0;0;0;0;143.07931;4.757090226;0;210.41075;2.043707666;0;54.706795;0;0;1.7674503;0;0;67.33144;0.224;0;0;Shanuzi;20/05/2022
2022;Mayo;21/05/2022 00:00;878.719;55.359297;0.193;0;153.775825;9.198;0;0;0;0;0;0;0;0;0;0;0;0;149.38223;5.57233541;0;219.67975;2.279736975;0;57.116735;0;0;1.8453099;0;0;70.29752;0.207;0;0;Shanuzi;21/05/2022
2022;Mayo;22/05/2022 00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Shanuzi;22/05/2022
2022;Mayo;23/05/2022 00:00;756.126;47.635938;0.123;0;132.32205;5.366;0;0;0;0;0;0;0;0;0;0;0;0;128.54142;4.160444974;0;189.0315;1.961683983;0;49.14819;0;0;1.5878646;0;0;60.49008;0.273;0;0;Shanuzi;23/05/2022
2022;Mayo;24/05/2022 00:00;726.092;45.743796;0.181;0;127.0661;3.708;0;0;0;0;0;0;0;0;0;0;0;0;123.43564;4.765273019;0;181.523;1.405264471;0;47.19598;0;0;1.5247932;0;0;58.08736;0.213;0;0;Shanuzi;24/05/2022
2022;Mayo;25/05/2022 00:00;845.02;53.23626;0.184;0;147.8785;6.773;0;0;0;0;0;0;0;0;0;0;0;0;143.6534;4.360165603;0;211.255;1.758283443;0;54.9263;0;0;1.774542;0;0;67.6016;0.251;0;0;Shanuzi;25/05/2022
2022;Mayo;26/05/2022 00:00;598.495;37.705185;0.098;0;104.736625;4.206;0;0;0;0;0;0;0;0;0;0;0;0;101.74415;3.620872728;0;149.62375;1.656908698;0;38.902175;0;0;1.2568395;0;0;47.8796;0.163;0;0;Shanuzi;26/05/2022
2022;Mayo;27/05/2022 00:00;737.88;46.48644;0.14;0;129.129;6.049;0;0;0;0;0;0;0;0;0;0;0;0;125.4396;3.646313197;0;184.47;1.092671447;0;47.9622;0;0;1.549548;0;0;59.0304;0.181;0;0;Shanuzi;27/05/2022
2022;Mayo;28/05/2022 00:00;952.577;60.012351;0.188;0;166.700975;8.72;0;0;0;0;0;0;0;0;0;0;0;0;161.93809;5.128479286;0;238.14425;1.463682464;0;61.917505;0;0;2.0004117;0;0;76.20616;0.26;0;0;Shanuzi;28/05/2022
2022;Mayo;29/05/2022 00:00;447.99;28.22337;0.057;0;78.39825;3.092;0;0;0;0;0;0;0;0;0;0;0;0;76.1583;2.489249604;0;111.9975;0.608517546;0;29.11935;0;0;0.940779;0;0;35.8392;0.084;0;0;Shanuzi;29/05/2022
2022;Mayo;30/05/2022 00:00;242.596;15.283548;0.043;0;42.4543;1.949;0;0;0;0;0;0;0;0;0;0;0;0;41.24132;1.685994081;0;60.649;0.496770005;0;15.76874;0;0;0.5094516;0;0;19.40768;0.067;0;0;Shanuzi;30/05/2022
2022;Mayo;31/05/2022 00:00;821.006;51.723378;0.131;0;143.67605;5.569;0;0;0;0;0;0;0;0;0;0;0;0;139.57102;4.853920492;0;205.2515;1.576851836;0;53.36539;0;0;1.7241126;0;0;65.68048;0.209;0;0;Shanuzi;31/05/2022
2022;Junio;1/06/2022 00:00;585.884;36.910692;0.094;0;102.5297;4.412;0;0;0;0;0;0;0;0;0;0;0;0;99.60028;2.945231539;0;146.471;1.130989208;0;38.08246;0;0;1.2303564;0;0;46.87072;0.129;0;0;Shanuzi;1/06/2022
2022;Junio;2/06/2022 00:00;681.034;42.905142;0.188;0;119.18095;6.599;0;0;0;0;0;0;0;0;0;0;0;0;115.77578;3.0529725;0;170.2585;0.89044986;0;44.26721;0;0;1.4301714;0;0;54.48272;0.151;0;0;Shanuzi;2/06/2022
2022;Junio;3/06/2022 00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Shanuzi;3/06/2022
2022;Junio;4/06/2022 00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Shanuzi;4/06/2022
2022;Junio;5/06/2022 00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Shanuzi;5/06/2022
2022;Junio;6/06/2022 00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Shanuzi;6/06/2022
2022;Junio;7/06/2022 00:00;84.918;5.349834;0;0;14.86065;0;0;0;0;0;0;0;0;0;0;0;0;0;14.43606;0.405433552;0;21.2295;0.139571756;0;5.51967;0;0;0.1783278;0;0;6.79344;0;0;0;Shanuzi;7/06/2022
2022;Junio;8/06/2022 00:00;762.052;48.009276;0.172;0;133.3591;4.707;0;0;0;0;0;0;0;0;0;0;0;0;129.54884;5.28311708;0;190.513;1.838886269;0;49.53338;0;0;1.6003092;0;0;60.96416;0.228;0;0;Shanuzi;8/06/2022
2022;Junio;9/06/2022 00:00;662.849;41.759487;0.216;0;115.998575;3.296;0;0;0;0;0;0;0;0;0;0;0;0;112.68433;3.380537547;0;165.71225;1.25981761;0;43.085185;0;0;1.3919829;0;0;53.02792;0.159;0;0;Shanuzi;9/06/2022
2022;Junio;10/06/2022 00:00;907.367;57.164121;0.125;0;158.789225;7.895;0;0;0;0;0;0;0;0;0;0;0;0;154.25239;4.896361829;0;226.84175;1.718166857;0;58.978855;0;0;1.9054707;0;0;72.58936;0.211;0;0;Shanuzi;10/06/2022
2022;Junio;11/06/2022 00:00;765.474;48.224862;0.131;0;133.95795;3.156;0;0;0;0;0;0;0;0;0;0;0;0;130.13058;4.913938331;0;191.3685;1.687890861;0;49.75581;0;0;1.6074954;0;0;61.23792;0.191;0;0;Shanuzi;11/06/2022
2022;Junio;12/06/2022 00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Shanuzi;12/06/2022
2022;Junio;13/06/2022 00:00;188.546;11.878398;0.023;0;32.99555;1.111;0;0;0;0;0;0;0;0;0;0;0;0;32.05282;0.908169712;0;47.1365;0.415748578;0;12.25549;0;0;0.3959466;0;0;15.08368;0.053;0;0;Shanuzi;13/06/2022
2022;Junio;14/06/2022 00:00;785.197;49.467411;0.165;0;137.409475;3.644;0;0;0;0;0;0;0;0;0;0;0;0;133.48349;5.089746999;0;196.29925;1.561493807;0;51.037805;0;0;1.6489137;0;0;62.81576;0.219;0;0;Shanuzi;14/06/2022
2022;Junio;15/06/2022 00:00;910.144;57.339072;0.129;0;159.2752;4.733;0;0;0;0;0;0;0;0;0;0;0;0;154.72448;5.524710666;0;227.536;2.132512299;0;59.15936;0;0;1.9113024;0;0;72.81152;0.182;0;0;Shanuzi;15/06/2022
2022;Junio;16/06/2022 00:00;807.119;50.848497;0.152;0;141.245825;6.509;0;0;0;0;0;0;0;0;0;0;0;0;137.21023;5.040652593;0;201.77975;1.697999336;0;52.462735;0;0;1.6949499;0;0;64.56952;0.154;0;0;Shanuzi;16/06/2022
2022;Junio;17/06/2022 00:00;596.197;37.560411;0.104;0;104.334475;3.13;0;0;0;0;0;0;0;0;0;0;0;0;101.35349;3.239678295;0;149.04925;1.102917896;0;38.752805;0;0;1.2520137;0;0;47.69576;0.104;0;0;Shanuzi;17/06/2022
2022;Junio;18/06/2022 00:00;785.562;49.490406;0.165;0;137.47335;4.804;0;0;0;0;0;0;0;0;0;0;0;0;133.54554;4.623362897;0;196.3905;1.741979887;0;51.06153;0;0;1.6496802;0;0;62.84496;0.146;0;0;Shanuzi;18/06/2022
2022;Junio;19/06/2022 00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Shanuzi;19/06/2022
2022;Junio;20/06/2022 00:00;256.662;16.169706;0.041;0;44.91585;1.483;0;0;0;0;0;0;0;0;0;0;0;0;43.63254;1.880559377;0;64.1655;0.143560111;0;16.68303;0;0;0.5389902;0;0;20.53296;0.072;0;0;Shanuzi;20/06/2022
2022;Junio;21/06/2022 00:00;948.135;59.732505;0.288;0;165.923625;9.78;0;0;0;0;0;0;0;0;0;0;0;0;161.18295;5.704882971;0;237.03375;1.398229296;0;61.628775;0;0;1.9910835;0;0;75.8508;0.219;0;0;Shanuzi;21/06/2022
2022;Junio;22/06/2022 00:00;897.265;56.527695;0.129;0;157.021375;5.63;0;0;0;0;0;0;0;0;0;0;0;0;152.53505;4.699881054;0;224.31625;1.870214138;0;58.322225;0;0;1.8842565;0;0;71.7812;0.19;0;0;Shanuzi;22/06/2022
2022;Junio;23/06/2022 00:00;971.623;61.212249;0.159;0;170.034025;6.206;0;0;0;0;0;0;0;0;0;0;0;0;165.17591;5.365073271;0;242.90575;2.426255734;0;63.155495;0;0;2.0404083;0;0;77.72984;0.214;0;0;Shanuzi;23/06/2022
2022;Junio;24/06/2022 00:00;882.818;55.617534;0.112;0;154.49315;5.11;0;0;0;0;0;0;0;0;0;0;0;0;150.07906;4.801250323;0;220.7045;1.53458973;0;57.38317;0;0;1.8539178;0;0;70.62544;0.227;0;0;Shanuzi;24/06/2022
