FECHA,PLANTACION,PRECIPITACION_TOTAL
2019-12-10,Nuevo Horizonte,0.0
2019-12-10,Palmawasi,15.299999999999999
2019-12-11,Nuevo Horizonte,0.0
2019-12-11,Palmawasi,69.5
2019-12-12,Nuevo Horizonte,24.5
2019-12-12,Palmawasi,794.8
2019-12-13,Nuevo Horizonte,21.0
2019-12-13,Palmawasi,268.09999999999997
2019-12-14,Nuevo Horizonte,0.7
2019-12-14,Palmawasi,13.0
2019-12-15,Nuevo Horizonte,0.6
2019-12-15,Palmawasi,2.6
2019-12-16,Nuevo Horizonte,0.0
2019-12-16,Palmawasi,31.0
2019-12-17,Nuevo Horizonte,0.0
2019-12-17,Palmawasi,148.1
2019-12-18,Nuevo Horizonte,18.5
2019-12-18,Palmawasi,57.7
2019-12-19,Nuevo Horizonte,16.5
2019-12-19,Palmawasi,431.0
2019-12-20,Nuevo Horizonte,2.2
2019-12-20,Palmawasi,54.1
2019-12-21,Nuevo Horizonte,2.5
2019-12-21,Palmawasi,19.1
2019-12-22,Nuevo Horizonte,0.0
2019-12-22,Palmawasi,0.0
2019-12-23,Nuevo Horizonte,0.0
2019-12-23,Palmawasi,5.2
2019-12-24,Nuevo Horizonte,2.6
2019-12-24,Palmawasi,39.3
2019-12-25,Nuevo Horizonte,0.0
2019-12-25,Palmawasi,3.1999999999999997
2019-12-26,Nuevo Horizonte,56.6
2019-12-26,Palmawasi,174.9
2019-12-27,Nuevo Horizonte,19.4
2019-12-27,Palmawasi,24.3
2019-12-28,Nuevo Horizonte,0.0
2019-12-28,Palmawasi,29.4
2019-12-29,Nuevo Horizonte,0.0
2019-12-29,Palmawasi,26.2
2019-12-30,Nuevo Horizonte,0.0
2019-12-30,Palmawasi,2.1
2019-12-31,Nuevo Horizonte,0.0
2019-12-31,Palmawasi,35.6
2020-01-01,Nuevo Horizonte,51.2
2020-01-01,Palmawasi,418.5
2020-01-02,Nuevo Horizonte,7.5
2020-01-02,Palmawasi,564.6
2020-01-03,Nuevo Horizonte,2.5
2020-01-03,Palmawasi,38.2
2020-01-04,Nuevo Horizonte,0.0
2020-01-04,Palmawasi,1.4
2020-01-05,Nuevo Horizonte,0.0
2020-01-05,Palmawasi,0.0
2020-01-06,Nuevo Horizonte,0.0
2020-01-06,Palmawasi,1.0
2020-01-07,Nuevo Horizonte,0.0
2020-01-07,Palmawasi,102.0
2020-01-08,Nuevo Horizonte,0.0
2020-01-08,Palmawasi,10.7
2020-01-09,Nuevo Horizonte,0.0
2020-01-09,Palmawasi,20.1
2020-01-10,Nuevo Horizonte,0.0
2020-01-10,Palmawasi,0.0
2020-01-11,Nuevo Horizonte,0.0
2020-01-11,Palmawasi,12.200000000000001
2020-01-12,Nuevo Horizonte,6.9
2020-01-12,Palmawasi,43.7
2020-01-13,Nuevo Horizonte,0.0
2020-01-13,Palmawasi,14.3
2020-01-14,Nuevo Horizonte,0.0
2020-01-14,Palmawasi,6.1000000000000005
2020-01-15,Nuevo Horizonte,0.0
2020-01-15,Palmawasi,39.3
2020-01-16,Nuevo Horizonte,0.0
2020-01-16,Palmawasi,309.2
2020-01-17,Nuevo Horizonte,0.0
2020-01-17,Palmawasi,2.4
2020-01-18,Nuevo Horizonte,46.5
2020-01-18,Palmawasi,107.2
2020-01-19,Nuevo Horizonte,0.0
2020-01-19,Palmawasi,6.0
2020-01-20,Nuevo Horizonte,0.0
2020-01-20,Palmawasi,0.2
2020-01-21,Nuevo Horizonte,5.2
2020-01-21,Palmawasi,126.7
2020-01-22,Nuevo Horizonte,24.8
2020-01-22,Palmawasi,261.4
2020-01-23,Nuevo Horizonte,42.0
2020-01-23,Palmawasi,208.39999999999998
2020-01-24,Nuevo Horizonte,0.0
2020-01-24,Palmawasi,34.3
2020-01-25,Nuevo Horizonte,29.0
2020-01-25,Palmawasi,263.1
2020-01-26,Nuevo Horizonte,28.3
2020-01-26,Palmawasi,279.6
2020-01-27,Nuevo Horizonte,0.0
2020-01-27,Palmawasi,12.3
2020-01-28,Nuevo Horizonte,0.0
2020-01-28,Palmawasi,4.199999999999999
2020-01-29,Nuevo Horizonte,133.79999999999998
2020-01-29,Palmawasi,580.3
2020-01-30,Nuevo Horizonte,13.0
2020-01-30,Palmawasi,6.9
2020-01-31,Nuevo Horizonte,0.0
2020-01-31,Palmawasi,2.1
2020-02-01,Nuevo Horizonte,0.0
2020-02-01,Palmawasi,5.9
2020-02-02,Nuevo Horizonte,0.1
2020-02-02,Palmawasi,14.9
2020-02-03,Nuevo Horizonte,0.0
2020-02-03,Palmawasi,9.4
2020-02-04,Nuevo Horizonte,0.0
2020-02-04,Palmawasi,84.8
2020-02-05,Nuevo Horizonte,1.6
2020-02-05,Palmawasi,94.7
2020-02-06,Nuevo Horizonte,0.0
2020-02-06,Palmawasi,39.8
2020-02-07,Nuevo Horizonte,35.0
2020-02-07,Palmawasi,362.09999999999997
2020-02-08,Nuevo Horizonte,1.7
2020-02-08,Palmawasi,0.0
2020-02-09,Nuevo Horizonte,16.0
2020-02-09,Palmawasi,463.6
2020-02-10,Nuevo Horizonte,0.0
2020-02-10,Palmawasi,29.3
2020-02-11,Nuevo Horizonte,0.0
2020-02-11,Palmawasi,8.7
2020-02-12,Nuevo Horizonte,0.0
2020-02-12,Palmawasi,5.5
2020-02-13,Nuevo Horizonte,1.4
2020-02-13,Palmawasi,2.2
2020-02-14,Nuevo Horizonte,0.0
2020-02-14,Palmawasi,73.95
2020-02-15,Nuevo Horizonte,0.0
2020-02-15,Palmawasi,9.8
2020-02-16,Nuevo Horizonte,0.0
2020-02-16,Palmawasi,8.399999999999999
2020-02-17,Nuevo Horizonte,0.0
2020-02-17,Palmawasi,13.3
2020-02-18,Nuevo Horizonte,0.0
2020-02-18,Palmawasi,30.4
2020-02-19,Nuevo Horizonte,0.0
2020-02-19,Palmawasi,0.4
2020-02-20,Nuevo Horizonte,0.0
2020-02-20,Palmawasi,0.0
2020-02-21,Nuevo Horizonte,2.9
2020-02-21,Palmawasi,86.6
2020-02-22,Nuevo Horizonte,86.2
2020-02-22,Palmawasi,479.5
2020-02-23,Nuevo Horizonte,0.0
2020-02-23,Palmawasi,0.3
2020-02-24,Nuevo Horizonte,1.6
2020-02-24,Palmawasi,0.4
2020-02-25,Nuevo Horizonte,25.4
2020-02-25,Palmawasi,218.20000000000002
2020-02-26,Nuevo Horizonte,9.0
2020-02-26,Palmawasi,621.4
2020-02-27,Nuevo Horizonte,69.0
2020-02-27,Palmawasi,1056.6
2020-02-28,Nuevo Horizonte,6.8999999999999995
2020-02-28,Palmawasi,15.1
2020-02-29,Nuevo Horizonte,0.0
2020-02-29,Palmawasi,5.6
2020-03-01,Nuevo Horizonte,0.0
2020-03-01,Palmawasi,85.8
2020-03-02,Nuevo Horizonte,0.0
2020-03-02,Palmawasi,0.0
2020-03-03,Nuevo Horizonte,0.0
2020-03-03,Palmawasi,0.0
2020-03-04,Nuevo Horizonte,4.800000000000001
2020-03-04,Palmawasi,22.6
2020-03-05,Nuevo Horizonte,11.4
2020-03-05,Palmawasi,2.1
2020-03-06,Nuevo Horizonte,7.2
2020-03-06,Palmawasi,217.9
2020-03-07,Nuevo Horizonte,0.0
2020-03-07,Palmawasi,0.0
2020-03-08,Nuevo Horizonte,16.4
2020-03-08,Palmawasi,0.0
2020-03-09,Nuevo Horizonte,26.0
2020-03-09,Palmawasi,171.0
2020-03-10,Nuevo Horizonte,6.0
2020-03-10,Palmawasi,114.10000000000001
2020-03-11,Nuevo Horizonte,26.4
2020-03-11,Palmawasi,626.1
2020-03-12,Nuevo Horizonte,0.0
2020-03-12,Palmawasi,0.0
2020-03-13,Nuevo Horizonte,0.0
2020-03-13,Palmawasi,0.0
2020-03-14,Nuevo Horizonte,27.6
2020-03-14,Palmawasi,201.2
2020-03-15,Nuevo Horizonte,0.0
2020-03-15,Palmawasi,0.0
2020-03-16,Nuevo Horizonte,0.0
2020-03-16,Palmawasi,0.0
2020-03-17,Nuevo Horizonte,8.7
2020-03-17,Palmawasi,376.8
2020-03-18,Nuevo Horizonte,2.2
2020-03-18,Palmawasi,191.2
2020-03-19,Nuevo Horizonte,9.5
2020-03-19,Palmawasi,39.1
2020-03-20,Nuevo Horizonte,2.2
2020-03-20,Palmawasi,361.0
2020-03-21,Nuevo Horizonte,2.2
2020-03-21,Palmawasi,460.3
2020-03-22,Nuevo Horizonte,0.0
2020-03-22,Palmawasi,25.2
2020-03-23,Nuevo Horizonte,107.9
2020-03-23,Palmawasi,537.9
2020-03-24,Nuevo Horizonte,0.0
2020-03-24,Palmawasi,1.4
2020-03-25,Nuevo Horizonte,0.0
2020-03-25,Palmawasi,0.0
2020-03-26,Nuevo Horizonte,0.0
2020-03-26,Palmawasi,0.0
2020-03-27,Nuevo Horizonte,0.0
2020-03-27,Palmawasi,0.0
2020-03-28,Nuevo Horizonte,31.0
2020-03-28,Palmawasi,341.2
2020-03-29,Nuevo Horizonte,0.0
2020-03-29,Palmawasi,34.3
2020-03-30,Nuevo Horizonte,7.4
2020-03-30,Palmawasi,372.1
2020-03-31,Nuevo Horizonte,0.0
2020-03-31,Palmawasi,3.9
2020-04-01,Nuevo Horizonte,31.6
2020-04-01,Palmawasi,166.5
2020-04-02,Palmawasi,0.2
2020-04-03,Palmawasi,0.0
2020-04-04,Palmawasi,0.2
2020-04-05,Palmawasi,1.2
2020-04-06,Palmawasi,7.0
2020-04-07,Palmawasi,24.4
2020-04-08,Palmawasi,31.3
2020-04-09,Palmawasi,0.0
2020-04-10,Palmawasi,26.6
2020-04-11,Palmawasi,10.5
2020-04-12,Palmawasi,0.0
2020-04-13,Palmawasi,0.0
2020-04-14,Palmawasi,0.0
2020-04-15,Palmawasi,0.0
2020-04-16,Palmawasi,35.0
2020-04-17,Palmawasi,13.6
2020-04-18,Palmawasi,0.0
2020-04-19,Palmawasi,0.0
2020-04-20,Palmawasi,0.0
2020-04-21,Palmawasi,0.0
2020-04-22,Palmawasi,0.0
2020-04-23,Palmawasi,0.0
2020-04-24,Palmawasi,0.0
2020-04-25,Palmawasi,32.6
2020-04-26,Palmawasi,14.600000000000001
2020-04-27,Palmawasi,65.6
2020-04-28,Palmawasi,0.0
2020-04-29,Palmawasi,4.199999999999999
2020-04-30,Palmawasi,0.0
2020-05-01,Nuevo Horizonte,4.2
2020-05-01,Palmawasi,1.3
2020-05-02,Nuevo Horizonte,0.0
2020-05-02,Palmawasi,72.9
2020-05-03,Nuevo Horizonte,11.6
2020-05-03,Palmawasi,16.9
2020-05-04,Nuevo Horizonte,1.0
2020-05-04,Palmawasi,60.0
2020-05-05,Nuevo Horizonte,0.0
2020-05-05,Palmawasi,3.6
2020-05-06,Nuevo Horizonte,10.0
2020-05-06,Palmawasi,3.6
2020-05-07,Nuevo Horizonte,38.4
2020-05-07,Palmawasi,185.20000000000002
2020-05-08,Nuevo Horizonte,0.0
2020-05-08,Palmawasi,17.0
2020-05-09,Nuevo Horizonte,0.0
2020-05-09,Palmawasi,7.199999999999999
2020-05-10,Nuevo Horizonte,0.0
2020-05-10,Palmawasi,15.600000000000001
2020-05-11,Nuevo Horizonte,0.0
2020-05-11,Palmawasi,2.0
2020-05-12,Nuevo Horizonte,0.0
2020-05-12,Palmawasi,0.0
2020-05-13,Nuevo Horizonte,3.5
2020-05-13,Palmawasi,29.7
2020-05-14,Nuevo Horizonte,0.0
2020-05-14,Palmawasi,53.3
2020-05-15,Nuevo Horizonte,17.4
2020-05-15,Palmawasi,49.9
2020-05-16,Nuevo Horizonte,5.9
2020-05-16,Palmawasi,8.0
2020-05-17,Nuevo Horizonte,0.0
2020-05-17,Palmawasi,10.5
2020-05-18,Nuevo Horizonte,0.0
2020-05-18,Palmawasi,20.8
2020-05-19,Nuevo Horizonte,0.0
2020-05-19,Palmawasi,0.0
2020-05-20,Nuevo Horizonte,0.0
2020-05-20,Palmawasi,2.9
2020-05-21,Nuevo Horizonte,0.0
2020-05-21,Palmawasi,137.4
2020-05-22,Nuevo Horizonte,0.5
2020-05-22,Palmawasi,0.0
2020-05-23,Nuevo Horizonte,0.0
2020-05-23,Palmawasi,0.2
2020-05-24,Nuevo Horizonte,9.5
2020-05-24,Palmawasi,359.1
2020-05-25,Nuevo Horizonte,0.0
2020-05-25,Palmawasi,21.4
2020-05-26,Nuevo Horizonte,3.0
2020-05-26,Palmawasi,0.6
2020-05-27,Nuevo Horizonte,0.0
2020-05-27,Palmawasi,0.0
2020-05-28,Nuevo Horizonte,0.0
2020-05-28,Palmawasi,0.0
2020-05-29,Nuevo Horizonte,0.0
2020-05-29,Palmawasi,0.2
2020-05-30,Nuevo Horizonte,0.0
2020-05-30,Palmawasi,0.0
2020-05-31,Nuevo Horizonte,0.0
2020-05-31,Palmawasi,0.0
2020-06-01,Nuevo Horizonte,12.0
2020-06-01,Palmawasi,0.0
2020-06-02,Nuevo Horizonte,20.04
2020-06-02,Palmawasi,284.8
2020-06-03,Nuevo Horizonte,4.2
2020-06-03,Palmawasi,4.4
2020-06-04,Nuevo Horizonte,0.0
2020-06-04,Palmawasi,3.8000000000000003
2020-06-05,Nuevo Horizonte,65.2
2020-06-05,Palmawasi,274.1
2020-06-06,Nuevo Horizonte,1.0
2020-06-06,Palmawasi,14.5
2020-06-07,Nuevo Horizonte,0.0
2020-06-07,Palmawasi,99.0
2020-06-08,Nuevo Horizonte,0.0
2020-06-08,Palmawasi,81.6
2020-06-09,Nuevo Horizonte,0.0
2020-06-09,Palmawasi,0.0
2020-06-10,Nuevo Horizonte,0.0
2020-06-10,Palmawasi,0.4
2020-06-11,Nuevo Horizonte,0.0
2020-06-11,Palmawasi,0.5
2020-06-12,Nuevo Horizonte,0.0
2020-06-12,Palmawasi,50.4
2020-06-13,Nuevo Horizonte,0.0
2020-06-13,Palmawasi,13.3
2020-06-14,Nuevo Horizonte,0.0
2020-06-14,Palmawasi,112.1
2020-06-15,Nuevo Horizonte,0.0
2020-06-15,Palmawasi,0.7
2020-06-16,Nuevo Horizonte,21.0
2020-06-16,Palmawasi,97.6
2020-06-17,Nuevo Horizonte,8.0
2020-06-17,Palmawasi,0.8
2020-06-18,Nuevo Horizonte,0.0
2020-06-18,Palmawasi,42.6
2020-06-19,Nuevo Horizonte,0.0
2020-06-19,Palmawasi,2.0
2020-06-20,Nuevo Horizonte,0.0
2020-06-20,Palmawasi,47.4
2020-06-21,Nuevo Horizonte,0.0
2020-06-21,Palmawasi,10.3
2020-06-22,Nuevo Horizonte,0.0
2020-06-22,Palmawasi,0.0
2020-06-23,Nuevo Horizonte,0.0
2020-06-23,Palmawasi,6.8
2020-06-24,Nuevo Horizonte,0.0
2020-06-24,Palmawasi,2.3000000000000003
2020-06-25,Nuevo Horizonte,0.0
2020-06-25,Palmawasi,0.8
2020-06-26,Nuevo Horizonte,0.0
2020-06-26,Palmawasi,1.4
2020-06-27,Nuevo Horizonte,0.0
2020-06-27,Palmawasi,0.0
2020-06-28,Nuevo Horizonte,0.0
2020-06-28,Palmawasi,71.1
2020-06-29,Nuevo Horizonte,18.5
2020-06-29,Palmawasi,922.1
2020-06-30,Nuevo Horizonte,0.0
2020-06-30,Palmawasi,0.0
2020-07-01,Nuevo Horizonte,0.0
2020-07-01,Palmawasi,0.0
2020-07-02,Nuevo Horizonte,0.0
2020-07-02,Palmawasi,1.5
2020-07-03,Nuevo Horizonte,3.3
2020-07-03,Palmawasi,63.0
2020-07-04,Nuevo Horizonte,35.0
2020-07-04,Palmawasi,269.1
2020-07-05,Nuevo Horizonte,5.0
2020-07-05,Palmawasi,0.0
2020-07-06,Nuevo Horizonte,2.8
2020-07-06,Palmawasi,27.4
2020-07-07,Nuevo Horizonte,0.0
2020-07-07,Palmawasi,10.3
2020-07-08,Nuevo Horizonte,0.0
2020-07-08,Palmawasi,0.0
2020-07-09,Nuevo Horizonte,10.0
2020-07-09,Palmawasi,337.8
2020-07-10,Nuevo Horizonte,47.0
2020-07-10,Palmawasi,361.9
2020-07-11,Nuevo Horizonte,0.0
2020-07-11,Palmawasi,0.0
2020-07-12,Nuevo Horizonte,0.0
2020-07-12,Palmawasi,0.5
2020-07-13,Nuevo Horizonte,0.0
2020-07-13,Palmawasi,0.0
2020-07-14,Nuevo Horizonte,0.0
2020-07-14,Palmawasi,215.8
2020-07-15,Nuevo Horizonte,0.0
2020-07-15,Palmawasi,0.0
2020-07-16,Nuevo Horizonte,0.0
2020-07-16,Palmawasi,0.0
2020-07-17,Nuevo Horizonte,8.8
2020-07-17,Palmawasi,47.0
2020-07-18,Nuevo Horizonte,8.5
2020-07-18,Palmawasi,102.0
2020-07-19,Nuevo Horizonte,0.0
2020-07-19,Palmawasi,0.0
2020-07-20,Nuevo Horizonte,0.0
2020-07-20,Palmawasi,0.0
2020-07-21,Nuevo Horizonte,0.0
2020-07-21,Palmawasi,0.0
2020-07-22,Nuevo Horizonte,0.0
2020-07-22,Palmawasi,35.8
2020-07-23,Nuevo Horizonte,0.0
2020-07-23,Palmawasi,1.9
2020-07-24,Nuevo Horizonte,33.7
2020-07-24,Palmawasi,296.3
2020-07-25,Nuevo Horizonte,0.0
2020-07-25,Palmawasi,32.699999999999996
2020-07-26,Nuevo Horizonte,11.0
2020-07-26,Palmawasi,49.699999999999996
2020-07-27,Nuevo Horizonte,0.0
2020-07-27,Palmawasi,17.2
2020-07-28,Nuevo Horizonte,7.0
2020-07-28,Palmawasi,0.0
2020-07-29,Nuevo Horizonte,19.0
2020-07-29,Palmawasi,12.9
2020-07-30,Nuevo Horizonte,14.5
2020-07-30,Palmawasi,24.7
2020-07-31,Nuevo Horizonte,8.5
2020-07-31,Palmawasi,72.0
2020-08-01,Nuevo Horizonte,0.0
2020-08-01,Palmawasi,26.4
2020-08-02,Nuevo Horizonte,0.0
2020-08-02,Palmawasi,0.0
2020-08-03,Nuevo Horizonte,0.0
2020-08-03,Palmawasi,0.9
2020-08-04,Nuevo Horizonte,0.0
2020-08-04,Palmawasi,2.9
2020-08-05,Nuevo Horizonte,0.0
2020-08-05,Palmawasi,0.0
2020-08-06,Nuevo Horizonte,0.0
2020-08-06,Palmawasi,0.0
2020-08-07,Nuevo Horizonte,0.0
2020-08-07,Palmawasi,0.0
2020-08-08,Nuevo Horizonte,0.0
2020-08-08,Palmawasi,0.0
2020-08-09,Nuevo Horizonte,0.0
2020-08-09,Palmawasi,0.0
2020-08-10,Nuevo Horizonte,0.0
2020-08-10,Palmawasi,0.0
2020-08-11,Nuevo Horizonte,0.0
2020-08-11,Palmawasi,0.0
2020-08-12,Nuevo Horizonte,0.0
2020-08-12,Palmawasi,0.0
2020-08-13,Nuevo Horizonte,0.0
2020-08-13,Palmawasi,0.0
2020-08-14,Nuevo Horizonte,0.0
2020-08-14,Palmawasi,32.6
2020-08-15,Nuevo Horizonte,0.0
2020-08-15,Palmawasi,210.79999999999998
2020-08-16,Nuevo Horizonte,0.0
2020-08-16,Palmawasi,0.0
2020-08-17,Nuevo Horizonte,0.0
2020-08-17,Palmawasi,0.0
2020-08-18,Nuevo Horizonte,0.0
2020-08-18,Palmawasi,0.0
2020-08-19,Nuevo Horizonte,1.8
2020-08-19,Palmawasi,30.4
2020-08-20,Nuevo Horizonte,0.0
2020-08-20,Palmawasi,647.6
2020-08-21,Nuevo Horizonte,6.0
2020-08-21,Palmawasi,28.599999999999998
2020-08-22,Nuevo Horizonte,0.0
2020-08-22,Palmawasi,0.0
2020-08-23,Nuevo Horizonte,0.0
2020-08-23,Palmawasi,0.0
2020-08-24,Nuevo Horizonte,0.0
2020-08-24,Palmawasi,0.0
2020-08-25,Nuevo Horizonte,0.0
2020-08-25,Palmawasi,0.0
2020-08-26,Nuevo Horizonte,0.0
2020-08-26,Palmawasi,0.0
2020-08-27,Nuevo Horizonte,0.0
2020-08-27,Palmawasi,0.0
2020-08-28,Nuevo Horizonte,0.0
2020-08-28,Palmawasi,0.0
2020-08-29,Nuevo Horizonte,0.0
2020-08-29,Palmawasi,0.0
2020-08-30,Nuevo Horizonte,0.0
2020-08-30,Palmawasi,0.0
2020-08-31,Nuevo Horizonte,0.0
2020-08-31,Palmawasi,0.0
2020-09-01,Nuevo Horizonte,0.0
2020-09-01,Palmawasi,0.0
2020-09-02,Nuevo Horizonte,0.0
2020-09-02,Palmawasi,12.0
2020-09-03,Nuevo Horizonte,0.0
2020-09-03,Palmawasi,97.2
2020-09-04,Nuevo Horizonte,1.5
2020-09-04,Palmawasi,0.0
2020-09-05,Nuevo Horizonte,0.0
2020-09-05,Palmawasi,33.2
2020-09-06,Nuevo Horizonte,0.0
2020-09-06,Palmawasi,0.0
2020-09-07,Nuevo Horizonte,0.0
2020-09-07,Palmawasi,0.0
2020-09-08,Nuevo Horizonte,2.9
2020-09-08,Palmawasi,10.4
2020-09-09,Nuevo Horizonte,0.0
2020-09-09,Palmawasi,0.0
2020-09-10,Nuevo Horizonte,0.0
2020-09-10,Palmawasi,0.0
2020-09-11,Nuevo Horizonte,0.0
2020-09-11,Palmawasi,0.0
2020-09-12,Nuevo Horizonte,0.0
2020-09-12,Palmawasi,0.0
2020-09-13,Nuevo Horizonte,0.0
2020-09-13,Palmawasi,0.0
2020-09-14,Nuevo Horizonte,0.0
2020-09-14,Palmawasi,0.0
2020-09-15,Nuevo Horizonte,12.0
2020-09-15,Palmawasi,17.6
2020-09-16,Nuevo Horizonte,0.0
2020-09-16,Palmawasi,7.6000000000000005
2020-09-17,Nuevo Horizonte,0.0
2020-09-17,Palmawasi,16.3
2020-09-18,Nuevo Horizonte,5.0
2020-09-18,Palmawasi,2.0
2020-09-19,Nuevo Horizonte,0.0
2020-09-19,Palmawasi,0.0
2020-09-20,Nuevo Horizonte,0.0
2020-09-20,Palmawasi,1.0
2020-09-21,Nuevo Horizonte,8.5
2020-09-21,Palmawasi,24.700000000000003
2020-09-22,Nuevo Horizonte,0.0
2020-09-22,Palmawasi,48.300000000000004
2020-09-23,Nuevo Horizonte,63.3
2020-09-23,Palmawasi,74.2
2020-09-24,Nuevo Horizonte,0.4
2020-09-24,Palmawasi,6.2
2020-09-25,Nuevo Horizonte,0.0
2020-09-25,Palmawasi,0.5
2020-09-26,Nuevo Horizonte,0.0
2020-09-26,Palmawasi,15.2
2020-09-27,Nuevo Horizonte,0.0
2020-09-27,Palmawasi,16.0
2020-09-28,Nuevo Horizonte,0.0
2020-09-28,Palmawasi,60.0
2020-09-29,Nuevo Horizonte,0.5
2020-09-29,Palmawasi,1.2
2020-09-30,Nuevo Horizonte,6.0
2020-09-30,Palmawasi,25.5
2020-10-01,Nuevo Horizonte,0.0
2020-10-01,Palmawasi,0.0
2020-10-02,Nuevo Horizonte,0.0
2020-10-02,Palmawasi,0.6000000000000001
2020-10-03,Nuevo Horizonte,7.8
2020-10-03,Palmawasi,36.699999999999996
2020-10-04,Nuevo Horizonte,0.0
2020-10-04,Palmawasi,2.0
2020-10-05,Nuevo Horizonte,0.0
2020-10-05,Palmawasi,2.2
2020-10-06,Nuevo Horizonte,0.0
2020-10-06,Palmawasi,0.0
2020-10-07,Nuevo Horizonte,0.5
2020-10-07,Palmawasi,4.5
2020-10-08,Nuevo Horizonte,0.0
2020-10-08,Palmawasi,11.6
2020-10-09,Nuevo Horizonte,0.0
2020-10-09,Palmawasi,0.0
2020-10-10,Nuevo Horizonte,0.0
2020-10-10,Palmawasi,5.4
2020-10-11,Nuevo Horizonte,0.0
2020-10-11,Palmawasi,0.2
2020-10-12,Nuevo Horizonte,0.0
2020-10-12,Palmawasi,0.0
2020-10-13,Nuevo Horizonte,0.0
2020-10-13,Palmawasi,5.9
2020-10-14,Nuevo Horizonte,0.0
2020-10-14,Palmawasi,0.0
2020-10-15,Nuevo Horizonte,9.1
2020-10-15,Palmawasi,92.0
2020-10-16,Nuevo Horizonte,5.5
2020-10-16,Palmawasi,51.300000000000004
2020-10-17,Nuevo Horizonte,0.0
2020-10-17,Palmawasi,2.9
2020-10-18,Nuevo Horizonte,0.0
2020-10-18,Palmawasi,0.0
2020-10-19,Nuevo Horizonte,0.0
2020-10-19,Palmawasi,21.8
2020-10-20,Nuevo Horizonte,0.0
2020-10-20,Palmawasi,5.8999999999999995
2020-10-21,Nuevo Horizonte,33.5
2020-10-21,Palmawasi,97.19999999999999
2020-10-22,Nuevo Horizonte,0.5
2020-10-22,Palmawasi,83.2
2020-10-23,Nuevo Horizonte,0.0
2020-10-23,Palmawasi,0.6
2020-10-24,Nuevo Horizonte,0.0
2020-10-24,Palmawasi,3.0999999999999996
2020-10-25,Nuevo Horizonte,0.0
2020-10-25,Palmawasi,0.0
2020-10-26,Nuevo Horizonte,0.0
2020-10-26,Palmawasi,0.0
2020-10-27,Nuevo Horizonte,0.0
2020-10-27,Palmawasi,18.0
2020-10-28,Nuevo Horizonte,45.0
2020-10-28,Palmawasi,71.8
2020-10-29,Nuevo Horizonte,0.0
2020-10-29,Palmawasi,0.0
2020-10-30,Nuevo Horizonte,24.5
2020-10-30,Palmawasi,131.5
2020-10-31,Nuevo Horizonte,17.2
2020-10-31,Palmawasi,49.800000000000004
2020-11-01,Nuevo Horizonte,0.0
2020-11-01,Palmawasi,1.2
2020-11-02,Nuevo Horizonte,0.0
2020-11-02,Palmawasi,12.5
2020-11-03,Nuevo Horizonte,0.0
2020-11-03,Palmawasi,0.0
2020-11-04,Nuevo Horizonte,0.0
2020-11-04,Palmawasi,1.1
2020-11-05,Nuevo Horizonte,0.0
2020-11-05,Palmawasi,0.0
2020-11-06,Nuevo Horizonte,22.0
2020-11-06,Palmawasi,97.0
2020-11-07,Nuevo Horizonte,0.0
2020-11-07,Palmawasi,39.5
2020-11-08,Nuevo Horizonte,0.0
2020-11-08,Palmawasi,0.0
2020-11-09,Nuevo Horizonte,0.0
2020-11-09,Palmawasi,0.0
2020-11-10,Nuevo Horizonte,0.0
2020-11-10,Palmawasi,0.0
2020-11-11,Nuevo Horizonte,0.0
2020-11-11,Palmawasi,60.9
2020-11-12,Nuevo Horizonte,0.0
2020-11-12,Palmawasi,0.4
2020-11-13,Nuevo Horizonte,0.0
2020-11-13,Palmawasi,0.0
2020-11-14,Nuevo Horizonte,8.0
2020-11-14,Palmawasi,6.5
2020-11-15,Nuevo Horizonte,0.0
2020-11-15,Palmawasi,2.6999999999999997
2020-11-16,Nuevo Horizonte,9.5
2020-11-16,Palmawasi,0.0
2020-11-17,Nuevo Horizonte,0.0
2020-11-17,Palmawasi,65.2
2020-11-18,Nuevo Horizonte,7.2
2020-11-18,Palmawasi,4.8
2020-11-19,Nuevo Horizonte,0.0
2020-11-19,Palmawasi,68.0
2020-11-20,Nuevo Horizonte,0.0
2020-11-20,Palmawasi,26.5
2020-11-21,Nuevo Horizonte,5.7
2020-11-21,Palmawasi,290.9
2020-11-22,Nuevo Horizonte,0.0
2020-11-22,Palmawasi,7.8
2020-11-23,Nuevo Horizonte,0.0
2020-11-23,Palmawasi,11.299999999999999
2020-11-24,Nuevo Horizonte,0.0
2020-11-24,Palmawasi,4.1
2020-11-25,Nuevo Horizonte,0.0
2020-11-25,Palmawasi,0.5
2020-11-26,Nuevo Horizonte,0.0
2020-11-26,Palmawasi,0.0
2020-11-27,Nuevo Horizonte,8.0
2020-11-27,Palmawasi,10.4
2020-11-28,Nuevo Horizonte,14.0
2020-11-28,Palmawasi,214.20000000000002
2020-11-29,Nuevo Horizonte,20.0
2020-11-29,Palmawasi,199.8
2020-11-30,Nuevo Horizonte,2.7
2020-11-30,Palmawasi,110.5
2020-12-01,Nuevo Horizonte,13.4
2020-12-01,Palmawasi,0.0
2020-12-02,Nuevo Horizonte,45.4
2020-12-02,Palmawasi,330.9
2020-12-03,Nuevo Horizonte,2.3
2020-12-03,Palmawasi,1.9999999999999998
2020-12-04,Nuevo Horizonte,8.0
2020-12-04,Palmawasi,182.5
