FECHA,PLANTACION,TIPO_PERDIDA,COSECHA TM,PERDIDA TM
2023-09-26 00:00:00,Palmawasi,Cosecha puesto,1166.0,2.0999999999999996
2023-09-26 00:00:00,Palmawasi,Transporte puesto,740.8199999999999,1.2770000000000001
2023-09-27 00:00:00,Palmawasi,Cosecha puesto,988.0,1.65
2023-09-27 00:00:00,Palmawasi,Transporte puesto,509.35,0.7562
2023-09-28 00:00:00,Palmawasi,Cosecha puesto,1234.0,2.41
2023-09-28 00:00:00,Palmawasi,Transporte puesto,578.4200000000001,0.5268999999999999
2023-09-29 00:00:00,Palmawasi,Cosecha puesto,924.0,1.95
2023-09-29 00:00:00,Palmawasi,Transporte puesto,735.5699999999999,0.8221
2023-09-30 00:00:00,Palmawasi,Transporte puesto,194.91,0.13579999999999998
2023-10-01 00:00:00,Palmawasi,Transporte puesto,241.72,0.2734
2023-10-02 00:00:00,Palmawasi,Cosecha puesto,796.0,1.3900000000000001
2023-10-02 00:00:00,Palmawasi,Transporte puesto,150.77,0.1089
2023-10-03 00:00:00,Palmawasi,Cosecha puesto,1069.0,3.3600000000000003
2023-10-03 00:00:00,Palmawasi,Transporte puesto,770.394,0.6035999999999999
2023-10-04 00:00:00,Palmawasi,Cosecha puesto,937.0,1.78
2023-10-04 00:00:00,Palmawasi,Transporte puesto,435.36,0.3345
2023-10-05 00:00:00,Palmawasi,Cosecha puesto,1176.0,1.78
2023-10-05 00:00:00,Palmawasi,Transporte puesto,514.044,0.51
2023-10-06 00:00:00,Palmawasi,Cosecha puesto,981.0,1.66
2023-10-06 00:00:00,Palmawasi,Transporte puesto,433.148,0.2631
2023-10-07 00:00:00,Palmawasi,Cosecha puesto,620.0,1.03
2023-10-07 00:00:00,Palmawasi,Transporte puesto,493.75300000000004,0.5916
2023-10-09 00:00:00,Palmawasi,Cosecha puesto,917.0,3.56
2023-10-09 00:00:00,Palmawasi,Transporte puesto,916.12,0.8613000000000001
2023-10-10 00:00:00,Palmawasi,Cosecha puesto,1259.0,2.2399999999999998
2023-10-10 00:00:00,Palmawasi,Transporte puesto,316.71799999999996,0.40290000000000004
2023-10-11 00:00:00,Palmawasi,Cosecha puesto,1010.0,1.85
2023-10-11 00:00:00,Palmawasi,Transporte puesto,668.231,0.4851
2023-10-12 00:00:00,Palmawasi,Cosecha puesto,1260.0,2.47
2023-10-12 00:00:00,Palmawasi,Transporte puesto,443.722,0.3648
2023-10-13 00:00:00,Palmawasi,Cosecha puesto,1056.0,1.97
2023-10-13 00:00:00,Palmawasi,Transporte puesto,538.95,0.47600000000000003
2023-10-14 00:00:00,Palmawasi,Cosecha puesto,797.0,1.3800000000000001
2023-10-14 00:00:00,Palmawasi,Transporte puesto,715.75,0.9977
2023-10-16 00:00:00,Palmawasi,Cosecha puesto,1099.0,2.07
2023-10-16 00:00:00,Palmawasi,Transporte puesto,260.32,0.4898
2023-10-17 00:00:00,Palmawasi,Cosecha puesto,1155.0,4.98
2023-10-17 00:00:00,Palmawasi,Transporte puesto,982.1429999999999,1.1782
2023-10-18 00:00:00,Palmawasi,Cosecha puesto,1029.0,2.82
2023-10-18 00:00:00,Palmawasi,Transporte puesto,490.97,0.36669999999999997
2023-10-19 00:00:00,Palmawasi,Cosecha puesto,1186.0,3.27
2023-10-19 00:00:00,Palmawasi,Transporte puesto,623.591,0.9055
2023-10-20 00:00:00,Palmawasi,Cosecha puesto,1266.0,3.4499999999999997
2023-10-20 00:00:00,Palmawasi,Transporte puesto,396.25,0.2388
2023-10-21 00:00:00,Palmawasi,Cosecha puesto,367.0,1.12
2023-10-21 00:00:00,Palmawasi,Transporte puesto,271.46,0.2693
2023-10-22 00:00:00,Palmawasi,Transporte puesto,360.2,0.9859
2023-10-23 00:00:00,Palmawasi,Cosecha puesto,912.0,2.16
2023-10-23 00:00:00,Palmawasi,Transporte puesto,124.28,0.1795
2023-10-24 00:00:00,Palmawasi,Cosecha puesto,1103.0,2.59
2023-10-24 00:00:00,Palmawasi,Transporte puesto,169.29,0.2006
2023-10-25 00:00:00,Palmawasi,Cosecha puesto,873.0,2.45
2023-10-25 00:00:00,Palmawasi,Transporte puesto,1334.685,1.0225
2023-10-26 00:00:00,Palmawasi,Cosecha puesto,1037.0,2.59
2023-10-27 00:00:00,Palmawasi,Cosecha puesto,848.0,1.99
2023-10-27 00:00:00,Palmawasi,Transporte puesto,614.9,0.9729
2023-10-28 00:00:00,Palmawasi,Cosecha puesto,580.0,1.46
2023-10-28 00:00:00,Palmawasi,Transporte puesto,424.58000000000004,0.6517
2023-10-29 00:00:00,Palmawasi,Transporte puesto,108.88,0.0857
2023-10-30 00:00:00,Palmawasi,Cosecha puesto,798.0,1.94
2023-10-30 00:00:00,Palmawasi,Transporte puesto,394.28,0.5046999999999999
2023-10-31 00:00:00,Palmawasi,Cosecha puesto,928.0,1.9300000000000002
2023-10-31 00:00:00,Palmawasi,Transporte puesto,854.596,0.7968
2023-11-01 00:00:00,Palmawasi,Cosecha puesto,683.0,1.31
2023-11-01 00:00:00,Palmawasi,Transporte puesto,460.48,0.2056
2023-11-02 00:00:00,Palmawasi,Cosecha puesto,533.0,1.33
2023-11-02 00:00:00,Palmawasi,Transporte puesto,514.41,0.49310000000000004
2023-11-03 00:00:00,Palmawasi,Cosecha puesto,580.0,1.47
2023-11-04 00:00:00,Palmawasi,Transporte puesto,43.68,0.0366
2023-11-06 00:00:00,Palmawasi,Cosecha puesto,1038.0,2.8
2023-11-06 00:00:00,Palmawasi,Transporte puesto,769.992,1.0553
2023-11-07 00:00:00,Palmawasi,Cosecha puesto,733.0,1.83
2023-11-07 00:00:00,Palmawasi,Transporte puesto,271.9,0.4235
2023-11-08 00:00:00,Palmawasi,Cosecha puesto,872.0,3.14
2023-11-08 00:00:00,Palmawasi,Transporte puesto,640.16,0.9098999999999999
2023-11-09 00:00:00,Palmawasi,Cosecha puesto,1142.0,2.6
2023-11-09 00:00:00,Palmawasi,Transporte puesto,735.16,0.8001
2023-11-10 00:00:00,Palmawasi,Cosecha puesto,640.0,1.3599999999999999
2023-11-10 00:00:00,Palmawasi,Transporte puesto,964.1800000000001,0.6698
2023-11-11 00:00:00,Palmawasi,Cosecha puesto,620.0,1.74
2023-11-11 00:00:00,Palmawasi,Transporte puesto,420.0,0.7833
2023-11-13 00:00:00,Palmawasi,Cosecha puesto,995.0,6.23
2023-11-13 00:00:00,Palmawasi,Transporte puesto,791.716,0.5574
2023-11-14 00:00:00,Palmawasi,Cosecha puesto,925.0,2.13
2023-11-14 00:00:00,Palmawasi,Transporte puesto,487.56,0.3844
2023-11-15 00:00:00,Palmawasi,Cosecha puesto,942.0,2.6100000000000003
2023-11-15 00:00:00,Palmawasi,Transporte puesto,945.356,1.162
2023-11-16 00:00:00,Palmawasi,Cosecha puesto,967.0,3.59
2023-11-16 00:00:00,Palmawasi,Transporte puesto,277.32,0.2131
2023-11-17 00:00:00,Palmawasi,Cosecha puesto,889.0,2.02
2023-11-17 00:00:00,Palmawasi,Transporte puesto,894.3396,0.692
2023-11-18 00:00:00,Palmawasi,Cosecha puesto,580.0,1.1400000000000001
2023-11-18 00:00:00,Palmawasi,Transporte puesto,575.4497,0.71
2023-11-20 00:00:00,Palmawasi,Cosecha puesto,971.0,2.56
2023-11-20 00:00:00,Palmawasi,Transporte puesto,637.3396,0.8965000000000001
2023-11-21 00:00:00,Nuevo Horizonte,Cosecha puesto,32.0,0.12
2023-11-21 00:00:00,Nuevo Horizonte,Transporte puesto,51.8399,0.1039
2023-11-21 00:00:00,Palmawasi,Cosecha puesto,867.0,1.75
2023-11-21 00:00:00,Palmawasi,Transporte puesto,356.4503,0.26749999999999996
2023-11-23 00:00:00,Palmawasi,Cosecha puesto,788.0,1.5299999999999998
2023-11-23 00:00:00,Palmawasi,Transporte puesto,403.928,0.5573
2023-11-24 00:00:00,Palmawasi,Cosecha puesto,854.0,1.3499999999999999
2023-11-25 00:00:00,Palmawasi,Cosecha puesto,568.0,1.18
2023-11-25 00:00:00,Palmawasi,Transporte puesto,161.2648,0.1052
2023-11-27 00:00:00,Palmawasi,Cosecha puesto,736.0,1.8
2023-11-27 00:00:00,Palmawasi,Transporte puesto,551.1997,0.723
2023-11-28 00:00:00,Palmawasi,Cosecha puesto,873.0,1.5499999999999998
2023-11-28 00:00:00,Palmawasi,Transporte puesto,510.33219999999994,0.33299999999999996
2023-11-29 00:00:00,Palmawasi,Cosecha puesto,1134.0,3.66
2023-11-29 00:00:00,Palmawasi,Transporte puesto,793.0798,0.8126
2023-11-30 00:00:00,Nuevo Horizonte,Cosecha puesto,32.0,0.08
2023-11-30 00:00:00,Nuevo Horizonte,Transporte puesto,43.57,0.01
2023-11-30 00:00:00,Palmawasi,Cosecha puesto,965.0,2.22
2023-11-30 00:00:00,Palmawasi,Transporte puesto,407.4405,0.2156
2023-12-01 00:00:00,Palmawasi,Cosecha puesto,876.0,1.75
2023-12-01 00:00:00,Palmawasi,Transporte puesto,715.6797,0.43879999999999997
2023-12-04 00:00:00,Palmawasi,Cosecha puesto,774.0,4.5
2023-12-04 00:00:00,Palmawasi,Transporte puesto,671.7597,0.3935
2023-12-05 00:00:00,Palmawasi,Cosecha puesto,790.0,2.5300000000000002
2023-12-05 00:00:00,Palmawasi,Transporte puesto,584.8609,0.34650000000000003
2023-12-06 00:00:00,Palmawasi,Cosecha puesto,860.0,2.4299999999999997
2023-12-06 00:00:00,Palmawasi,Transporte puesto,675.8297,0.6147
2023-12-07 00:00:00,Palmawasi,Cosecha puesto,206.0,0.45
2023-12-07 00:00:00,Palmawasi,Transporte puesto,269.8547,0.177
2023-12-08 00:00:00,Palmawasi,Cosecha puesto,547.0,1.1600000000000001
2023-12-08 00:00:00,Palmawasi,Transporte puesto,315.4939,0.1276
2023-12-11 00:00:00,Palmawasi,Cosecha puesto,379.0,1.45
2023-12-15 00:00:00,Palmawasi,Cosecha puesto,239.0,0.68
2023-12-15 00:00:00,Palmawasi,Transporte puesto,235.6693,0.3934
2023-12-16 00:00:00,Palmawasi,Cosecha puesto,565.0,1.88
2023-12-16 00:00:00,Palmawasi,Transporte puesto,654.4052,0.5532
2023-12-18 00:00:00,Palmawasi,Cosecha puesto,901.0,2.44
2023-12-18 00:00:00,Palmawasi,Transporte puesto,496.4697,0.173
2023-12-20 00:00:00,Palmawasi,Cosecha puesto,720.0,2.0
2023-12-20 00:00:00,Palmawasi,Transporte puesto,544.1498,0.4491
2023-12-21 00:00:00,Palmawasi,Cosecha puesto,778.0,1.92
2023-12-21 00:00:00,Palmawasi,Transporte puesto,490.7444,0.26539999999999997
2023-12-22 00:00:00,Palmawasi,Cosecha puesto,156.0,0.33
2023-12-23 00:00:00,Palmawasi,Cosecha puesto,420.0,0.88
2023-12-23 00:00:00,Palmawasi,Transporte puesto,519.1972000000001,0.5267
2023-12-26 00:00:00,Palmawasi,Cosecha puesto,532.0,0.99
2023-12-26 00:00:00,Palmawasi,Transporte puesto,300.0517,0.1359
2023-12-26 17:00:00,Shanuzi,Transporte puesto,265.7,2.865406090918006
2023-12-27 00:00:00,Palmawasi,Cosecha puesto,196.0,0.75
2023-12-27 17:00:00,Shanuzi,Transporte bin,74.32,0.004689945309213294
2023-12-28 00:00:00,Palmawasi,Cosecha puesto,709.0,2.1900000000000004
2023-12-28 00:00:00,Palmawasi,Transporte puesto,648.2293,0.25739999999999996
2023-12-28 17:00:00,Shanuzi,Transporte bin,111.8,0.013051956247370638
2023-12-29 17:00:00,Shanuzi,Transporte puesto,129.4,1.800162389452754
2023-12-30 00:00:00,Palmawasi,Cosecha puesto,906.0,1.87
2023-12-30 00:00:00,Palmawasi,Transporte puesto,756.6197,0.5502
2024-01-02 00:00:00,Palmawasi,Cosecha puesto,376.0,1.1600000000000001
2024-01-02 00:00:00,Palmawasi,Transporte puesto,138.4821,0.4372
2024-01-02 00:00:00,Shanuzi,Cosecha puesto,368.27,1.3900000000000001
2024-01-02 17:00:00,Shanuzi,Transporte bin,54.0,0.008746318889356333
2024-01-02 17:00:00,Shanuzi,Transporte puesto,142.1,0.9297806056246146
2024-01-03 00:00:00,Palmawasi,Cosecha puesto,626.0,1.24
2024-01-03 00:00:00,Palmawasi,Transporte puesto,476.9695,0.2714
2024-01-03 00:00:00,Shanuzi,Cosecha puesto,592.28,2.12
2024-01-03 17:00:00,Shanuzi,Transporte bin,233.0,0.029161758519141774
2024-01-03 17:00:00,Shanuzi,Transporte puesto,339.6,1.9831877354020033
2024-01-04 00:00:00,Palmawasi,Cosecha puesto,477.0,0.8500000000000001
2024-01-04 00:00:00,Palmawasi,Transporte puesto,476.5698,0.1768
2024-01-04 00:00:00,Shanuzi,Cosecha puesto,727.1200000000001,6.01
2024-01-04 17:00:00,Shanuzi,Transporte bin,370.2,0.042829196466133784
2024-01-04 17:00:00,Shanuzi,Transporte puesto,85.76,0.5139206496759299
2024-01-05 00:00:00,Shanuzi,Cosecha puesto,732.02,7.9
2024-01-05 17:00:00,Shanuzi,Transporte bin,391.1,0.08638094236432478
2024-01-05 17:00:00,Shanuzi,Transporte puesto,71.32,0.21144619828813782
2024-01-06 00:00:00,Palmawasi,Cosecha puesto,561.0,1.34
2024-01-06 00:00:00,Palmawasi,Transporte bin,155.77,0.0375
2024-01-06 00:00:00,Palmawasi,Transporte puesto,327.0398,0.19920000000000002
2024-01-06 00:00:00,Shanuzi,Cosecha puesto,196.22,2.32
2024-01-06 17:00:00,Shanuzi,Transporte puesto,234.39,1.055227146300116
2024-01-08 00:00:00,Palmawasi,Cosecha puesto,777.0,5.609999999999999
2024-01-08 00:00:00,Palmawasi,Transporte puesto,685.9397,0.4542
2024-01-08 00:00:00,Shanuzi,Cosecha puesto,1627.02,18.419999999999998
2024-01-08 17:00:00,Shanuzi,Transporte puesto,63.85,0.19220804096765393
2024-01-09 00:00:00,Palmawasi,Cosecha puesto,573.0,1.72
2024-01-09 00:00:00,Palmawasi,Transporte puesto,371.13300000000004,0.4467
2024-01-09 00:00:00,Shanuzi,Cosecha puesto,2116.22,14.05
2024-01-09 00:00:00,Shanuzi,Transporte puesto,0.0,1.8540893261964728
2024-01-09 17:00:00,Shanuzi,Transporte puesto,582.77,2.349751685593779
2024-01-10 00:00:00,Nuevo Horizonte,Cosecha puesto,26.0,0.05
2024-01-10 00:00:00,Palmawasi,Cosecha puesto,1321.0,5.0
2024-01-10 00:00:00,Palmawasi,Transporte puesto,991.8163,0.46549999999999997
2024-01-10 00:00:00,Shanuzi,Cosecha puesto,1630.52,11.879999999999999
2024-01-10 17:00:00,Shanuzi,Transporte bin,246.9549999999998,0.23947466344131246
2024-01-10 17:00:00,Shanuzi,Transporte puesto,552.879,1.7539562455693116
2024-01-11 00:00:00,Palmawasi,Cosecha puesto,665.0,1.9
2024-01-11 00:00:00,Palmawasi,Transporte puesto,217.6135,0.1162
2024-01-11 00:00:00,Shanuzi,Cosecha puesto,459.16,3.64
2024-01-11 17:00:00,Shanuzi,Transporte puesto,1477.699,6.457184388035662
2024-01-12 00:00:00,Palmawasi,Transporte bin,114.78,0.0336
2024-01-12 00:00:00,Shanuzi,Cosecha puesto,1351.02,8.3
2024-01-12 17:00:00,Shanuzi,Transporte bin,234.73700000000005,0.09628463399242745
2024-01-12 17:00:00,Shanuzi,Transporte puesto,563.666,1.3271157181898339
2024-01-13 00:00:00,Palmawasi,Cosecha puesto,476.0,1.57
2024-01-13 00:00:00,Shanuzi,Cosecha puesto,1675.4199999999998,18.16
2024-01-13 17:00:00,Shanuzi,Transporte puesto,409.8,2.7355253132448674
2024-01-15 00:00:00,Palmawasi,Cosecha puesto,163.0,0.39
2024-01-15 00:00:00,Palmawasi,Transporte bin,197.0,0.2499
2024-01-15 00:00:00,Shanuzi,Cosecha puesto,949.52,10.14
2024-01-16 00:00:00,Palmawasi,Cosecha puesto,611.0,2.09
2024-01-16 00:00:00,Palmawasi,Transporte puesto,457.6269,0.497
2024-01-16 00:00:00,Shanuzi,Cosecha puesto,1198.74,6.92
2024-01-16 17:00:00,Shanuzi,Transporte bin,356.0,0.20829070256626
2024-01-16 17:00:00,Shanuzi,Transporte puesto,651.7629999999999,2.8207145406467347
2024-01-17 00:00:00,Nuevo Horizonte,Cosecha puesto,41.0,0.06
2024-01-17 00:00:00,Nuevo Horizonte,Transporte puesto,42.82,0.0299
2024-01-17 00:00:00,Palmawasi,Cosecha puesto,978.0,2.53
2024-01-17 00:00:00,Palmawasi,Transporte puesto,382.9759,0.1048
2024-01-17 00:00:00,Shanuzi,Cosecha puesto,1012.07,5.3
2024-01-17 17:00:00,Shanuzi,Transporte bin,425.1290000000001,0.2991284192259151
2024-01-18 00:00:00,Palmawasi,Cosecha puesto,854.0,2.94
2024-01-18 00:00:00,Palmawasi,Transporte puesto,301.3753,0.6411
2024-01-18 00:00:00,Shanuzi,Cosecha puesto,422.82,2.08
2024-01-18 17:00:00,Shanuzi,Transporte puesto,490.4560000000001,2.7258735374829746
2024-01-19 00:00:00,Shanuzi,Cosecha puesto,2128.84,7.0200000000000005
2024-01-19 17:00:00,Shanuzi,Transporte bin,546.9079999999994,0.10756394194362633
2024-01-19 17:00:00,Shanuzi,Transporte puesto,704.1070000000002,2.600905030656283
2024-01-20 00:00:00,Palmawasi,Cosecha puesto,628.0,1.3900000000000001
2024-01-20 00:00:00,Palmawasi,Transporte puesto,423.6103,0.4838
2024-01-20 00:00:00,Shanuzi,Cosecha puesto,916.76,4.53
2024-01-20 17:00:00,Shanuzi,Transporte puesto,536.1049999999998,2.215734855067527
2024-01-21 17:00:00,Shanuzi,Transporte puesto,0.0,0.11473299748110831
2024-01-22 00:00:00,Palmawasi,Cosecha puesto,1241.0,3.23
2024-01-22 00:00:00,Palmawasi,Transporte puesto,1079.8806,1.3184
2024-01-22 00:00:00,Shanuzi,Cosecha puesto,1226.73,7.58
2024-01-22 17:00:00,Shanuzi,Transporte puesto,838.459999999999,4.038183674662202
2024-01-23 00:00:00,Palmawasi,Cosecha puesto,386.0,0.64
2024-01-23 00:00:00,Palmawasi,Transporte bin,229.0,0.0204
2024-01-23 00:00:00,Palmawasi,Transporte puesto,482.41970000000003,0.3168
2024-01-23 00:00:00,Shanuzi,Cosecha puesto,1116.54,7.139999999999999
2024-01-23 17:00:00,Shanuzi,Transporte bin,200.862,0.09802268405553219
2024-01-23 17:00:00,Shanuzi,Transporte puesto,717.4919999999995,1.2698458713054583
2024-01-24 00:00:00,Nuevo Horizonte,Cosecha puesto,21.0,0.04
2024-01-24 00:00:00,Nuevo Horizonte,Transporte puesto,43.0499,0.1184
2024-01-24 00:00:00,Palmawasi,Cosecha puesto,835.0,1.84
2024-01-24 00:00:00,Palmawasi,Transporte puesto,348.58979999999997,0.5911
2024-01-24 00:00:00,Shanuzi,Cosecha puesto,1178.88,8.94
2024-01-24 17:00:00,Shanuzi,Transporte puesto,556.5809999999999,5.772230128632963
2024-01-25 00:00:00,Palmawasi,Cosecha puesto,917.0,2.3
2024-01-25 00:00:00,Palmawasi,Transporte puesto,813.5196,1.0025
2024-01-25 00:00:00,Shanuzi,Cosecha puesto,1134.74,5.8
2024-01-25 17:00:00,Shanuzi,Transporte puesto,699.4729999999998,1.9427642743547309
2024-01-26 00:00:00,Shanuzi,Cosecha puesto,1068.02,2.58
2024-01-26 17:00:00,Shanuzi,Transporte bin,169.0,0.08922801851072781
2024-01-26 17:00:00,Shanuzi,Transporte puesto,86.40799999999997,0.20735480589810507
2024-01-27 00:00:00,Palmawasi,Cosecha puesto,409.0,0.98
2024-01-27 00:00:00,Palmawasi,Transporte puesto,290.84979999999996,0.09140000000000001
2024-01-27 00:00:00,Shanuzi,Cosecha puesto,1199.98,5.8
2024-01-27 17:00:00,Shanuzi,Transporte puesto,355.822,0.7071653125443038
2024-01-29 00:00:00,Nuevo Horizonte,Cosecha puesto,23.0,0.08
2024-01-29 00:00:00,Nuevo Horizonte,Transporte puesto,43.0499,0.0987
2024-01-29 00:00:00,Palmawasi,Cosecha puesto,895.0,2.23
2024-01-29 00:00:00,Palmawasi,Transporte puesto,368.7197,0.5875
2024-01-29 00:00:00,Shanuzi,Cosecha puesto,184.97,0.89
2024-01-29 17:00:00,Shanuzi,Transporte puesto,313.381,0.1734333043313504
2024-01-30 00:00:00,Palmawasi,Cosecha puesto,758.0,2.2199999999999998
2024-01-30 00:00:00,Palmawasi,Transporte puesto,325.2798,0.6808000000000001
2024-01-30 00:00:00,Shanuzi,Cosecha puesto,702.6999999999999,2.97
2024-01-30 17:00:00,Shanuzi,Transporte puesto,873.9039999999999,6.750610782126074
2024-01-31 00:00:00,Palmawasi,Cosecha puesto,794.0,1.55
2024-01-31 00:00:00,Palmawasi,Transporte puesto,541.078,0.8087
2024-01-31 17:00:00,Shanuzi,Transporte puesto,404.0,0.2805212560687542
2024-02-01 00:00:00,Palmawasi,Cosecha puesto,527.0,2.06
2024-02-01 00:00:00,Palmawasi,Transporte puesto,216.8482,0.3099
2024-02-01 00:00:00,Shanuzi,Cosecha puesto,307.18,1.16
2024-02-01 17:00:00,Shanuzi,Transporte puesto,85.0,0.39435173467139695
2024-02-02 00:00:00,Palmawasi,Transporte bin,171.0,0.1212
2024-02-02 00:00:00,Shanuzi,Cosecha puesto,332.24,1.94
2024-02-02 17:00:00,Shanuzi,Transporte bin,156.0,0.034373187985619856
2024-02-03 00:00:00,Nuevo Horizonte,Cosecha puesto,8.0,0.01
2024-02-03 00:00:00,Nuevo Horizonte,Transporte puesto,34.71,0.0114
2024-02-03 00:00:00,Palmawasi,Cosecha puesto,392.0,1.15
2024-02-03 00:00:00,Palmawasi,Transporte puesto,406.317,0.323
2024-02-05 00:00:00,Palmawasi,Cosecha puesto,596.0,1.89
2024-02-05 00:00:00,Palmawasi,Transporte puesto,366.7426,0.9961
2024-02-05 00:00:00,Shanuzi,Cosecha puesto,76.05,0.19
2024-02-06 00:00:00,Palmawasi,Cosecha puesto,661.0,1.88
2024-02-06 00:00:00,Palmawasi,Transporte bin,160.0,0.0602
2024-02-06 00:00:00,Palmawasi,Transporte puesto,90.7452,0.0757
2024-02-06 00:00:00,Shanuzi,Cosecha puesto,503.21000000000004,1.99
2024-02-06 17:00:00,Shanuzi,Transporte puesto,317.3749999999999,0.679785635363865
2024-02-07 00:00:00,Palmawasi,Cosecha puesto,1122.0,2.8699999999999997
2024-02-07 00:00:00,Palmawasi,Transporte puesto,791.6227,0.777
2024-02-07 00:00:00,Shanuzi,Cosecha puesto,567.36,3.0199999999999996
2024-02-07 17:00:00,Shanuzi,Transporte bin,101.0,0.014523947582048013
2024-02-07 17:00:00,Shanuzi,Transporte puesto,456.3749999999999,0.6038522716375238
2024-02-08 00:00:00,Palmawasi,Cosecha puesto,318.0,0.59
2024-02-08 00:00:00,Shanuzi,Cosecha puesto,252.60999999999999,1.9300000000000002
2024-02-09 00:00:00,Shanuzi,Cosecha puesto,369.54,1.3
2024-02-09 17:00:00,Shanuzi,Transporte bin,156.0,0.02460396613707527
2024-02-10 00:00:00,Palmawasi,Cosecha puesto,588.0,1.29
2024-02-10 00:00:00,Palmawasi,Transporte puesto,438.3997,0.6301
2024-02-10 00:00:00,Shanuzi,Cosecha puesto,446.90999999999997,1.6600000000000001
2024-02-10 17:00:00,Shanuzi,Transporte bin,235.0,0.05014496115041169
2024-02-10 17:00:00,Shanuzi,Transporte puesto,335.0,1.039953526528885
2024-02-12 00:00:00,Palmawasi,Cosecha puesto,329.0,0.78
2024-02-12 00:00:00,Palmawasi,Transporte bin,146.57,0.0106
2024-02-12 00:00:00,Palmawasi,Transporte puesto,115.3823,0.1238
2024-02-12 00:00:00,Shanuzi,Cosecha puesto,528.9100000000001,2.06
2024-02-12 17:00:00,Shanuzi,Transporte puesto,61.0,0.3018062827225131
2024-02-13 00:00:00,Palmawasi,Cosecha puesto,551.0,1.6300000000000001
2024-02-13 00:00:00,Palmawasi,Transporte puesto,214.26670000000001,0.3067
2024-02-13 00:00:00,Shanuzi,Cosecha puesto,131.08,0.45
2024-02-14 00:00:00,Palmawasi,Cosecha puesto,664.0,1.35
2024-02-14 00:00:00,Palmawasi,Transporte puesto,309.8359,0.38
2024-02-14 00:00:00,Shanuzi,Cosecha puesto,222.96,0.97
2024-02-14 17:00:00,Shanuzi,Transporte puesto,262.0,0.024116156617443287
2024-02-15 00:00:00,Palmawasi,Cosecha puesto,699.0,1.52
2024-02-15 00:00:00,Palmawasi,Transporte puesto,291.1599,0.118
2024-02-15 00:00:00,Shanuzi,Cosecha puesto,292.62,1.78
2024-02-15 17:00:00,Shanuzi,Transporte puesto,358.0,1.184596115697918
2024-02-16 00:00:00,Shanuzi,Cosecha puesto,204.93,1.12
2024-02-16 17:00:00,Shanuzi,Transporte bin,101.0,0.024831265220920794
2024-02-16 17:00:00,Shanuzi,Transporte puesto,443.0,0.6134251702265524
2024-02-17 00:00:00,Palmawasi,Cosecha puesto,423.0,1.23
2024-02-17 00:00:00,Palmawasi,Transporte puesto,231.6898,0.09
2024-02-17 00:00:00,Shanuzi,Cosecha puesto,162.88,0.75
2024-02-17 17:00:00,Shanuzi,Transporte puesto,92.0,0.1679144069052975
2024-02-19 00:00:00,Palmawasi,Cosecha puesto,651.0,2.02
2024-02-19 00:00:00,Palmawasi,Transporte puesto,319.5549,0.1598
2024-02-19 00:00:00,Shanuzi,Cosecha puesto,310.86,1.8900000000000001
2024-02-19 17:00:00,Shanuzi,Transporte bin,72.0,0.02538327728168851
2024-02-19 17:00:00,Shanuzi,Transporte puesto,537.0,0.3339297455401302
2024-02-20 00:00:00,Nuevo Horizonte,Cosecha puesto,13.0,0.02
2024-02-20 00:00:00,Nuevo Horizonte,Transporte puesto,31.26,0.0444
2024-02-20 00:00:00,Palmawasi,Cosecha puesto,679.0,1.64
2024-02-20 00:00:00,Palmawasi,Transporte puesto,183.5199,0.2403
2024-02-20 00:00:00,Shanuzi,Cosecha puesto,359.22,1.54
2024-02-20 17:00:00,Shanuzi,Transporte bin,105.0,0.04699002667285168
2024-02-20 17:00:00,Shanuzi,Transporte puesto,188.0,0.15843075378326044
2024-02-21 00:00:00,Shanuzi,Cosecha puesto,171.79,0.78
2024-02-21 00:00:00,Shanuzi,Transporte puesto,0.0,0.1245836109260493
2024-02-21 17:00:00,Shanuzi,Transporte puesto,170.0,0.887855076834727
2024-02-22 00:00:00,Shanuzi,Cosecha puesto,307.52,1.13
2024-02-23 00:00:00,Palmawasi,Transporte bin,143.0,0.0116
2024-02-23 00:00:00,Shanuzi,Cosecha puesto,282.43,0.75
2024-02-23 17:00:00,Shanuzi,Transporte bin,89.0,0.013107967064826628
2024-02-24 00:00:00,Shanuzi,Cosecha puesto,532.86,2.2600000000000002
2024-02-24 17:00:00,Shanuzi,Transporte puesto,107.0,0.1184122404571784
2024-02-26 00:00:00,Shanuzi,Cosecha puesto,116.08,0.36
2024-02-26 17:00:00,Shanuzi,Transporte puesto,152.0,0.10754209707089289
2024-02-27 00:00:00,Palmawasi,Cosecha puesto,126.0,0.24
2024-02-27 00:00:00,Palmawasi,Transporte puesto,83.4069,0.0673
2024-02-27 00:00:00,Shanuzi,Cosecha puesto,115.44,0.26
2024-02-27 17:00:00,Shanuzi,Transporte puesto,200.0,0.1963350785340314
2024-02-28 00:00:00,Palmawasi,Cosecha puesto,405.0,0.74
2024-02-28 00:00:00,Palmawasi,Transporte bin,129.0,0.0372
2024-02-28 00:00:00,Palmawasi,Transporte puesto,372.8098,0.41259999999999997
2024-02-28 00:00:00,Shanuzi,Cosecha puesto,148.38,0.48000000000000004
2024-02-28 17:00:00,Shanuzi,Transporte puesto,135.0,0.21143676849346335
2024-02-29 00:00:00,Palmawasi,Transporte bin,154.0,0.01
2024-02-29 17:00:00,Shanuzi,Transporte bin,137.0,0.060965804935370155
