PLANTACION,FECHA,campania_min,campania_max,campania_prom,campania_median,distinct_count
Palmawasi,2022-11-25,1983.0,2014.0,2001.3431372549019,2006.0,15
Palmawasi,2022-11-26,1983.0,2009.0,2001.5567010309278,2007.0,11
Palmawasi,2022-11-28,1983.0,2011.0,2000.154761904762,2006.0,14
Palmawasi,2022-11-29,1983.0,2009.0,2000.5222222222221,2002.0,13
Palmawasi,2022-11-30,1983.0,2014.0,2001.8510638297873,2006.0,16
Palmawasi,2022-12-01,1983.0,2014.0,2001.4736842105262,2006.0,14
Palmawasi,2022-12-02,1983.0,2014.0,2001.8631578947368,2007.0,12
Palmawasi,2022-12-03,1983.0,2019.0,2002.7173913043478,2007.0,15
Palmawasi,2022-12-05,1983.0,2019.0,2002.9594594594594,2007.0,15
Palmawasi,2022-12-06,1983.0,2011.0,2001.3734939759036,2007.0,12
Palmawasi,2022-12-07,1983.0,2009.0,2000.127659574468,2005.0,12
Palmawasi,2022-12-08,1983.0,2011.0,2002.8086956521738,2007.0,13
Palmawasi,2022-12-09,1983.0,2014.0,2001.2045454545455,2007.0,14
Palmawasi,2022-12-10,1984.0,2009.0,1995.3333333333333,1988.0,7
Palmawasi,2022-12-11,1987.0,1988.0,1987.3333333333333,1987.0,2
Palmawasi,2022-12-12,1984.0,2012.0,2001.440366972477,2007.0,14
Palmawasi,2022-12-13,1983.0,2014.0,2001.1747572815534,2006.0,16
Palmawasi,2022-12-14,1983.0,2014.0,2001.7628865979382,2006.0,19
Palmawasi,2022-12-15,1983.0,2019.0,2002.1545454545455,2006.0,18
Palmawasi,2022-12-16,1983.0,2011.0,2002.049504950495,2007.0,12
Palmawasi,2022-12-17,1983.0,2011.0,2001.942528735632,2007.0,12
Palmawasi,2022-12-18,2008.0,2009.0,2008.5,2008.5,2
Palmawasi,2022-12-19,1983.0,2014.0,2002.0,2008.0,13
Palmawasi,2022-12-20,1983.0,2014.0,2002.1649484536083,2008.0,14
Palmawasi,2022-12-21,1983.0,2014.0,2001.7894736842106,2007.0,14
Palmawasi,2022-12-22,1983.0,2014.0,2001.0851063829787,2007.0,14
Palmawasi,2022-12-23,1983.0,2019.0,2001.4795918367347,2006.0,15
Palmawasi,2022-12-24,2009.0,2011.0,2009.2666666666667,2009.0,2
Palmawasi,2022-12-26,1983.0,2019.0,2001.679487179487,2006.5,15
Palmawasi,2022-12-27,1983.0,2011.0,2001.0454545454545,2006.0,15
Palmawasi,2022-12-28,1984.0,2014.0,2000.978494623656,2006.0,15
Palmawasi,2022-12-29,1984.0,2011.0,2001.1645569620252,2006.0,14
Palmawasi,2022-12-30,1984.0,2014.0,2002.215909090909,2007.0,14
Palmawasi,2022-12-31,1984.0,2014.0,2001.280487804878,2005.0,15
Palmawasi,2023-01-02,1984.0,2014.0,2001.9367088607594,2008.0,15
Palmawasi,2023-01-03,1984.0,2014.0,2003.2528735632184,2008.0,13
Palmawasi,2023-01-04,1984.0,2014.0,2003.301204819277,2007.0,15
Palmawasi,2023-01-05,1983.0,2019.0,2003.1666666666667,2007.0,15
Palmawasi,2023-01-06,1983.0,2019.0,2001.7777777777778,2006.0,16
Palmawasi,2023-01-07,1983.0,2012.0,2002.56,2007.0,15
Palmawasi,2023-01-09,1983.0,2012.0,2001.5316455696202,2006.0,15
Palmawasi,2023-01-10,1983.0,2014.0,2002.0238095238096,2006.0,16
Palmawasi,2023-01-11,1983.0,2014.0,2002.2021276595744,2007.0,14
Palmawasi,2023-01-12,1983.0,2014.0,2003.2549019607843,2007.0,14
Palmawasi,2023-01-13,1983.0,2014.0,2002.6494845360826,2007.0,14
Palmawasi,2023-01-14,1983.0,2009.0,2001.0759493670887,2006.0,12
Palmawasi,2023-01-15,1987.0,2008.0,2000.235294117647,2004.0,5
Palmawasi,2023-01-16,1983.0,2011.0,2002.2608695652175,2007.0,14
Palmawasi,2023-01-17,1983.0,2019.0,2001.821052631579,2006.0,16
Palmawasi,2023-01-18,1983.0,2019.0,2002.162162162162,2007.0,14
Palmawasi,2023-01-19,1983.0,2014.0,2000.554347826087,2006.0,17
Palmawasi,2023-01-20,1983.0,2014.0,2001.1527777777778,2005.5,15
Palmawasi,2023-01-21,1983.0,2014.0,2001.45,2005.5,16
Palmawasi,2023-01-22,2000.0,2009.0,2006.125,2008.0,3
Palmawasi,2023-01-23,1983.0,2014.0,2003.20987654321,2007.0,14
Palmawasi,2023-01-24,1983.0,2019.0,2003.5824175824175,2008.0,15
Palmawasi,2023-01-25,1983.0,2014.0,2002.7238095238095,2007.0,13
Palmawasi,2023-01-26,1983.0,2014.0,2002.7078651685392,2007.0,14
Palmawasi,2023-01-27,1983.0,2012.0,1999.0694444444443,2003.0,14
Palmawasi,2023-01-28,1983.0,2012.0,2000.5479452054794,2005.0,16
Palmawasi,2023-01-29,2000.0,2001.0,2000.5,2000.5,2
Palmawasi,2023-01-30,1984.0,2011.0,2000.4794520547946,2007.0,12
Palmawasi,2023-01-31,1984.0,2011.0,2001.6960784313726,2007.0,13
Palmawasi,2023-02-01,1984.0,2014.0,2001.5681818181818,2006.5,16
Palmawasi,2023-02-02,1984.0,2014.0,2002.2526315789473,2007.0,15
Palmawasi,2023-02-03,1983.0,2014.0,2001.5151515151515,2006.0,18
Palmawasi,2023-02-04,1983.0,2019.0,2003.1132075471698,2007.0,16
Palmawasi,2023-02-05,1983.0,1985.0,1983.8333333333333,1983.5,3
Palmawasi,2023-02-06,1983.0,2011.0,2001.1904761904761,2005.5,14
Palmawasi,2023-02-07,1983.0,2014.0,2002.5428571428572,2007.0,14
Palmawasi,2023-02-08,1983.0,2021.0,2002.8245614035088,2007.0,14
Palmawasi,2023-02-09,1983.0,2021.0,2002.9918032786886,2007.0,14
Palmawasi,2023-02-10,1983.0,2021.0,2002.3035714285713,2007.0,14
Palmawasi,2023-02-11,1983.0,2021.0,2002.4485981308412,2007.0,14
Palmawasi,2023-02-12,1983.0,1984.0,1983.3,1983.0,2
Palmawasi,2023-02-13,1983.0,2021.0,2002.5,2007.0,16
Palmawasi,2023-02-14,1983.0,2021.0,2002.7272727272727,2007.0,18
Palmawasi,2023-02-15,1983.0,2021.0,2002.9917355371902,2007.0,15
Palmawasi,2023-02-16,1983.0,2021.0,2002.093220338983,2006.0,16
Palmawasi,2023-02-17,1983.0,2021.0,2003.546218487395,2007.0,18
Palmawasi,2023-02-18,1983.0,2021.0,2002.6545454545455,2007.0,17
Palmawasi,2023-02-19,2007.0,2009.0,2007.5714285714287,2007.0,2
Palmawasi,2023-02-20,1983.0,2021.0,2003.7403846153845,2008.0,17
Palmawasi,2023-02-21,1983.0,2021.0,2003.1203703703704,2007.0,15
Palmawasi,2023-02-22,1983.0,2021.0,2002.3478260869565,2007.0,15
Palmawasi,2023-02-23,1983.0,2021.0,2002.8103448275863,2007.0,14
Palmawasi,2023-02-24,1983.0,2021.0,2002.4122807017543,2007.0,14
Palmawasi,2023-02-25,1983.0,2021.0,2003.1132075471698,2007.0,16
Palmawasi,2023-02-26,1984.0,1985.0,1984.4,1984.0,2
Palmawasi,2023-02-27,1983.0,2019.0,2002.3535353535353,2006.0,13
Palmawasi,2023-02-28,1983.0,2021.0,2002.2347826086957,2006.0,15
Palmawasi,2023-04-01,1983.0,2021.0,2003.039603960396,2008.0,12
Palmawasi,2023-04-03,1983.0,2021.0,2002.3177570093458,2007.0,12
Palmawasi,2023-04-04,1983.0,2021.0,2002.5206611570247,2007.0,14
Palmawasi,2023-04-05,1983.0,2021.0,2002.6333333333334,2007.0,17
Palmawasi,2023-04-06,1983.0,2021.0,2002.851851851852,2006.5,18
Palmawasi,2023-04-10,1983.0,2021.0,2002.822429906542,2007.0,17
Palmawasi,2023-04-11,1983.0,2021.0,2002.116504854369,2007.0,16
Palmawasi,2023-04-12,1983.0,2021.0,2001.9913793103449,2006.5,17
Palmawasi,2023-04-13,1983.0,2021.0,2003.475806451613,2008.0,17
Palmawasi,2023-04-14,1983.0,2021.0,2003.0714285714287,2008.0,16
Palmawasi,2023-04-15,1983.0,2021.0,2003.3333333333333,2008.0,15
Palmawasi,2023-04-17,1983.0,2021.0,2002.895238095238,2007.0,17
Palmawasi,2023-04-18,1983.0,2021.0,2002.5545454545454,2006.0,15
Palmawasi,2023-04-19,1984.0,2021.0,2003.952380952381,2007.0,14
Palmawasi,2023-04-20,1983.0,2021.0,2002.4424778761063,2006.0,14
Palmawasi,2023-04-21,1984.0,2021.0,2001.406976744186,2006.0,13
Palmawasi,2023-04-22,1984.0,2021.0,2002.1030927835052,2006.0,15
Palmawasi,2023-04-24,1984.0,2021.0,2001.7184466019417,2006.0,16
Palmawasi,2023-04-25,1983.0,2021.0,2002.1121495327102,2007.0,16
Palmawasi,2023-04-26,1983.0,2021.0,2002.4351145038167,2008.0,17
Palmawasi,2023-04-27,1983.0,2021.0,2001.7966101694915,2007.0,17
Palmawasi,2023-04-28,1983.0,2021.0,2002.8632478632478,2007.0,16
Palmawasi,2023-04-29,1983.0,2021.0,2002.990909090909,2006.0,17
Palmawasi,2023-05-02,1983.0,2021.0,2003.9245283018868,2007.0,15
Palmawasi,2023-05-03,1983.0,2021.0,2002.021978021978,2006.0,16
Palmawasi,2023-05-04,1983.0,2021.0,2003.4056603773586,2006.0,14
Palmawasi,2023-05-05,1983.0,2021.0,2002.9238095238095,2006.0,15
Palmawasi,2023-05-06,1983.0,2021.0,2002.8469387755101,2006.0,16
Palmawasi,2023-05-08,1984.0,2021.0,2003.0283018867924,2007.0,15
Palmawasi,2023-05-09,1984.0,2021.0,2003.5702479338843,2008.0,16
Palmawasi,2023-05-10,1983.0,2021.0,2002.4380165289256,2007.0,18
Palmawasi,2023-05-11,1983.0,2021.0,2002.495575221239,2007.0,18
Palmawasi,2023-05-12,1983.0,2021.0,2002.84,2007.0,15
Palmawasi,2023-05-13,1983.0,2021.0,2003.12,2007.0,15
Palmawasi,2023-05-15,1983.0,2021.0,2003.0,2007.0,14
Palmawasi,2023-05-16,1983.0,2021.0,2002.2333333333333,2006.0,17
Palmawasi,2023-05-17,1983.0,2021.0,2003.1653543307086,2006.0,16
Palmawasi,2023-05-18,1983.0,2021.0,2003.5263157894738,2007.0,19
Palmawasi,2023-05-19,1983.0,2021.0,2003.7333333333333,2007.0,19
Palmawasi,2023-05-20,1984.0,2021.0,2003.9557522123894,2008.0,17
Palmawasi,2023-05-22,1984.0,2011.0,2002.8804347826087,2008.0,11
Palmawasi,2023-05-23,1984.0,2021.0,2001.9814814814815,2007.0,13
Palmawasi,2023-05-24,1984.0,2021.0,2003.106796116505,2007.0,11
Palmawasi,2023-05-25,1983.0,2021.0,2002.4579439252336,2006.0,17
Palmawasi,2023-05-26,1983.0,2021.0,2001.576923076923,2006.0,18
Palmawasi,2023-05-27,1983.0,2021.0,2000.89,2004.0,14
Palmawasi,2023-05-29,1983.0,2021.0,2002.1574074074074,2006.0,18
Palmawasi,2023-05-30,1983.0,2021.0,2001.728971962617,2006.0,18
Palmawasi,2023-05-31,1983.0,2021.0,2001.4044943820224,2007.0,17
Palmawasi,2023-06-01,1983.0,2021.0,2003.436974789916,2007.0,17
Palmawasi,2023-06-02,1983.0,2021.0,2002.908163265306,2007.5,16
Palmawasi,2023-06-05,1984.0,2021.0,2003.4044943820224,2008.0,14
Palmawasi,2023-06-06,1984.0,2021.0,2003.5242718446602,2007.0,14
Palmawasi,2023-06-07,1984.0,2021.0,2002.826923076923,2007.0,13
Palmawasi,2023-06-08,1984.0,2021.0,2002.2363636363636,2006.0,13
Palmawasi,2023-06-09,1983.0,2021.0,2002.070796460177,2006.0,17
Palmawasi,2023-06-10,1983.0,2021.0,2002.3529411764705,2006.0,17
Palmawasi,2023-06-12,1983.0,2021.0,2002.1681415929204,2006.0,18
Palmawasi,2023-06-13,1983.0,2021.0,2001.9615384615386,2006.5,17
Palmawasi,2023-06-14,1983.0,2021.0,2001.5168539325844,2007.0,15
Palmawasi,2023-06-15,1983.0,2021.0,2002.8684210526317,2008.0,17
Palmawasi,2023-06-16,1983.0,2021.0,2003.1553398058252,2008.0,13
Palmawasi,2023-06-17,1983.0,2021.0,2003.94,2008.0,13
Palmawasi,2023-06-19,1984.0,2021.0,2004.2142857142858,2007.0,16
Palmawasi,2023-06-20,1984.0,2021.0,2002.4793388429753,2007.0,15
Palmawasi,2023-06-21,1984.0,2021.0,2002.8425196850394,2007.0,16
Palmawasi,2023-06-22,1984.0,2021.0,2001.8487394957983,2006.0,14
Palmawasi,2023-06-23,1983.0,2021.0,2002.0403225806451,2005.0,18
Palmawasi,2023-06-24,1983.0,2021.0,2001.8349514563106,2005.0,17
Palmawasi,2023-06-26,1983.0,2021.0,2002.6727272727273,2007.0,16
Palmawasi,2023-06-27,1983.0,2021.0,2003.5121951219512,2007.0,17
Palmawasi,2023-06-28,1983.0,2021.0,2002.5772357723577,2008.0,17
Palmawasi,2023-06-29,1983.0,2021.0,2003.3275862068965,2008.0,15
Palmawasi,2023-06-30,1983.0,2021.0,2003.719008264463,2007.0,15
Palmawasi,2023-07-01,1984.0,2021.0,2002.5436893203882,2007.0,16
Palmawasi,2023-07-03,1984.0,2021.0,2003.392523364486,2007.0,15
Palmawasi,2023-07-04,1984.0,2021.0,2002.723404255319,2007.0,15
Palmawasi,2023-07-05,1984.0,2021.0,2002.8727272727272,2006.0,15
Palmawasi,2023-07-06,1983.0,2021.0,2002.4220183486239,2006.0,18
Palmawasi,2023-07-07,1983.0,2021.0,2002.1386138613861,2007.0,17
Palmawasi,2023-07-08,1983.0,2021.0,2003.25,2007.0,16
Palmawasi,2023-07-10,1983.0,2021.0,2002.7545454545455,2008.0,16
Palmawasi,2023-07-11,1983.0,2021.0,2003.0689655172414,2007.0,14
Palmawasi,2023-07-12,1983.0,2021.0,2004.5846153846153,2009.0,16
Palmawasi,2023-07-13,1983.0,2021.0,2004.177966101695,2008.0,16
Palmawasi,2023-07-14,1984.0,2021.0,2004.1271186440679,2007.5,14
Palmawasi,2023-07-15,1984.0,2021.0,2002.6057692307693,2006.0,14
Palmawasi,2023-07-17,1984.0,2021.0,2001.851485148515,2005.0,17
Palmawasi,2023-07-18,1984.0,2021.0,2002.2641509433963,2006.0,16
Palmawasi,2023-07-19,1984.0,2021.0,2001.7948717948718,2007.0,16
Palmawasi,2023-07-20,1983.0,2021.0,2003.2372881355932,2007.0,16
Palmawasi,2023-07-21,1983.0,2021.0,2003.568,2008.0,19
Palmawasi,2023-07-22,1983.0,2021.0,2004.1810344827586,2008.0,16
Palmawasi,2023-07-24,1983.0,2021.0,2004.1739130434783,2008.0,18
Palmawasi,2023-07-25,1983.0,2021.0,2003.7404580152672,2007.0,17
Palmawasi,2023-07-26,1983.0,2021.0,2003.3083333333334,2007.0,17
Palmawasi,2023-07-27,1983.0,2021.0,2002.6442307692307,2007.0,16
Palmawasi,2023-07-31,1984.0,2021.0,2002.7956989247311,2006.0,12
Palmawasi,2023-08-01,1984.0,2021.0,2002.7238095238095,2006.0,15
Palmawasi,2023-08-02,1984.0,2021.0,2001.8235294117646,2007.0,14
Palmawasi,2023-08-03,1984.0,2021.0,2002.5092592592594,2007.5,16
Palmawasi,2023-08-04,1984.0,2021.0,2002.1626016260163,2007.0,18
Palmawasi,2023-08-05,1983.0,2021.0,2001.9405940594058,2007.0,18
Palmawasi,2023-08-07,1983.0,2021.0,2003.5566037735848,2007.0,16
Palmawasi,2023-08-08,1983.0,2021.0,2003.495575221239,2006.0,15
Palmawasi,2023-08-09,1983.0,2021.0,2003.8559322033898,2007.0,17
Palmawasi,2023-08-10,1983.0,2021.0,2003.3703703703704,2007.0,16
Palmawasi,2023-08-11,1983.0,2021.0,2003.0238095238096,2006.5,16
Palmawasi,2023-08-12,1983.0,2021.0,2002.0673076923076,2006.0,15
Palmawasi,2023-08-14,1984.0,2021.0,2002.9569892473119,2007.0,18
Palmawasi,2023-08-15,1984.0,2021.0,2002.1057692307693,2007.0,14
Palmawasi,2023-08-16,1984.0,2021.0,2002.5462962962963,2007.5,14
Palmawasi,2023-08-17,1984.0,2021.0,2003.0176991150443,2008.0,15
Palmawasi,2023-08-18,1984.0,2021.0,2002.3162393162393,2004.0,15
Palmawasi,2023-08-19,1984.0,2021.0,2002.6635514018692,2007.0,17
Palmawasi,2023-08-20,2009.0,2011.0,2009.8,2009.0,2
Palmawasi,2023-08-21,1984.0,2021.0,2003.2095238095237,2007.0,15
Palmawasi,2023-08-22,1983.0,2021.0,2003.0,2007.0,14
Palmawasi,2023-08-23,1983.0,2021.0,2003.196261682243,2007.0,14
Palmawasi,2023-08-24,1983.0,2021.0,2002.3119266055046,2007.0,14
Palmawasi,2023-08-25,1983.0,2021.0,2002.4722222222222,2006.0,17
Palmawasi,2023-08-26,1983.0,2021.0,2003.6140350877192,2007.0,17
Palmawasi,2023-08-27,2009.0,2009.0,2009.0,2009.0,1
Palmawasi,2023-08-28,1983.0,2021.0,2003.9767441860465,2008.0,18
Palmawasi,2023-08-29,1983.0,2021.0,2003.520325203252,2008.0,18
Palmawasi,2023-08-30,1984.0,2021.0,2003.310924369748,2007.0,17
Palmawasi,2023-08-31,1984.0,2021.0,2003.25,2007.0,14
Palmawasi,2023-09-01,1984.0,2021.0,2003.9107142857142,2008.0,14
Palmawasi,2023-09-04,1984.0,2021.0,2003.7448979591836,2007.0,15
Palmawasi,2023-09-05,1984.0,2021.0,2001.9333333333334,2006.0,16
Palmawasi,2023-09-06,1984.0,2021.0,2002.550847457627,2006.0,15
Palmawasi,2023-09-07,1983.0,2021.0,2003.3636363636363,2007.0,17
Palmawasi,2023-09-08,1983.0,2021.0,2002.4344262295083,2007.0,18
Palmawasi,2023-09-09,1984.0,2021.0,2002.0645161290322,2007.0,16
Palmawasi,2023-09-11,1983.0,2021.0,2002.032786885246,2007.0,16
Palmawasi,2023-09-12,1983.0,2021.0,2003.1293103448277,2007.0,17
Palmawasi,2023-09-13,1983.0,2021.0,2003.90756302521,2007.0,16
Palmawasi,2023-09-14,1984.0,2021.0,2003.7708333333333,2007.0,12
Palmawasi,2023-09-15,1984.0,2021.0,2003.0916666666667,2007.0,15
Palmawasi,2023-09-16,1984.0,2021.0,2001.9431818181818,2005.5,15
Palmawasi,2023-09-18,1984.0,2021.0,2002.6153846153845,2007.0,15
Palmawasi,2023-09-19,1984.0,2021.0,2001.8203125,2007.0,12
Palmawasi,2023-09-20,1983.0,2021.0,2002.6142857142856,2007.0,17
Palmawasi,2023-09-21,1983.0,2021.0,2003.2962962962963,2007.0,17
Palmawasi,2023-09-22,1984.0,2021.0,2002.2283464566929,2007.0,16
Palmawasi,2023-09-23,1984.0,2021.0,2001.4725274725274,2006.0,15
Palmawasi,2023-09-24,2003.0,2003.0,2003.0,2003.0,1
Palmawasi,2023-09-25,1983.0,2021.0,2002.8803418803418,2006.0,18
Palmawasi,2023-09-26,1983.0,2021.0,2003.7083333333333,2007.0,17
Palmawasi,2023-09-27,1984.0,2021.0,2002.7094017094016,2006.0,15
Palmawasi,2023-09-28,1984.0,2021.0,2003.2478632478633,2007.0,16
Palmawasi,2023-09-29,1984.0,2021.0,2002.3362831858408,2006.0,15
Palmawasi,2023-10-02,1984.0,2021.0,2003.1237113402062,2007.0,13
Palmawasi,2023-10-03,1984.0,2021.0,2002.3153153153153,2007.0,14
Palmawasi,2023-10-04,1984.0,2021.0,2003.549180327869,2008.0,15
Palmawasi,2023-10-05,1983.0,2021.0,2002.948275862069,2007.5,15
Palmawasi,2023-10-06,1983.0,2021.0,2003.3984962406016,2007.0,18
Palmawasi,2023-10-07,1984.0,2021.0,2002.8962264150944,2006.0,17
Palmawasi,2023-10-08,2009.0,2011.0,2010.0,2010.0,2
Palmawasi,2023-10-09,1983.0,2021.0,2003.6725663716813,2006.0,18
Palmawasi,2023-10-10,1983.0,2021.0,2003.5669291338584,2007.0,17
Palmawasi,2023-10-11,1984.0,2021.0,2003.8699186991869,2007.0,13
Palmawasi,2023-10-12,1984.0,2021.0,2003.251968503937,2007.0,17
Palmawasi,2023-10-13,1984.0,2021.0,2002.420634920635,2006.5,14
Palmawasi,2023-10-14,1984.0,2021.0,2001.6836734693877,2007.0,13
Palmawasi,2023-10-16,1984.0,2021.0,2002.390625,2007.0,15
Palmawasi,2023-10-17,1984.0,2021.0,2002.3529411764705,2007.0,15
Palmawasi,2023-10-18,1983.0,2021.0,2002.888888888889,2007.0,17
Palmawasi,2023-10-19,1983.0,2021.0,2002.8292682926829,2007.0,18
Palmawasi,2023-10-20,1983.0,2021.0,2003.8046875,2007.0,18
Palmawasi,2023-10-21,1984.0,2021.0,2004.989247311828,2007.0,15
Palmawasi,2023-10-23,1983.0,2021.0,2004.1417322834645,2007.0,15
Palmawasi,2023-10-24,1983.0,2021.0,2004.1268656716418,2007.0,16
Palmawasi,2023-10-25,1984.0,2021.0,2002.7073170731708,2006.0,16
Palmawasi,2023-10-26,1984.0,2021.0,2002.9655172413793,2006.0,15
Palmawasi,2023-10-27,1984.0,2021.0,2002.5959595959596,2007.0,14
Palmawasi,2023-10-28,1984.0,2021.0,2002.4646464646464,2007.0,16
Palmawasi,2023-10-30,1984.0,2021.0,2002.449152542373,2007.0,16
Palmawasi,2023-10-31,1984.0,2021.0,2002.576923076923,2007.0,13
Palmawasi,2023-11-01,1983.0,2021.0,2002.0921985815603,2007.0,18
Palmawasi,2023-11-02,1983.0,2021.0,2002.2558139534883,2006.0,19
Palmawasi,2023-11-03,1984.0,2021.0,2003.654867256637,2007.0,17
Palmawasi,2023-11-04,2009.0,2009.0,2009.0,2009.0,1
Palmawasi,2023-11-06,1984.0,2021.0,2004.0172413793102,2007.0,15
Palmawasi,2023-11-07,1983.0,2021.0,2003.4552845528456,2007.0,16
Palmawasi,2023-11-08,1983.0,2021.0,2002.3130434782609,2006.0,15
Palmawasi,2023-11-09,1984.0,2021.0,2003.211009174312,2006.0,15
Palmawasi,2023-11-10,1984.0,2021.0,2002.6782608695653,2007.0,14
Palmawasi,2023-11-11,1984.0,2021.0,2003.2568807339449,2007.0,15
Palmawasi,2023-11-13,1984.0,2021.0,2002.9912280701753,2007.0,13
Palmawasi,2023-11-14,1984.0,2021.0,2002.4850746268658,2007.0,14
Palmawasi,2023-11-15,1984.0,2021.0,2002.3469387755101,2007.0,16
Palmawasi,2023-11-16,1984.0,2021.0,2003.3288590604027,2007.0,18
Palmawasi,2023-11-17,1983.0,2021.0,2003.2388059701493,2007.0,20
Palmawasi,2023-11-18,1983.0,2021.0,2003.0,2006.0,20
Palmawasi,2023-11-19,2009.0,2009.0,2009.0,2009.0,1
Palmawasi,2023-11-20,1984.0,2021.0,2004.044642857143,2007.0,16
Palmawasi,2023-11-21,1983.0,2021.0,2004.1923076923076,2008.0,14
Palmawasi,2023-11-22,1984.0,2021.0,2003.8759124087592,2008.0,15
Palmawasi,2023-11-23,1984.0,2021.0,2003.3392857142858,2007.0,15
Palmawasi,2023-11-24,1984.0,2021.0,2002.5474452554745,2007.0,15
Palmawasi,2023-11-25,1984.0,2021.0,2001.3092783505156,2006.0,15
Palmawasi,2023-11-27,1984.0,2021.0,2002.78125,2006.0,16
Palmawasi,2023-11-28,1984.0,2021.0,2002.4166666666667,2006.0,16
Palmawasi,2023-11-29,1984.0,2021.0,2002.4244604316548,2006.0,18
Palmawasi,2023-11-30,1983.0,2021.0,2002.578125,2006.0,20
Palmawasi,2023-12-01,1983.0,2021.0,2003.177966101695,2007.0,19
Palmawasi,2023-12-02,1998.0,2007.0,2003.5555555555557,2006.0,4
Palmawasi,2023-12-04,1984.0,2021.0,2003.6138613861385,2007.0,15
Palmawasi,2023-12-05,1983.0,2021.0,2003.962962962963,2008.0,16
Palmawasi,2023-12-06,1983.0,2021.0,2002.9739130434782,2006.0,15
Palmawasi,2023-12-07,1983.0,2021.0,2003.145299145299,2007.0,15
Palmawasi,2023-12-08,1984.0,2021.0,2002.704081632653,2007.0,13
Palmawasi,2023-12-09,2007.0,2009.0,2008.0,2008.0,2
Palmawasi,2023-12-11,1984.0,2021.0,2002.7567567567567,2007.0,13
Palmawasi,2023-12-12,1984.0,2021.0,2002.0762711864406,2007.0,13
Palmawasi,2023-12-13,1984.0,2021.0,2002.1538461538462,2006.0,16
Palmawasi,2023-12-14,1984.0,2021.0,2003.2260869565218,2007.0,17
Palmawasi,2023-12-15,1984.0,2021.0,2002.354609929078,2006.0,16
Palmawasi,2023-12-16,1984.0,2021.0,2003.01,2006.0,16
Palmawasi,2023-12-18,1983.0,2021.0,2003.837606837607,2006.0,19
Palmawasi,2023-12-19,1983.0,2021.0,2004.1555555555556,2007.0,19
Palmawasi,2023-12-20,1983.0,2021.0,2003.61,2007.0,14
Palmawasi,2023-12-21,1983.0,2021.0,2003.6716417910447,2007.0,15
Palmawasi,2023-12-22,1983.0,2021.0,2003.28,2007.0,14
Palmawasi,2023-12-23,1983.0,2021.0,2003.2619047619048,2007.0,12
Palmawasi,2023-12-26,1983.0,2021.0,2003.1616161616162,2007.0,14
Palmawasi,2023-12-27,1984.0,2021.0,2002.8080808080808,2007.0,13
Palmawasi,2023-12-28,1984.0,2021.0,2003.904347826087,2007.0,13
Palmawasi,2023-12-29,1984.0,2021.0,2003.8661417322835,2007.0,17
Palmawasi,2023-12-30,1984.0,2021.0,2002.9375,2007.0,18
Palmawasi,2024-01-02,1984.0,2021.0,2002.875,2006.0,16
Palmawasi,2024-01-03,1984.0,2021.0,2002.4504504504505,2006.0,17
Palmawasi,2024-01-04,1984.0,2021.0,2002.0176991150443,2006.0,18
Palmawasi,2024-01-05,1984.0,2021.0,2003.049180327869,2007.0,17
Palmawasi,2024-01-06,1984.0,2021.0,2002.9239130434783,2007.5,15
Palmawasi,2024-01-08,1983.0,2021.0,2003.6206896551723,2007.0,16
Palmawasi,2024-01-09,1983.0,2021.0,2003.1858407079646,2007.0,14
Palmawasi,2024-01-10,1983.0,2021.0,2003.2636363636364,2007.0,16
Palmawasi,2024-01-11,1984.0,2021.0,2003.3821138211383,2007.0,13
Palmawasi,2024-01-12,1983.0,2021.0,2002.957627118644,2006.0,16
Palmawasi,2024-01-13,1983.0,2021.0,2002.6559139784947,2006.0,14
Palmawasi,2024-01-14,2009.0,2009.0,2009.0,2009.0,1
Palmawasi,2024-01-15,1983.0,2021.0,2002.3725490196077,2006.0,15
Palmawasi,2024-01-16,1983.0,2021.0,2002.864406779661,2006.0,17
Palmawasi,2024-01-17,1984.0,2021.0,2002.952380952381,2006.0,16
Palmawasi,2024-01-18,1984.0,2021.0,2003.5182481751824,2007.0,17
Palmawasi,2024-01-19,1984.0,2021.0,2003.5555555555557,2009.0,18
Palmawasi,2024-01-20,1984.0,2021.0,2002.0898876404494,2007.0,16
Palmawasi,2024-01-22,1984.0,2021.0,2003.1176470588234,2007.0,16
Palmawasi,2024-01-23,1983.0,2021.0,2002.78125,2007.0,14
Palmawasi,2024-01-24,1983.0,2021.0,2002.1746031746031,2007.0,14
Palmawasi,2024-01-25,1984.0,2021.0,2001.9391304347826,2006.0,14
Palmawasi,2024-01-26,1983.0,2021.0,2001.801724137931,2005.0,16
Palmawasi,2024-01-27,1983.0,2021.0,2002.388888888889,2006.0,18
Palmawasi,2024-01-29,1984.0,2021.0,2002.4608695652173,2006.0,17
Palmawasi,2024-01-30,1984.0,2021.0,2003.5433070866143,2008.0,16
Palmawasi,2024-01-31,1984.0,2021.0,2003.621212121212,2008.0,18
Palmawasi,2024-02-01,1984.0,2021.0,2003.925,2008.0,13
Palmawasi,2024-02-02,1984.0,2021.0,2003.4102564102564,2007.0,11
Palmawasi,2024-02-03,1983.0,2021.0,2001.6463414634147,2004.0,14
Palmawasi,2024-02-05,1983.0,2021.0,2003.0,2006.0,15
Palmawasi,2024-02-06,1984.0,2021.0,2003.0,2007.0,12
