PTANIO,PTNOMBREMES,"Date(PTDIA, 'DD/MM/YYYY')",PROPIOS,TERCEROS,TOTAL,PARTICIPACION CP,PLANTACION,FECHA
2020,Marzo,2020-03-14 00:00:00,687.12,0.0,687.12,0.0,Palmawasi,2020-03-14
2020,Marzo,2020-03-15 00:00:00,228.9,0.0,228.9,0.0,Palmawasi,2020-03-15
2020,Marzo,2020-03-16 00:00:00,105.92,0.0,105.92,0.0,Palmawasi,2020-03-16
2020,Marzo,2020-03-17 00:00:00,79.67,0.0,79.67,0.0,Palmawasi,2020-03-17
2020,Marzo,2020-03-18 00:00:00,747.69,0.0,747.69,0.0,Palmawasi,2020-03-18
2020,Marzo,2020-03-19 00:00:00,551.35,0.0,551.35,0.0,Palmawasi,2020-03-19
2020,Marzo,2020-03-20 00:00:00,618.66,0.0,618.66,0.0,Palmawasi,2020-03-20
2020,Marzo,2020-03-21 00:00:00,552.15,0.0,552.15,0.0,Palmawasi,2020-03-21
2020,Marzo,2020-03-22 00:00:00,370.14,0.0,370.14,0.0,Palmawasi,2020-03-22
2020,Marzo,2020-03-23 00:00:00,505.78,0.0,505.78,0.0,Palmawasi,2020-03-23
2020,Marzo,2020-03-24 00:00:00,547.45,0.0,547.45,0.0,Palmawasi,2020-03-24
2020,Marzo,2020-03-25 00:00:00,622.5500000000002,0.0,622.5500000000002,0.0,Palmawasi,2020-03-25
2020,Marzo,2020-03-26 00:00:00,571.48,0.0,571.48,0.0,Palmawasi,2020-03-26
2020,Marzo,2020-03-27 00:00:00,614.88,0.0,614.88,0.0,Palmawasi,2020-03-27
2020,Marzo,2020-03-28 00:00:00,645.41,0.0,645.41,0.0,Palmawasi,2020-03-28
2020,Marzo,2020-03-29 00:00:00,137.15,0.0,137.15,0.0,Palmawasi,2020-03-29
2020,Marzo,2020-03-30 00:00:00,643.63,0.0,643.63,0.0,Palmawasi,2020-03-30
2020,Marzo,2020-03-31 00:00:00,627.48,0.0,627.48,0.0,Palmawasi,2020-03-31
2020,Abril,2020-04-01 00:00:00,657.94,0.0,657.94,0.0,Palmawasi,2020-04-01
2020,Abril,2020-04-02 00:00:00,573.2,0.0,573.2,0.0,Palmawasi,2020-04-02
2020,Abril,2020-04-03 00:00:00,611.18,0.0,611.18,0.0,Palmawasi,2020-04-03
2020,Abril,2020-04-04 00:00:00,593.85,0.0,593.85,0.0,Palmawasi,2020-04-04
2020,Abril,2020-04-06 00:00:00,532.36,0.0,532.36,0.0,Palmawasi,2020-04-06
2020,Abril,2020-04-07 00:00:00,709.19,0.0,709.19,0.0,Palmawasi,2020-04-07
2020,Abril,2020-04-08 00:00:00,553.45,0.0,553.45,0.0,Palmawasi,2020-04-08
2020,Abril,2020-04-09 00:00:00,522.62,0.0,522.62,0.0,Palmawasi,2020-04-09
2020,Abril,2020-04-10 00:00:00,500.94,0.0,500.94,0.0,Palmawasi,2020-04-10
2020,Abril,2020-04-11 00:00:00,435.16,0.0,435.16,0.0,Palmawasi,2020-04-11
2020,Abril,2020-04-13 00:00:00,425.02,0.0,425.02,0.0,Palmawasi,2020-04-13
2020,Abril,2020-04-14 00:00:00,491.31,0.0,491.31,0.0,Palmawasi,2020-04-14
2020,Abril,2020-04-15 00:00:00,530.87,0.0,530.87,0.0,Palmawasi,2020-04-15
2020,Abril,2020-04-16 00:00:00,615.08,0.0,615.08,0.0,Palmawasi,2020-04-16
2020,Abril,2020-04-17 00:00:00,709.53,0.0,709.53,0.0,Palmawasi,2020-04-17
2020,Abril,2020-04-18 00:00:00,768.68,0.0,768.68,0.0,Palmawasi,2020-04-18
2020,Abril,2020-04-19 00:00:00,99.96000000000001,0.0,99.96000000000001,0.0,Palmawasi,2020-04-19
2020,Abril,2020-04-20 00:00:00,808.6,0.0,808.6,0.0,Palmawasi,2020-04-20
2020,Abril,2020-04-21 00:00:00,699.5,0.0,699.5,0.0,Palmawasi,2020-04-21
2020,Abril,2020-04-22 00:00:00,754.89,0.0,754.89,0.0,Palmawasi,2020-04-22
2020,Abril,2020-04-23 00:00:00,696.27,0.0,696.27,0.0,Palmawasi,2020-04-23
2020,Abril,2020-04-24 00:00:00,704.97,0.0,704.97,0.0,Palmawasi,2020-04-24
2020,Abril,2020-04-25 00:00:00,654.81,0.0,654.81,0.0,Palmawasi,2020-04-25
2020,Abril,2020-04-26 00:00:00,130.48,0.0,130.48,0.0,Palmawasi,2020-04-26
2020,Abril,2020-04-27 00:00:00,734.7,0.0,734.7,0.0,Palmawasi,2020-04-27
2020,Abril,2020-04-28 00:00:00,759.87,0.0,759.87,0.0,Palmawasi,2020-04-28
2020,Abril,2020-04-29 00:00:00,772.57,0.0,772.57,0.0,Palmawasi,2020-04-29
2020,Abril,2020-04-30 00:00:00,827.59,0.0,827.59,0.0,Palmawasi,2020-04-30
2020,Mayo,2020-05-01 00:00:00,755.36,0.0,755.36,0.0,Palmawasi,2020-05-01
2020,Mayo,2020-05-02 00:00:00,712.13,0.0,712.13,0.0,Palmawasi,2020-05-02
2020,Mayo,2020-05-04 00:00:00,585.3000000000002,0.0,585.3000000000002,0.0,Palmawasi,2020-05-04
2020,Mayo,2020-05-05 00:00:00,860.9200000000001,0.0,860.9200000000001,0.0,Palmawasi,2020-05-05
2020,Mayo,2020-05-06 00:00:00,722.44,0.0,722.44,0.0,Palmawasi,2020-05-06
2020,Mayo,2020-05-07 00:00:00,771.77,0.0,771.77,0.0,Palmawasi,2020-05-07
2020,Mayo,2020-05-08 00:00:00,852.62,0.0,852.62,0.0,Palmawasi,2020-05-08
2020,Mayo,2020-05-09 00:00:00,622.78,0.0,622.78,0.0,Palmawasi,2020-05-09
2020,Mayo,2020-05-11 00:00:00,496.89,0.0,496.89,0.0,Palmawasi,2020-05-11
2020,Mayo,2020-05-12 00:00:00,745.32,0.0,745.32,0.0,Palmawasi,2020-05-12
2020,Mayo,2020-05-13 00:00:00,653.22,0.0,653.22,0.0,Palmawasi,2020-05-13
2020,Mayo,2020-05-14 00:00:00,683.09,0.0,683.09,0.0,Palmawasi,2020-05-14
2020,Mayo,2020-05-15 00:00:00,910.31,0.0,910.31,0.0,Palmawasi,2020-05-15
2020,Mayo,2020-05-16 00:00:00,778.35,0.0,778.35,0.0,Palmawasi,2020-05-16
2020,Mayo,2020-05-18 00:00:00,758.5,0.0,758.5,0.0,Palmawasi,2020-05-18
2020,Mayo,2020-05-19 00:00:00,752.43,0.0,752.43,0.0,Palmawasi,2020-05-19
2020,Mayo,2020-05-20 00:00:00,856.0500000000002,0.0,856.0500000000002,0.0,Palmawasi,2020-05-20
2020,Mayo,2020-05-21 00:00:00,817.21,0.0,817.21,0.0,Palmawasi,2020-05-21
2020,Mayo,2020-05-22 00:00:00,974.36,0.0,974.36,0.0,Palmawasi,2020-05-22
2020,Mayo,2020-05-23 00:00:00,1088.38,0.0,1088.38,0.0,Palmawasi,2020-05-23
2020,Mayo,2020-05-24 00:00:00,523.98,0.0,523.98,0.0,Palmawasi,2020-05-24
2020,Mayo,2020-05-25 00:00:00,956.15,0.0,956.15,0.0,Palmawasi,2020-05-25
2020,Mayo,2020-05-26 00:00:00,991.4,0.0,991.4,0.0,Palmawasi,2020-05-26
2020,Mayo,2020-05-27 00:00:00,880.46,0.0,880.46,0.0,Palmawasi,2020-05-27
2020,Mayo,2020-05-28 00:00:00,860.28,0.0,860.28,0.0,Palmawasi,2020-05-28
2020,Mayo,2020-05-29 00:00:00,857.57,0.0,857.57,0.0,Palmawasi,2020-05-29
2020,Mayo,2020-05-30 00:00:00,631.63,0.0,631.63,0.0,Palmawasi,2020-05-30
2020,Junio,2020-06-01 00:00:00,408.07,0.0,408.07,0.0,Palmawasi,2020-06-01
2020,Junio,2020-06-02 00:00:00,525.82,0.0,525.82,0.0,Palmawasi,2020-06-02
2020,Junio,2020-06-03 00:00:00,582.21,0.0,582.21,0.0,Palmawasi,2020-06-03
2020,Junio,2020-06-04 00:00:00,757.61,0.0,757.61,0.0,Palmawasi,2020-06-04
2020,Junio,2020-06-05 00:00:00,635.98,0.0,635.98,0.0,Palmawasi,2020-06-05
2020,Junio,2020-06-06 00:00:00,606.61,0.0,606.61,0.0,Palmawasi,2020-06-06
2020,Junio,2020-06-07 00:00:00,61.9,0.0,61.9,0.0,Palmawasi,2020-06-07
2020,Junio,2020-06-08 00:00:00,450.42,0.0,450.42,0.0,Palmawasi,2020-06-08
2020,Junio,2020-06-09 00:00:00,595.39,0.0,595.39,0.0,Palmawasi,2020-06-09
2020,Junio,2020-06-10 00:00:00,653.67,0.0,653.67,0.0,Palmawasi,2020-06-10
2020,Junio,2020-06-11 00:00:00,757.92,0.0,757.92,0.0,Palmawasi,2020-06-11
2020,Junio,2020-06-12 00:00:00,857.99,0.0,857.99,0.0,Palmawasi,2020-06-12
2020,Junio,2020-06-13 00:00:00,620.49,0.0,620.49,0.0,Palmawasi,2020-06-13
2020,Junio,2020-06-15 00:00:00,442.49,0.0,442.49,0.0,Palmawasi,2020-06-15
2020,Junio,2020-06-16 00:00:00,672.5,0.0,672.5,0.0,Palmawasi,2020-06-16
2020,Junio,2020-06-17 00:00:00,652.65,0.0,652.65,0.0,Palmawasi,2020-06-17
2020,Junio,2020-06-18 00:00:00,926.95,0.0,926.95,0.0,Palmawasi,2020-06-18
2020,Junio,2020-06-19 00:00:00,752.79,0.0,752.79,0.0,Palmawasi,2020-06-19
2020,Junio,2020-06-20 00:00:00,652.46,0.0,652.46,0.0,Palmawasi,2020-06-20
2020,Junio,2020-06-22 00:00:00,337.11,0.0,337.11,0.0,Palmawasi,2020-06-22
2020,Junio,2020-06-23 00:00:00,567.63,0.0,567.63,0.0,Palmawasi,2020-06-23
2020,Junio,2020-06-24 00:00:00,552.28,0.0,552.28,0.0,Palmawasi,2020-06-24
2020,Junio,2020-06-25 00:00:00,700.38,0.0,700.38,0.0,Palmawasi,2020-06-25
2020,Junio,2020-06-26 00:00:00,831.94,0.0,831.94,0.0,Palmawasi,2020-06-26
2020,Junio,2020-06-27 00:00:00,594.18,0.0,594.18,0.0,Palmawasi,2020-06-27
2020,Junio,2020-06-28 00:00:00,92.34,0.0,92.34,0.0,Palmawasi,2020-06-28
2020,Junio,2020-06-30 00:00:00,452.82,0.0,452.82,0.0,Palmawasi,2020-06-30
2020,Julio,2020-07-01 00:00:00,585.96,0.0,585.96,0.0,Palmawasi,2020-07-01
2020,Julio,2020-07-02 00:00:00,621.9,0.0,621.9,0.0,Palmawasi,2020-07-02
2020,Julio,2020-07-03 00:00:00,546.01,0.0,546.01,0.0,Palmawasi,2020-07-03
2020,Julio,2020-07-04 00:00:00,480.24,0.0,480.24,0.0,Palmawasi,2020-07-04
2020,Julio,2020-07-06 00:00:00,328.47,0.0,328.47,0.0,Palmawasi,2020-07-06
2020,Julio,2020-07-07 00:00:00,560.96,0.0,560.96,0.0,Palmawasi,2020-07-07
2020,Julio,2020-07-08 00:00:00,649.5500000000002,0.0,649.5500000000002,0.0,Palmawasi,2020-07-08
2020,Julio,2020-07-09 00:00:00,635.49,0.0,635.49,0.0,Palmawasi,2020-07-09
2020,Julio,2020-07-10 00:00:00,538.5,0.0,538.5,0.0,Palmawasi,2020-07-10
2020,Julio,2020-07-11 00:00:00,638.7,0.0,638.7,0.0,Palmawasi,2020-07-11
2020,Julio,2020-07-13 00:00:00,492.21,0.0,492.21,0.0,Palmawasi,2020-07-13
2020,Julio,2020-07-14 00:00:00,530.3100000000001,0.0,530.3100000000001,0.0,Palmawasi,2020-07-14
2020,Julio,2020-07-15 00:00:00,618.1,0.0,618.1,0.0,Palmawasi,2020-07-15
2020,Julio,2020-07-16 00:00:00,742.45,0.0,742.45,0.0,Palmawasi,2020-07-16
2020,Julio,2020-07-17 00:00:00,611.86,0.0,611.86,0.0,Palmawasi,2020-07-17
2020,Julio,2020-07-18 00:00:00,447.06,0.0,447.06,0.0,Palmawasi,2020-07-18
2020,Julio,2020-07-19 00:00:00,27.92,0.0,27.92,0.0,Palmawasi,2020-07-19
2020,Julio,2020-07-20 00:00:00,707.58,0.0,707.58,0.0,Palmawasi,2020-07-20
2020,Julio,2020-07-21 00:00:00,772.37,0.0,772.37,0.0,Palmawasi,2020-07-21
2020,Julio,2020-07-22 00:00:00,648.52,0.0,648.52,0.0,Palmawasi,2020-07-22
2020,Julio,2020-07-23 00:00:00,502.36,0.0,502.36,0.0,Palmawasi,2020-07-23
2020,Julio,2020-07-24 00:00:00,712.16,0.0,712.16,0.0,Palmawasi,2020-07-24
2020,Julio,2020-07-25 00:00:00,687.3000000000002,0.0,687.3000000000002,0.0,Palmawasi,2020-07-25
2020,Julio,2020-07-26 00:00:00,555.02,0.0,555.02,0.0,Palmawasi,2020-07-26
2020,Julio,2020-07-28 00:00:00,639.82,0.0,639.82,0.0,Palmawasi,2020-07-28
2020,Julio,2020-07-29 00:00:00,669.46,0.0,669.46,0.0,Palmawasi,2020-07-29
2020,Julio,2020-07-30 00:00:00,728.24,0.0,728.24,0.0,Palmawasi,2020-07-30
2020,Julio,2020-07-31 00:00:00,677.8000000000002,0.0,677.8000000000002,0.0,Palmawasi,2020-07-31
2020,Agosto,2020-08-01 00:00:00,788.4200000000001,0.0,788.4200000000001,0.0,Palmawasi,2020-08-01
2020,Agosto,2020-08-02 00:00:00,439.05,0.0,439.05,0.0,Palmawasi,2020-08-02
2020,Agosto,2020-08-03 00:00:00,687.78,0.0,687.78,0.0,Palmawasi,2020-08-03
2020,Agosto,2020-08-04 00:00:00,691.78,0.0,691.78,0.0,Palmawasi,2020-08-04
2020,Agosto,2020-08-05 00:00:00,751.5,0.0,751.5,0.0,Palmawasi,2020-08-05
2020,Agosto,2020-08-06 00:00:00,791.0500000000002,0.0,791.0500000000002,0.0,Palmawasi,2020-08-06
2020,Agosto,2020-08-07 00:00:00,785.79,0.0,785.79,0.0,Palmawasi,2020-08-07
2020,Agosto,2020-08-08 00:00:00,718.14,0.0,718.14,0.0,Palmawasi,2020-08-08
2020,Agosto,2020-08-09 00:00:00,122.96,0.0,122.96,0.0,Palmawasi,2020-08-09
2020,Agosto,2020-08-10 00:00:00,690.98,0.0,690.98,0.0,Palmawasi,2020-08-10
2020,Agosto,2020-08-11 00:00:00,749.65,0.0,749.65,0.0,Palmawasi,2020-08-11
2020,Agosto,2020-08-12 00:00:00,751.81,0.0,751.81,0.0,Palmawasi,2020-08-12
2020,Agosto,2020-08-13 00:00:00,734.21,0.0,734.21,0.0,Palmawasi,2020-08-13
2020,Agosto,2020-08-14 00:00:00,825.37,0.0,825.37,0.0,Palmawasi,2020-08-14
2020,Agosto,2020-08-15 00:00:00,764.34,0.0,764.34,0.0,Palmawasi,2020-08-15
2020,Agosto,2020-08-16 00:00:00,549.91,0.0,549.91,0.0,Palmawasi,2020-08-16
2020,Agosto,2020-08-17 00:00:00,788.83,0.0,788.83,0.0,Palmawasi,2020-08-17
2020,Agosto,2020-08-18 00:00:00,745.18,0.0,745.18,0.0,Palmawasi,2020-08-18
2020,Agosto,2020-08-19 00:00:00,792.95,0.0,792.95,0.0,Palmawasi,2020-08-19
2020,Agosto,2020-08-20 00:00:00,651.73,0.0,651.73,0.0,Palmawasi,2020-08-20
2020,Agosto,2020-08-21 00:00:00,815.99,0.0,815.99,0.0,Palmawasi,2020-08-21
2020,Agosto,2020-08-22 00:00:00,850.37,0.0,850.37,0.0,Palmawasi,2020-08-22
2020,Agosto,2020-08-23 00:00:00,318.24,0.0,318.24,0.0,Palmawasi,2020-08-23
2020,Agosto,2020-08-24 00:00:00,785.49,0.0,785.49,0.0,Palmawasi,2020-08-24
2020,Agosto,2020-08-25 00:00:00,833.43,0.0,833.43,0.0,Palmawasi,2020-08-25
2020,Agosto,2020-08-26 00:00:00,796.87,0.0,796.87,0.0,Palmawasi,2020-08-26
2020,Agosto,2020-08-27 00:00:00,954.35,0.0,954.35,0.0,Palmawasi,2020-08-27
2020,Agosto,2020-08-28 00:00:00,831.68,0.0,831.68,0.0,Palmawasi,2020-08-28
2020,Agosto,2020-08-29 00:00:00,836.97,0.0,836.97,0.0,Palmawasi,2020-08-29
2020,Agosto,2020-08-30 00:00:00,566.85,0.0,566.85,0.0,Palmawasi,2020-08-30
2020,Agosto,2020-08-31 00:00:00,649.65,0.0,649.65,0.0,Palmawasi,2020-08-31
2020,Setiembre,2020-09-01 00:00:00,753.41,0.0,753.41,0.0,Palmawasi,2020-09-01
2020,Setiembre,2020-09-02 00:00:00,686.87,0.0,686.87,0.0,Palmawasi,2020-09-02
2020,Setiembre,2020-09-03 00:00:00,710.53,0.0,710.53,0.0,Palmawasi,2020-09-03
2020,Setiembre,2020-09-04 00:00:00,773.32,0.0,773.32,0.0,Palmawasi,2020-09-04
2020,Setiembre,2020-09-05 00:00:00,788.71,0.0,788.71,0.0,Palmawasi,2020-09-05
2020,Setiembre,2020-09-06 00:00:00,263.86,0.0,263.86,0.0,Palmawasi,2020-09-06
2020,Setiembre,2020-09-07 00:00:00,705.32,0.0,705.32,0.0,Palmawasi,2020-09-07
2020,Setiembre,2020-09-08 00:00:00,836.12,0.0,836.12,0.0,Palmawasi,2020-09-08
2020,Setiembre,2020-09-09 00:00:00,734.13,0.0,734.13,0.0,Palmawasi,2020-09-09
2020,Setiembre,2020-09-10 00:00:00,759.88,0.0,759.88,0.0,Palmawasi,2020-09-10
2020,Setiembre,2020-09-11 00:00:00,755.65,0.0,755.65,0.0,Palmawasi,2020-09-11
2020,Setiembre,2020-09-12 00:00:00,828.1700000000001,0.0,828.1700000000001,0.0,Palmawasi,2020-09-12
2020,Setiembre,2020-09-13 00:00:00,30.51,0.0,30.51,0.0,Palmawasi,2020-09-13
2020,Setiembre,2020-09-14 00:00:00,631.17,0.0,631.17,0.0,Palmawasi,2020-09-14
2020,Setiembre,2020-09-15 00:00:00,785.15,0.0,785.15,0.0,Palmawasi,2020-09-15
2020,Setiembre,2020-09-16 00:00:00,912.62,0.0,912.62,0.0,Palmawasi,2020-09-16
2020,Setiembre,2020-09-17 00:00:00,826.3000000000002,0.0,826.3000000000002,0.0,Palmawasi,2020-09-17
2020,Setiembre,2020-09-18 00:00:00,1003.66,0.0,1003.66,0.0,Palmawasi,2020-09-18
2020,Setiembre,2020-09-19 00:00:00,746.19,0.0,746.19,0.0,Palmawasi,2020-09-19
2020,Setiembre,2020-09-20 00:00:00,574.45,0.0,574.45,0.0,Palmawasi,2020-09-20
2020,Setiembre,2020-09-21 00:00:00,864.83,0.0,864.83,0.0,Palmawasi,2020-09-21
2020,Setiembre,2020-09-22 00:00:00,813.08,0.0,813.08,0.0,Palmawasi,2020-09-22
2020,Setiembre,2020-09-23 00:00:00,836.96,0.0,836.96,0.0,Palmawasi,2020-09-23
2020,Setiembre,2020-09-24 00:00:00,996.74,0.0,996.74,0.0,Palmawasi,2020-09-24
2020,Setiembre,2020-09-25 00:00:00,924.9200000000001,0.0,924.9200000000001,0.0,Palmawasi,2020-09-25
2020,Setiembre,2020-09-26 00:00:00,969.77,0.0,969.77,0.0,Palmawasi,2020-09-26
2020,Setiembre,2020-09-27 00:00:00,77.34,0.0,77.34,0.0,Palmawasi,2020-09-27
2020,Setiembre,2020-09-28 00:00:00,803.58,0.0,803.58,0.0,Palmawasi,2020-09-28
2020,Setiembre,2020-09-29 00:00:00,973.33,0.0,973.33,0.0,Palmawasi,2020-09-29
2020,Setiembre,2020-09-30 00:00:00,1109.25,0.0,1109.25,0.0,Palmawasi,2020-09-30
2020,Octubre,2020-10-01 00:00:00,939.96,0.0,939.96,0.0,Palmawasi,2020-10-01
2020,Octubre,2020-10-02 00:00:00,913.86,0.0,913.86,0.0,Palmawasi,2020-10-02
2020,Octubre,2020-10-03 00:00:00,908.78,0.0,908.78,0.0,Palmawasi,2020-10-03
2020,Octubre,2020-10-05 00:00:00,793.64,0.0,793.64,0.0,Palmawasi,2020-10-05
2020,Octubre,2020-10-06 00:00:00,860.38,0.0,860.38,0.0,Palmawasi,2020-10-06
2020,Octubre,2020-10-07 00:00:00,845.07,0.0,845.07,0.0,Palmawasi,2020-10-07
2020,Octubre,2020-10-08 00:00:00,894.36,0.0,894.36,0.0,Palmawasi,2020-10-08
2020,Octubre,2020-10-09 00:00:00,888.51,0.0,888.51,0.0,Palmawasi,2020-10-09
2020,Octubre,2020-10-10 00:00:00,932.43,0.0,932.43,0.0,Palmawasi,2020-10-10
2020,Octubre,2020-10-12 00:00:00,753.16,0.0,753.16,0.0,Palmawasi,2020-10-12
2020,Octubre,2020-10-13 00:00:00,955.61,0.0,955.61,0.0,Palmawasi,2020-10-13
2020,Octubre,2020-10-14 00:00:00,824.47,0.0,824.47,0.0,Palmawasi,2020-10-14
2020,Octubre,2020-10-15 00:00:00,905.12,0.0,905.12,0.0,Palmawasi,2020-10-15
2020,Octubre,2020-10-16 00:00:00,841.6,0.0,841.6,0.0,Palmawasi,2020-10-16
2020,Octubre,2020-10-17 00:00:00,827.4,0.0,827.4,0.0,Palmawasi,2020-10-17
2020,Octubre,2020-10-18 00:00:00,40.71,0.0,40.71,0.0,Palmawasi,2020-10-18
2020,Octubre,2020-10-19 00:00:00,805.82,0.0,805.82,0.0,Palmawasi,2020-10-19
2020,Octubre,2020-10-20 00:00:00,941.27,0.0,941.27,0.0,Palmawasi,2020-10-20
2020,Octubre,2020-10-21 00:00:00,1027.3,0.0,1027.3,0.0,Palmawasi,2020-10-21
2020,Octubre,2020-10-22 00:00:00,933.07,0.0,933.07,0.0,Palmawasi,2020-10-22
2020,Octubre,2020-10-23 00:00:00,912.06,0.0,912.06,0.0,Palmawasi,2020-10-23
2020,Octubre,2020-10-24 00:00:00,1065.04,0.0,1065.04,0.0,Palmawasi,2020-10-24
2020,Octubre,2020-10-25 00:00:00,134.06,0.0,134.06,0.0,Palmawasi,2020-10-25
2020,Octubre,2020-10-26 00:00:00,666.65,0.0,666.65,0.0,Palmawasi,2020-10-26
2020,Octubre,2020-10-27 00:00:00,917.61,0.0,917.61,0.0,Palmawasi,2020-10-27
2020,Octubre,2020-10-28 00:00:00,1080.95,0.0,1080.95,0.0,Palmawasi,2020-10-28
2020,Octubre,2020-10-29 00:00:00,991.56,0.0,991.56,0.0,Palmawasi,2020-10-29
2020,Octubre,2020-10-30 00:00:00,809.72,0.0,809.72,0.0,Palmawasi,2020-10-30
2020,Octubre,2020-10-31 00:00:00,981.29,0.0,981.29,0.0,Palmawasi,2020-10-31
2020,Noviembre,2020-11-01 00:00:00,498.96,0.0,498.96,0.0,Palmawasi,2020-11-01
2020,Noviembre,2020-11-02 00:00:00,924.07,0.0,924.07,0.0,Palmawasi,2020-11-02
2020,Noviembre,2020-11-03 00:00:00,840.84,0.0,840.84,0.0,Palmawasi,2020-11-03
2020,Noviembre,2020-11-04 00:00:00,974.18,0.0,974.18,0.0,Palmawasi,2020-11-04
2020,Noviembre,2020-11-05 00:00:00,892.6700000000001,0.0,892.6700000000001,0.0,Palmawasi,2020-11-05
2020,Noviembre,2020-11-06 00:00:00,687.65,0.0,687.65,0.0,Palmawasi,2020-11-06
2020,Noviembre,2020-11-07 00:00:00,834.62,0.0,834.62,0.0,Palmawasi,2020-11-07
2020,Noviembre,2020-11-09 00:00:00,786.36,0.0,786.36,0.0,Palmawasi,2020-11-09
2020,Noviembre,2020-11-10 00:00:00,806.89,0.0,806.89,0.0,Palmawasi,2020-11-10
2020,Noviembre,2020-11-11 00:00:00,725.89,0.0,725.89,0.0,Palmawasi,2020-11-11
2020,Noviembre,2020-11-12 00:00:00,870.59,0.0,870.59,0.0,Palmawasi,2020-11-12
2020,Noviembre,2020-11-13 00:00:00,848.76,0.0,848.76,0.0,Palmawasi,2020-11-13
2020,Noviembre,2020-11-14 00:00:00,904.82,0.0,904.82,0.0,Palmawasi,2020-11-14
2020,Noviembre,2020-11-15 00:00:00,34.68,0.0,34.68,0.0,Palmawasi,2020-11-15
2020,Noviembre,2020-11-16 00:00:00,962.6700000000001,0.0,962.6700000000001,0.0,Palmawasi,2020-11-16
2020,Noviembre,2020-11-17 00:00:00,916.03,0.0,916.03,0.0,Palmawasi,2020-11-17
2020,Noviembre,2020-11-18 00:00:00,897.82,0.0,897.82,0.0,Palmawasi,2020-11-18
2020,Noviembre,2020-11-19 00:00:00,858.75,0.0,858.75,0.0,Palmawasi,2020-11-19
2020,Noviembre,2020-11-20 00:00:00,908.24,0.0,908.24,0.0,Palmawasi,2020-11-20
2020,Noviembre,2020-11-21 00:00:00,784.56,0.0,784.56,0.0,Palmawasi,2020-11-21
2020,Noviembre,2020-11-22 00:00:00,34.19,0.0,34.19,0.0,Palmawasi,2020-11-22
2020,Noviembre,2020-11-23 00:00:00,808.95,0.0,808.95,0.0,Palmawasi,2020-11-23
2020,Noviembre,2020-11-24 00:00:00,871.27,0.0,871.27,0.0,Palmawasi,2020-11-24
2020,Noviembre,2020-11-25 00:00:00,935.35,0.0,935.35,0.0,Palmawasi,2020-11-25
2020,Noviembre,2020-11-26 00:00:00,969.25,0.0,969.25,0.0,Palmawasi,2020-11-26
2020,Noviembre,2020-11-27 00:00:00,815.4,0.0,815.4,0.0,Palmawasi,2020-11-27
2020,Noviembre,2020-11-28 00:00:00,914.9200000000001,0.0,914.9200000000001,0.0,Palmawasi,2020-11-28
2020,Noviembre,2020-11-29 00:00:00,391.92,0.0,391.92,0.0,Palmawasi,2020-11-29
2020,Noviembre,2020-11-30 00:00:00,758.88,0.0,758.88,0.0,Palmawasi,2020-11-30
2020,Diciembre,2020-12-01 00:00:00,882.08,0.0,882.08,0.0,Palmawasi,2020-12-01
2020,Diciembre,2020-12-02 00:00:00,843.3000000000002,0.0,843.3000000000002,0.0,Palmawasi,2020-12-02
2020,Diciembre,2020-12-03 00:00:00,736.42,0.0,736.42,0.0,Palmawasi,2020-12-03
2020,Diciembre,2020-12-04 00:00:00,683.53,0.0,683.53,0.0,Palmawasi,2020-12-04
2020,Diciembre,2020-12-05 00:00:00,768.74,0.0,768.74,0.0,Palmawasi,2020-12-05
2020,Diciembre,2020-12-06 00:00:00,493.67,0.0,493.67,0.0,Palmawasi,2020-12-06
2020,Diciembre,2020-12-07 00:00:00,888.15,0.0,888.15,0.0,Palmawasi,2020-12-07
2020,Diciembre,2020-12-08 00:00:00,844.79,0.0,844.79,0.0,Palmawasi,2020-12-08
2020,Diciembre,2020-12-09 00:00:00,997.83,0.0,997.83,0.0,Palmawasi,2020-12-09
2020,Diciembre,2020-12-10 00:00:00,1100.99,0.0,1100.99,0.0,Palmawasi,2020-12-10
2020,Diciembre,2020-12-11 00:00:00,1106.99,0.0,1106.99,0.0,Palmawasi,2020-12-11
2020,Diciembre,2020-12-12 00:00:00,937.01,0.0,937.01,0.0,Palmawasi,2020-12-12
2020,Diciembre,2020-12-13 00:00:00,598.56,0.0,598.56,0.0,Palmawasi,2020-12-13
2020,Diciembre,2020-12-14 00:00:00,1016.96,0.0,1016.96,0.0,Palmawasi,2020-12-14
2020,Diciembre,2020-12-15 00:00:00,1014.21,0.0,1014.21,0.0,Palmawasi,2020-12-15
2020,Diciembre,2020-12-16 00:00:00,1138.87,0.0,1138.87,0.0,Palmawasi,2020-12-16
2020,Diciembre,2020-12-17 00:00:00,973.4200000000001,0.0,973.4200000000001,0.0,Palmawasi,2020-12-17
2020,Diciembre,2020-12-18 00:00:00,1043.0,0.0,1043.0,0.0,Palmawasi,2020-12-18
2020,Diciembre,2020-12-19 00:00:00,1105.9,0.0,1105.9,0.0,Palmawasi,2020-12-19
2020,Diciembre,2020-12-20 00:00:00,646.01,0.0,646.01,0.0,Palmawasi,2020-12-20
2020,Diciembre,2020-12-21 00:00:00,1011.48,0.0,1011.48,0.0,Palmawasi,2020-12-21
2020,Diciembre,2020-12-22 00:00:00,1005.1,0.0,1005.1,0.0,Palmawasi,2020-12-22
